vm_id;time;violation_percentage
7;300,10;0,100000
7;309,91;0,100000
7;314,02;0,100000
7;327,94;0,000000
7;600,10;0,000000
7;609,91;0,000000
7;614,02;0,000000
7;900,10;0,000000
7;1200,10;0,000000
7;1500,10;0,000000
7;1514,02;0,000000
7;1800,10;0,000000
7;2100,10;0,000000
7;2109,91;0,000000
7;2127,94;0,000000
7;2400,10;0,000000
7;2409,91;0,000000
7;2414,02;0,000000
7;2700,10;0,000000
7;2727,94;0,000000
7;3000,10;0,000000
7;3300,10;0,000000
7;3314,02;0,000000
7;3600,10;0,000000
7;3614,02;0,000000
7;3900,10;0,100000
7;3927,94;0,000000
7;4200,10;0,100000
7;4227,94;0,000000
7;4500,10;0,000000
7;4800,10;0,000000
7;5100,10;0,000000
7;5400,10;0,000000
7;5409,91;0,000000
7;5414,02;0,000000
7;5700,10;0,000000
7;5714,02;0,000000
7;6000,10;0,100000
7;6014,02;0,100000
7;6027,94;0,000000
7;6300,10;0,000000
7;6314,02;0,000000
7;6327,94;0,000000
7;6600,10;0,075154
7;6614,02;0,000000
7;6627,94;0,000000
7;6900,10;0,000000
7;7200,10;0,000000
7;7214,02;0,000000
7;7500,10;0,000000
7;7514,02;0,000000
7;7800,10;0,000000
7;7814,02;0,000000
7;8100,10;0,000000
7;8400,10;0,000000
7;8414,02;0,000000
7;8427,94;0,000000
7;8700,10;0,000000
7;8714,02;0,000000
7;9000,10;0,000000
7;9014,02;0,000000
7;9300,10;0,000000
7;9314,02;0,000000
7;9600,10;0,000000
7;9614,02;0,000000
7;9900,10;0,000000
7;10200,10;0,000000
7;10500,10;0,000000
7;10514,02;0,000000
7;10800,10;0,000000
7;11100,10;0,000000
7;11400,10;0,000000
7;11414,02;0,000000
7;11700,10;0,000000
7;11714,02;0,000000
7;11727,94;0,000000
7;12000,10;0,000000
7;12014,02;0,000000
7;12300,10;0,000000
7;12314,02;0,000000
7;12327,94;0,000000
7;12600,10;0,000000
7;12614,02;0,000000
7;12627,94;0,000000
7;12900,10;0,000000
7;13200,10;0,000000
7;13500,10;0,000000
7;13514,02;0,000000
7;13800,10;0,000000
7;13814,02;0,000000
7;14100,10;0,257072
7;14127,94;0,000000
7;14400,10;0,100000
7;14427,94;0,000000
7;14700,10;0,000000
7;15000,10;0,100000
7;15027,94;0,000000
7;15300,10;0,100000
7;15327,94;0,000000
7;15600,10;0,000000
7;15900,10;0,100000
7;15927,94;0,000000
7;16200,10;0,000000
7;16227,94;0,000000
7;16500,10;0,100000
7;16527,94;0,000000
7;16800,10;0,000000
7;17100,10;0,000000
7;17400,10;0,100000
7;17427,94;0,000000
7;17700,10;0,100000
7;17727,94;0,000000
7;18000,10;0,000000
7;18027,94;0,000000
7;18300,10;0,000000
7;18600,10;0,000000
7;18900,10;0,000000
7;19200,10;0,000000
7;19500,10;0,000000
7;19800,10;0,000000
7;20100,10;0,100000
7;20114,02;0,100000
