vm_id;time;violation_percentage
9;300,10;0,000000
9;309,91;0,000000
9;314,02;0,000000
9;327,94;0,000000
9;600,10;0,000000
9;609,91;0,000000
9;614,02;0,000000
9;627,94;0,000000
9;900,10;0,000000
9;914,02;0,000000
9;927,94;0,000000
9;1200,10;0,100000
9;1209,91;0,100000
9;1214,02;0,100000
9;1227,94;0,000000
9;1500,10;0,000000
9;1800,10;0,000000
9;1809,91;0,000000
9;1814,02;0,000000
9;1827,94;0,000000
9;2100,10;0,147076
9;2109,91;0,139906
9;2114,02;0,000000
9;2400,10;0,000000
9;2409,91;0,000000
9;2414,02;0,000000
9;2700,10;0,000000
9;2709,91;0,000000
9;2714,02;0,000000
9;3000,10;0,000000
9;3009,91;0,000000
9;3014,02;0,000000
9;3300,10;0,140000
9;3309,91;0,126667
9;3314,02;0,000000
9;3600,10;0,100000
9;3609,91;0,100000
9;3614,02;0,100000
9;3627,94;0,000000
9;3900,10;0,000000
9;4200,10;0,000000
9;4500,10;0,000000
9;4800,10;0,100000
9;4814,02;0,100000
9;4827,94;0,000000
9;5100,10;0,000000
9;5109,91;0,000000
9;5114,02;0,000000
9;5400,10;0,173223
9;5409,91;0,165644
9;5414,02;0,100000
9;5427,94;0,000000
9;5700,10;0,100000
9;5709,91;0,100000
9;5714,02;0,100000
9;5727,94;0,000000
9;6000,10;0,000000
9;6014,02;0,000000
9;6027,94;0,000000
9;6300,10;0,000000
9;6600,10;0,000000
9;6609,91;0,000000
9;6627,94;0,000000
9;6900,10;0,100000
9;6909,91;0,100000
9;6914,02;0,100000
9;6927,94;0,000000
9;7200,10;0,000000
9;7500,10;0,000000
9;7509,91;0,000000
9;7514,02;0,000000
9;7527,94;0,000000
9;7800,10;0,000000
9;7809,91;0,000000
9;7814,02;0,000000
9;7827,94;0,000000
9;8100,10;0,000000
9;8400,10;0,000000
9;8700,10;0,000000
9;9000,10;0,000000
9;9300,10;0,000000
9;9309,91;0,000000
9;9314,02;0,000000
