vm_id;time;violation_percentage
16;300,10;0,100000
16;309,91;0,100000
16;314,02;0,100000
16;327,94;0,000000
16;600,10;0,000000
16;609,91;0,000000
16;614,02;0,000000
16;627,94;0,000000
16;900,10;0,000000
16;914,02;0,000000
16;927,94;0,000000
16;1200,10;0,000000
16;1209,91;0,000000
16;1214,02;0,000000
16;1227,94;0,000000
16;1500,10;0,000000
16;1800,10;0,000000
16;1809,91;0,000000
16;1814,02;0,000000
16;1827,94;0,000000
16;2100,10;0,150035
16;2109,91;0,141046
16;2114,02;0,000000
16;2400,10;0,000000
16;2409,91;0,000000
16;2414,02;0,000000
16;2700,10;0,000000
16;2709,91;0,000000
16;2714,02;0,000000
16;3000,10;0,000000
16;3009,91;0,000000
16;3014,02;0,000000
16;3300,10;0,140029
16;3309,91;0,132864
16;3314,02;0,000000
16;3600,10;0,100000
16;3609,91;0,100000
16;3614,02;0,100000
16;3627,94;0,000000
16;3900,10;0,000000
16;4200,10;0,000000
16;4500,10;0,000000
16;4800,10;0,000000
16;4814,02;0,000000
16;4827,94;0,000000
16;5100,10;0,000000
16;5109,91;0,000000
16;5114,02;0,000000
16;5400,10;0,081874
16;5409,91;0,078262
16;5414,02;0,000000
16;5427,94;0,000000
16;5700,10;0,000000
16;5709,91;0,000000
16;5714,02;0,000000
16;5727,94;0,000000
16;6000,10;0,000000
16;6014,02;0,000000
16;6027,94;0,000000
16;6300,10;0,000000
16;6600,10;0,000000
16;6609,91;0,000000
16;6627,94;0,000000
16;6900,10;0,000000
16;6909,91;0,000000
16;6914,02;0,000000
16;6927,94;0,000000
16;7200,10;0,000000
16;7500,10;0,000000
16;7509,91;0,000000
16;7514,02;0,000000
16;7527,94;0,000000
16;7800,10;0,000000
16;7809,91;0,000000
16;7814,02;0,000000
16;7827,94;0,000000
16;8100,10;0,000000
16;8400,10;0,000000
16;8700,10;0,000000
16;9000,10;0,000000
16;9300,10;0,000000
16;9309,91;0,000000
16;9314,02;0,000000
16;9327,94;0,000000
16;9600,10;0,000000
16;9609,91;0,000000
16;9614,02;0,000000
16;9627,94;0,000000
16;9900,10;0,000000
16;9909,91;0,000000
16;9914,02;0,000000
16;9927,94;0,000000
16;10200,10;0,034601
16;10214,02;0,000000
16;10227,94;0,000000
16;10500,10;0,000000
16;10514,02;0,000000
16;10527,94;0,000000
16;10800,10;0,000000
16;10827,94;0,000000
16;11100,10;0,000000
16;11127,94;0,000000
16;11400,10;0,000000
16;11700,10;0,000000
16;12000,10;0,000000
16;12300,10;0,000000
16;12314,02;0,000000
16;12600,10;0,100000
16;12609,91;0,100000
16;12614,02;0,100000
16;12627,94;0,000000
16;12900,10;0,000000
16;12927,94;0,000000
16;13200,10;0,000000
16;13500,10;0,005124
16;13514,02;0,000000
16;13800,10;0,000000
16;13814,02;0,000000
16;14100,10;0,180137
16;14114,02;0,052148
16;14127,94;0,000000
16;14400,10;0,100000
16;14409,91;0,100000
16;14414,02;0,100000
16;14427,94;0,000000
16;14700,10;0,000000
16;15000,10;0,000000
16;15300,10;0,100000
