vm_id;time;violation_percentage
19;300,10;0,100000
19;309,91;0,000000
19;314,02;0,000000
19;327,94;0,000000
19;600,10;0,000000
19;614,02;0,000000
19;627,94;0,000000
19;900,10;0,000000
19;1200,10;0,000000
19;1500,10;0,000000
19;1800,10;0,000000
19;2100,10;0,000000
19;2400,10;0,000000
19;2700,10;0,000000
19;3000,10;0,100000
19;3009,91;0,000000
19;3014,02;0,000000
19;3027,94;0,000000
19;3300,10;0,236225
19;3309,91;0,000000
19;3314,02;0,000000
19;3600,10;0,000000
19;3609,91;0,000000
19;3614,02;0,000000
19;3627,94;0,000000
19;3900,10;0,000000
19;3914,02;0,000000
19;4200,10;0,000000
19;4214,02;0,000000
19;4500,10;0,000000
19;4514,02;0,000000
19;4527,94;0,000000
19;4800,10;0,000000
19;4814,02;0,000000
19;4827,94;0,000000
19;5100,10;0,000000
19;5400,10;0,000000
19;5700,10;0,000000
19;6000,10;0,000000
19;6300,10;0,000000
19;6600,10;0,000000
19;6900,10;0,000000
19;6927,94;0,000000
19;7200,10;0,000000
19;7227,94;0,000000
19;7500,10;0,000000
19;7800,10;0,000000
19;7809,91;0,000000
19;8100,10;0,000000
19;8109,91;0,000000
19;8400,10;0,000000
19;8700,10;0,000000
19;9000,10;0,000000
19;9300,10;0,000000
19;9600,10;0,000000
19;9900,10;0,000000
19;10200,10;0,000000
19;10500,10;0,000000
19;10800,10;0,000000
19;11100,10;0,000000
19;11400,10;0,000000
19;11700,10;0,000000
19;12000,10;0,000000
19;12300,10;0,000000
19;12314,02;0,000000
19;12600,10;0,000000
19;12614,02;0,000000
19;12900,10;0,000000
19;13200,10;0,000000
19;13500,10;0,000000
19;13800,10;0,000000
19;14100,10;0,000000
19;14127,94;0,000000
19;14400,10;0,000000
19;14414,02;0,000000
19;14427,94;0,000000
19;14700,10;0,000000
19;14714,02;0,000000
19;14727,94;0,000000
19;15000,10;0,100000
19;15009,91;0,000000
19;15014,02;0,000000
19;15027,94;0,000000
19;15300,10;0,000000
19;15600,10;0,000000
19;15900,10;0,000000
19;16200,10;0,000000
19;16500,10;0,000000
19;16800,10;0,000000
19;17100,10;0,000000
19;17400,10;0,000000
19;17700,10;0,000000
19;17714,02;0,000000
19;17727,94;0,000000
19;18000,10;0,000000
19;18014,02;0,000000
19;18027,94;0,000000
19;18300,10;0,100000
19;18309,91;0,000000
19;18314,02;0,000000
19;18327,94;0,000000
19;18600,10;0,100000
19;18609,91;0,000000
19;18614,02;0,000000
19;18627,94;0,000000
19;18900,10;0,000000
19;19200,10;0,000000
19;19500,10;0,000000
19;19800,10;0,000000
19;20100,10;0,000000
19;20400,10;0,000000
19;20700,10;0,000000
19;21000,10;0,000000
19;21300,10;0,000000
19;21314,02;0,000000
19;21327,94;0,000000
19;21600,10;0,100000
19;21609,91;0,000000
19;21614,02;0,000000
19;21627,94;0,000000
19;21900,10;0,000000
19;22200,10;0,000000
19;22500,10;0,000000
19;22514,02;0,000000
19;22800,10;0,000000
19;22814,02;0,000000
19;23100,10;0,000000
19;23400,10;0,000000
19;23700,10;0,000000
19;24000,10;0,000000
19;24300,10;0,000000
19;24600,10;0,000000
19;24900,10;0,000000
19;25200,10;0,000000
19;25500,10;0,000000
19;25800,10;0,000000
19;26100,10;0,000000
19;26400,10;0,000000
19;26700,10;0,000000
19;27000,10;0,000000
19;27300,10;0,000000
19;27600,10;0,000000
19;27900,10;0,000000
19;28200,10;0,000000
19;28214,02;0,000000
19;28500,10;0,000000
19;28514,02;0,000000
19;28527,94;0,000000
19;28800,10;0,000000
19;28814,02;0,000000
19;29100,10;0,000000
19;29114,02;0,000000
19;29400,10;0,000000
19;29700,10;0,000000
19;30000,10;0,000000
19;30300,10;0,000000
19;30600,10;0,000000
19;30900,10;0,000000
19;31200,10;0,000000
19;31500,10;0,000000
