vm_id;time;violation_percentage
3;300,10;0,000000
3;309,91;0,000000
3;314,02;0,000000
3;327,94;0,000000
3;600,10;0,100000
3;609,91;0,100000
3;614,02;0,000000
3;627,94;0,000000
3;900,10;0,000000
3;914,02;0,000000
3;927,94;0,000000
3;1200,10;0,100000
3;1209,91;0,100000
3;1214,02;0,000000
3;1227,94;0,000000
3;1500,10;0,000000
3;1800,10;0,000000
3;2100,10;0,000000
3;2400,10;0,000000
3;2700,10;0,000000
3;3000,10;0,000000
3;3014,02;0,000000
3;3027,94;0,000000
3;3300,10;0,226624
3;3309,91;0,213448
3;3314,02;0,000000
3;3600,10;0,000000
3;3609,91;0,000000
3;3614,02;0,000000
3;3627,94;0,000000
3;3900,10;0,000000
3;4200,10;0,000000
3;4500,10;0,000000
3;4800,10;0,000000
3;5100,10;0,000000
3;5400,10;0,000000
3;5700,10;0,000000
3;6000,10;0,000000
3;6300,10;0,000000
3;6600,10;0,000000
3;6900,10;0,000000
3;7200,10;0,000000
3;7500,10;0,000000
3;7800,10;0,000000
3;8100,10;0,000000
3;8400,10;0,000000
3;8700,10;0,000000
3;9000,10;0,000000
3;9300,10;0,000000
3;9600,10;0,000000
3;9900,10;0,100000
3;9909,91;0,100000
3;9914,02;0,000000
3;9927,94;0,000000
3;10200,10;0,037166
3;10214,02;0,000000
3;10227,94;0,000000
3;10500,10;0,100000
3;10509,91;0,100000
3;10514,02;0,000000
3;10527,94;0,000000
3;10800,10;0,000000
3;11100,10;0,000000
3;11400,10;0,000000
3;11700,10;0,000000
3;12000,10;0,000000
3;12300,10;0,000000
3;12600,10;0,000000
3;12900,10;0,000000
3;13200,10;0,000000
3;13500,10;0,000000
3;13800,10;0,000000
3;14100,10;0,000000
3;14114,02;0,000000
3;14400,10;0,000000
3;14414,02;0,000000
3;14700,10;0,000000
3;15000,10;0,000000
3;15014,02;0,000000
3;15300,10;0,000000
3;15314,02;0,000000
3;15600,10;0,000000
3;15900,10;0,000000
3;16200,10;0,000000
3;16500,10;0,000000
3;16800,10;0,000000
3;17100,10;0,000000
3;17400,10;0,000000
3;17700,10;0,000000
3;17709,91;0,000000
3;17714,02;0,000000
3;17727,94;0,000000
3;18000,10;0,000000
3;18014,02;0,000000
3;18027,94;0,000000
3;18300,10;0,000000
3;18309,91;0,000000
3;18314,02;0,000000
3;18327,94;0,000000
3;18600,10;0,100000
3;18609,91;0,100000
3;18614,02;0,000000
3;18627,94;0,000000
3;18900,10;0,000000
3;19200,10;0,000000
3;19500,10;0,000000
3;19800,10;0,000000
3;20100,10;0,000000
3;20400,10;0,000000
3;20700,10;0,000000
3;21000,10;0,000000
3;21300,10;0,000000
3;21600,10;0,000000
3;21900,10;0,000000
3;22200,10;0,000000
3;22500,10;0,000000
3;22800,10;0,000000
3;23100,10;0,000000
3;23400,10;0,000000
3;23700,10;0,000000
3;24000,10;0,000000
3;24300,10;0,000000
3;24600,10;0,000000
3;24900,10;0,000000
3;25200,10;0,000000
3;25500,10;0,000000
3;25800,10;0,000000
3;26100,10;0,000000
3;26400,10;0,000000
3;26700,10;0,000000
3;27000,10;0,000000
3;27300,10;0,000000
3;27600,10;0,000000
3;27900,10;0,000000
3;28200,10;0,000000
3;28500,10;0,000000
3;28800,10;0,000000
3;29100,10;0,000000
3;29400,10;0,000000
3;29700,10;0,000000
3;30000,10;0,000000
3;30300,10;0,000000
3;30600,10;0,000000
3;30900,10;0,000000
3;31200,10;0,000000
3;31500,10;0,000000
3;31800,10;0,000000
3;32100,10;0,000000
3;32400,10;0,000000
3;32700,10;0,000000
3;33000,10;0,000000
3;33300,10;0,000000
3;33600,10;0,000000
3;33900,10;0,000000
3;33909,91;0,000000
3;33914,02;0,000000
3;33927,94;0,000000
3;34200,10;0,000000
3;34214,02;0,000000
