vm_id;time;violation_percentage
4;300,10;0,000000
4;309,91;0,000000
4;314,02;0,000000
4;327,94;0,000000
4;600,10;0,000000
4;609,91;0,000000
4;627,94;0,000000
4;900,10;0,000000
4;909,91;0,000000
4;914,02;0,000000
4;927,94;0,000000
4;1200,10;0,100000
4;1214,02;0,000000
4;1227,94;0,000000
4;1500,10;0,000000
4;1509,91;0,000000
4;1514,02;0,000000
4;1527,94;0,000000
4;1800,10;0,000000
4;2100,10;0,041627
4;2114,02;0,000000
4;2400,10;0,000000
4;2409,91;0,000000
4;2414,02;0,000000
4;2427,94;0,000000
4;2700,10;0,000000
4;3000,10;0,000000
4;3300,10;0,000000
4;3600,10;0,000000
4;3900,10;0,000000
4;3927,94;0,000000
4;4200,10;0,000000
4;4227,94;0,000000
4;4500,10;0,000000
4;4800,10;0,000000
4;5100,10;0,000000
4;5400,10;0,000000
4;5700,10;0,000000
4;6000,10;0,000000
4;6300,10;0,000000
4;6600,10;0,000000
4;6627,94;0,000000
4;6900,10;0,100000
4;6914,02;0,000000
4;6927,94;0,000000
4;7200,10;0,000000
4;7209,91;0,000000
4;7214,02;0,000000
4;7227,94;0,000000
4;7500,10;0,000000
4;7800,10;0,000000
4;7814,02;0,000000
4;8100,10;0,000000
4;8114,02;0,000000
4;8400,10;0,000000
4;8700,10;0,000000
4;9000,10;0,000000
4;9300,10;0,000000
4;9600,10;0,000000
4;9900,10;0,000000
4;10200,10;0,000000
4;10500,10;0,000000
4;10800,10;0,000000
4;11100,10;0,000000
4;11400,10;0,000000
4;11700,10;0,000000
4;11714,02;0,000000
4;12000,10;0,000000
4;12014,02;0,000000
4;12300,10;0,000000
4;12600,10;0,000000
4;12609,91;0,000000
4;12614,02;0,000000
4;12627,94;0,000000
4;12900,10;0,000000
4;12927,94;0,000000
4;13200,10;0,000000
4;13500,10;0,002634
4;13514,02;0,000000
4;13800,10;0,000000
4;13814,02;0,000000
4;14100,10;0,065302
4;14127,94;0,000000
4;14400,10;0,000000
4;14414,02;0,000000
4;14427,94;0,000000
4;14700,10;0,000000
4;15000,10;0,000000
4;15300,10;0,000000
4;15314,02;0,000000
4;15327,94;0,000000
4;15600,10;0,000000
4;15900,10;0,000000
4;15927,94;0,000000
4;16200,10;0,000000
4;16500,10;0,000000
4;16527,94;0,000000
4;16800,10;0,000000
4;16827,94;0,000000
4;17100,10;0,000000
4;17127,94;0,000000
4;17400,10;0,000000
4;17427,94;0,000000
4;17700,10;0,000000
4;17727,94;0,000000
4;18000,10;0,000000
4;18300,10;0,021714
4;18314,02;0,000000
4;18327,94;0,000000
4;18600,10;0,000000
4;18627,94;0,000000
4;18900,10;0,000000
4;19200,10;0,000000
4;19500,10;0,000000
4;19800,10;0,000000
4;20100,10;0,000000
4;20114,02;0,000000
4;20400,10;0,000000
4;20414,02;0,000000
4;20700,10;0,000000
4;21000,10;0,000000
4;21300,10;0,000000
4;21600,10;0,000000
4;21900,10;0,000000
4;22200,10;0,000000
4;22500,10;0,000000
4;22800,10;0,000000
4;23100,10;0,000000
4;23400,10;0,000000
4;23700,10;0,000000
4;24000,10;0,000000
4;24300,10;0,000000
4;24600,10;0,000000
4;24900,10;0,000000
4;25200,10;0,000000
