vm_id;time;violation_percentage
6;300,10;0,000000
6;309,91;0,000000
6;314,02;0,000000
6;327,94;0,000000
6;600,10;0,100000
6;609,91;0,100000
6;614,02;0,100000
6;627,94;0,000000
6;900,10;0,100000
6;914,02;0,100000
6;927,94;0,000000
6;1200,10;0,000000
6;1209,91;0,000000
6;1214,02;0,000000
6;1227,94;0,000000
6;1500,10;0,000000
6;1800,10;0,000000
6;1809,91;0,000000
6;1814,02;0,000000
6;1827,94;0,000000
6;2100,10;0,149717
6;2109,91;0,146822
6;2114,02;0,000000
6;2400,10;0,000000
6;2409,91;0,000000
6;2414,02;0,000000
6;2700,10;0,000000
6;2709,91;0,000000
6;2714,02;0,000000
6;3000,10;0,000000
6;3009,91;0,000000
6;3014,02;0,000000
6;3300,10;0,000000
6;3309,91;0,000000
6;3314,02;0,000000
6;3600,10;0,000000
6;3609,91;0,000000
6;3900,10;0,000000
6;4200,10;0,000000
6;4500,10;0,000000
6;4800,10;0,000000
6;4809,91;0,000000
6;4814,02;0,000000
6;5100,10;0,100000
6;5109,91;0,100000
6;5114,02;0,100000
6;5127,94;0,000000
6;5400,10;0,100000
6;5409,91;0,100000
6;5414,02;0,100000
6;5427,94;0,000000
6;5700,10;0,000000
6;5709,91;0,000000
6;5727,94;0,000000
6;6000,10;0,100000
6;6009,91;0,100000
6;6014,02;0,100000
6;6027,94;0,000000
6;6300,10;0,000000
6;6600,10;0,100000
6;6627,94;0,000000
6;6900,10;0,000000
6;6927,94;0,000000
6;7200,10;0,000000
6;7500,10;0,000000
6;7800,10;0,000000
6;8100,10;0,000000
6;8400,10;0,000000
6;8700,10;0,000000
6;9000,10;0,000000
6;9300,10;0,100000
6;9309,91;0,100000
6;9314,02;0,100000
6;9327,94;0,000000
6;9600,10;0,100000
6;9609,91;0,100000
6;9614,02;0,100000
6;9627,94;0,000000
6;9900,10;0,100000
6;9909,91;0,100000
6;9914,02;0,100000
6;9927,94;0,000000
