vm_id;time;violation_percentage
20;300,10;0,100000
20;309,91;0,000000
20;314,02;0,000000
20;327,94;0,000000
20;600,10;0,000000
20;614,02;0,000000
20;627,94;0,000000
20;900,10;0,000000
20;1200,10;0,000000
20;1500,10;0,000000
20;1800,10;0,000000
20;2100,10;0,000000
20;2400,10;0,000000
20;2700,10;0,000000
20;3000,10;0,100000
20;3009,91;0,000000
20;3014,02;0,000000
20;3027,94;0,000000
20;3300,10;0,400000
20;3309,91;0,000000
20;3314,02;0,000000
20;3600,10;0,100000
20;3609,91;0,000000
20;3614,02;0,000000
20;3627,94;0,000000
20;3900,10;0,000000
20;3914,02;0,000000
20;4200,10;0,000000
20;4214,02;0,000000
20;4500,10;0,000000
20;4514,02;0,000000
20;4527,94;0,000000
20;4800,10;0,000000
20;4814,02;0,000000
20;4827,94;0,000000
20;5100,10;0,000000
20;5400,10;0,000000
20;5700,10;0,000000
20;6000,10;0,000000
20;6300,10;0,000000
20;6600,10;0,000000
20;6900,10;0,000000
20;6927,94;0,000000
20;7200,10;0,000000
20;7227,94;0,000000
20;7500,10;0,000000
20;7800,10;0,100000
20;7809,91;0,000000
20;8100,10;0,100000
20;8109,91;0,000000
20;8400,10;0,000000
20;8700,10;0,000000
20;9000,10;0,000000
20;9300,10;0,000000
20;9600,10;0,000000
20;9900,10;0,000000
