vm_id;time;violation_percentage
9;300,10;0,000000
9;309,91;0,000000
9;314,02;0,000000
9;327,94;0,000000
9;600,10;0,000000
9;609,91;0,000000
9;614,02;0,000000
9;627,94;0,000000
9;900,10;0,000000
9;914,02;0,000000
9;927,94;0,000000
9;1200,10;0,100000
9;1209,91;0,100000
9;1214,02;0,100000
9;1227,94;0,000000
9;1500,10;0,000000
9;1800,10;0,000000
9;2100,10;0,000000
9;2400,10;0,000000
9;2700,10;0,000000
9;3000,10;0,100000
9;3014,02;0,100000
9;3027,94;0,000000
9;3300,10;0,140000
9;3309,91;0,126667
9;3314,02;0,000000
9;3600,10;0,100000
9;3609,91;0,100000
9;3614,02;0,100000
9;3627,94;0,000000
9;3900,10;0,000000
9;4200,10;0,000000
9;4500,10;0,000000
9;4800,10;0,000000
9;5100,10;0,000000
9;5400,10;0,000000
9;5700,10;0,000000
9;6000,10;0,000000
9;6300,10;0,000000
9;6600,10;0,000000
9;6900,10;0,000000
9;7200,10;0,000000
9;7500,10;0,000000
9;7800,10;0,000000
9;8100,10;0,000000
9;8400,10;0,000000
9;8700,10;0,000000
9;9000,10;0,000000
9;9300,10;0,000000
9;9600,10;0,000000
9;9900,10;0,000000
9;9909,91;0,000000
9;9914,02;0,000000
9;9927,94;0,000000
9;10200,10;0,035294
9;10214,02;0,000000
9;10227,94;0,000000
9;10500,10;0,100000
9;10509,91;0,100000
9;10514,02;0,100000
9;10527,94;0,000000
9;10800,10;0,000000
9;11100,10;0,000000
9;11400,10;0,000000
9;11700,10;0,000000
9;12000,10;0,000000
9;12300,10;0,000000
9;12600,10;0,000000
9;12900,10;0,000000
9;13200,10;0,000000
9;13500,10;0,000000
9;13800,10;0,000000
9;14100,10;0,000000
9;14114,02;0,000000
9;14400,10;0,000000
9;14414,02;0,000000
9;14700,10;0,000000
9;15000,10;0,000000
9;15014,02;0,000000
9;15300,10;0,000000
9;15314,02;0,000000
9;15600,10;0,000000
9;15900,10;0,000000
