vm_id;time;violation_percentage
13;300,10;0,100000
13;309,91;0,100000
13;314,02;0,100000
13;327,94;0,000000
13;600,10;0,000000
13;614,02;0,000000
13;627,94;0,000000
13;900,10;0,000000
13;1200,10;0,000000
13;1500,10;0,000000
13;1800,10;0,000000
13;2100,10;0,000000
13;2400,10;0,000000
13;2700,10;0,000000
13;3000,10;0,000000
13;3009,91;0,000000
13;3014,02;0,000000
13;3027,94;0,000000
13;3300,10;0,142253
13;3309,91;0,129084
13;3314,02;0,000000
13;3600,10;0,100000
13;3609,91;0,100000
13;3614,02;0,100000
13;3627,94;0,000000
13;3900,10;0,000000
13;3914,02;0,000000
13;4200,10;0,000000
13;4214,02;0,000000
13;4500,10;0,000000
13;4514,02;0,000000
13;4527,94;0,000000
13;4800,10;0,100000
13;4814,02;0,100000
13;4827,94;0,000000
13;5100,10;0,000000
13;5400,10;0,000000
13;5700,10;0,000000
13;6000,10;0,000000
13;6300,10;0,000000
13;6600,10;0,000000
13;6900,10;0,000000
13;6927,94;0,000000
13;7200,10;0,000000
13;7227,94;0,000000
13;7500,10;0,000000
13;7800,10;0,000000
13;7809,91;0,000000
13;8100,10;0,000000
13;8109,91;0,000000
13;8400,10;0,000000
13;8700,10;0,000000
13;9000,10;0,000000
13;9300,10;0,000000
13;9600,10;0,000000
13;9900,10;0,000000
13;10200,10;0,000000
13;10500,10;0,000000
13;10800,10;0,000000
13;11100,10;0,000000
13;11400,10;0,000000
13;11700,10;0,000000
13;12000,10;0,000000
13;12300,10;0,000000
13;12314,02;0,000000
13;12600,10;0,000000
13;12614,02;0,000000
13;12900,10;0,000000
13;13200,10;0,000000
13;13500,10;0,000000
13;13800,10;0,000000
13;14100,10;0,000000
13;14127,94;0,000000
13;14400,10;0,100000
13;14414,02;0,100000
13;14427,94;0,000000
13;14700,10;0,000000
13;14714,02;0,000000
13;14727,94;0,000000
13;15000,10;0,000000
13;15009,91;0,000000
13;15014,02;0,000000
13;15027,94;0,000000
13;15300,10;0,000000
13;15600,10;0,000000
13;15900,10;0,000000
13;16200,10;0,000000
13;16500,10;0,000000
13;16800,10;0,000000
13;17100,10;0,000000
13;17400,10;0,000000
13;17700,10;0,100000
13;17714,02;0,100000
13;17727,94;0,000000
13;18000,10;0,000000
13;18014,02;0,000000
13;18027,94;0,000000
13;18300,10;0,000000
13;18309,91;0,000000
13;18314,02;0,000000
13;18327,94;0,000000
13;18600,10;0,000000
13;18609,91;0,000000
13;18614,02;0,000000
13;18627,94;0,000000
13;18900,10;0,000000
13;19200,10;0,000000
13;19500,10;0,000000
13;19800,10;0,000000
13;20100,10;0,000000
13;20400,10;0,000000
13;20700,10;0,000000
13;21000,10;0,000000
13;21300,10;0,000000
13;21314,02;0,000000
13;21327,94;0,000000
13;21600,10;0,000000
13;21609,91;0,000000
13;21614,02;0,000000
13;21627,94;0,000000
13;21900,10;0,000000
13;22200,10;0,000000
13;22500,10;0,000000
13;22514,02;0,000000
13;22800,10;0,000000
13;22814,02;0,000000
13;23100,10;0,000000
13;23400,10;0,000000
13;23700,10;0,000000
13;24000,10;0,000000
13;24300,10;0,000000
13;24600,10;0,000000
13;24900,10;0,000000
13;25200,10;0,000000
13;25500,10;0,000000
13;25800,10;0,000000
13;26100,10;0,000000
13;26400,10;0,000000
13;26700,10;0,000000
13;27000,10;0,000000
13;27300,10;0,000000
13;27600,10;0,000000
13;27900,10;0,000000
13;28200,10;0,000000
13;28214,02;0,000000
13;28500,10;0,000000
13;28514,02;0,000000
13;28527,94;0,000000
13;28800,10;0,000000
13;28814,02;0,000000
13;29100,10;0,000000
13;29114,02;0,000000
13;29400,10;0,000000
13;29700,10;0,000000
13;30000,10;0,000000
13;30300,10;0,000000
13;30600,10;0,000000
13;30900,10;0,000000
13;31200,10;0,000000
13;31500,10;0,000000
13;31800,10;0,000000
13;31814,02;0,000000
13;32100,10;0,000000
13;32114,02;0,000000
13;32400,10;0,000000
13;32700,10;0,000000
13;33000,10;0,000000
13;33300,10;0,000000
13;33600,10;0,000000
13;33900,10;0,000000
13;33914,02;0,000000
13;33927,94;0,000000
13;34200,10;0,000000
13;34214,02;0,000000
13;34500,10;0,000000
13;34514,02;0,000000
13;34800,10;0,000000
13;34814,02;0,000000
13;35100,10;0,000000
13;35400,10;0,000000
13;35700,10;0,000000
13;36000,10;0,000000
13;36300,10;0,000000
13;36600,10;0,000000
13;36627,94;0,000000
13;36900,10;0,000000
13;36927,94;0,000000
13;37200,10;0,000000
13;37500,10;0,000000
13;37800,10;0,000000
13;38100,10;0,000000
13;38400,10;0,000000
13;38700,10;0,000000
13;39000,10;0,000000
13;39014,02;0,000000
13;39300,10;0,000000
13;39314,02;0,000000
13;39600,10;0,000000
13;39614,02;0,000000
13;39627,94;0,000000
13;39900,10;0,000000
13;39914,02;0,000000
13;40200,10;0,000000
13;40214,02;0,000000
13;40500,10;0,000000
13;40509,91;0,000000
13;40527,94;0,000000
13;40800,10;0,000000
13;40809,91;0,000000
13;40814,02;0,000000
13;40827,94;0,000000
13;41100,10;0,000000
13;41400,10;0,000000
13;41700,10;0,000000
13;42000,10;0,000000
13;42300,10;0,000000
13;42600,10;0,000000
13;42900,10;0,000000
13;43200,10;0,000000
13;43500,10;0,000000
13;43800,10;0,000000
13;44100,10;0,000000
13;44400,10;0,000000
13;44409,91;0,000000
13;44414,02;0,000000
13;44427,94;0,000000
13;44700,10;0,000000
13;44714,02;0,000000
13;45000,10;0,000000
13;45300,10;0,000000
13;45600,10;0,000000
13;45900,10;0,000000
13;45927,94;0,000000
13;46200,10;0,000000
13;46227,94;0,000000
13;46500,10;0,000000
