time;power
30,00;0,0607
60,00;0,0610
90,00;0,0724
120,00;0,0611
150,00;0,0497
180,00;0,0723
210,00;0,0497
240,00;0,0368
270,00;0,0539
300,00;0,0328
330,00;0,0258
360,00;0,0384
390,00;0,0329
420,00;0,0258
450,00;0,0383
480,00;0,0307
510,00;0,0215
540,00;0,0321
570,00;0,0219
600,00;0,0167
630,00;0,0254
660,00;0,0220
690,00;0,0166
720,00;0,0254
750,00;0,0222
780,00;0,0179
810,00;0,0180
840,00;0,0180
870,00;0,0179
900,00;0,0132
930,00;0,0209
960,00;0,0209
990,00;0,0165
1020,00;0,0170
1050,00;0,0172
1080,00;0,0171
1110,00;0,0176
1140,00;0,0178
1170,00;0,0178
1200,00;0,0180
1230,00;0,0204
1260,00;0,0169
1290,00;0,0170
1320,00;0,0170
1350,00;0,0166
1380,00;0,0168
1410,00;0,0171
1440,00;0,0193
1470,00;0,0195
1500,00;0,0196
1530,00;0,0174
1560,00;0,0198
1590,00;0,0175
1620,00;0,0173
1650,00;0,0287
1680,00;0,0197
1710,00;0,0107
1740,00;0,0176
1770,00;0,0179
1800,00;0,0133
1830,00;0,0205
1860,00;0,0203
1890,00;0,0180
1920,00;0,0180
1950,00;0,0182
1980,00;0,0204
2010,00;0,0184
2040,00;0,0212
2070,00;0,0310
2100,00;0,0233
2130,00;0,0113
2160,00;0,0190
2190,00;0,0188
2220,00;0,0208
2250,00;0,0208
2280,00;0,0301
2310,00;0,0111
2340,00;0,0209
2370,00;0,0187
2400,00;0,0209
2430,00;0,0209
2460,00;0,0208
2490,00;0,0184
2520,00;0,0209
2550,00;0,0186
2580,00;0,0187
2610,00;0,0285
2640,00;0,0231
2670,00;0,0112
2700,00;0,0189
2730,00;0,0189
2760,00;0,0188
2790,00;0,0287
2820,00;0,0232
2850,00;0,0113
2880,00;0,0188
2910,00;0,0188
2940,00;0,0142
2970,00;0,0245
3000,00;0,0218
3030,00;0,0218
3060,00;0,0196
3090,00;0,0199
3120,00;0,0220
3150,00;0,0319
3180,00;0,0218
3210,00;0,0115
3240,00;0,0193
3270,00;0,0192
3300,00;0,0215
3330,00;0,0296
3360,00;0,0238
3390,00;0,0115
3420,00;0,0195
3450,00;0,0196
3480,00;0,0195
3510,00;0,0195
3540,00;0,0194
3570,00;0,0194
3600,00;0,0193
3630,00;0,0196
3660,00;0,0198
3690,00;0,0198
3720,00;0,0198
3750,00;0,0220
3780,00;0,0147
3810,00;0,0177
3840,00;0,0226
3870,00;0,0198
3900,00;0,0199
3930,00;0,0198
3960,00;0,0220
3990,00;0,0198
4020,00;0,0219
4050,00;0,0218
4080,00;0,0218
4110,00;0,0319
4140,00;0,0238
4170,00;0,0116
4200,00;0,0195
4230,00;0,0194
4260,00;0,0193
4290,00;0,0194
4320,00;0,0215
4350,00;0,0193
4380,00;0,0195
4410,00;0,0194
4440,00;0,0194
4470,00;0,0195
4500,00;0,0195
4530,00;0,0195
4560,00;0,0197
4590,00;0,0148
4620,00;0,0248
4650,00;0,0219
4680,00;0,0199
4710,00;0,0220
4740,00;0,0248
4770,00;0,0197
4800,00;0,0192
4830,00;0,0299
4860,00;0,0214
4890,00;0,0065
4920,00;0,0221
4950,00;0,0195
4980,00;0,0195
5010,00;0,0196
5040,00;0,0299
5070,00;0,0218
5100,00;0,0240
5130,00;0,0118
5160,00;0,0222
5190,00;0,0223
5220,00;0,0325
5250,00;0,0140
5280,00;0,0200
5310,00;0,0199
5340,00;0,0199
5370,00;0,0221
5400,00;0,0221
5430,00;0,0221
5460,00;0,0200
5490,00;0,0150
5520,00;0,0229
5550,00;0,0200
5580,00;0,0149
5610,00;0,0250
5640,00;0,0198
5670,00;0,0200
5700,00;0,0221
5730,00;0,0222
5760,00;0,0200
5790,00;0,0201
5820,00;0,0325
5850,00;0,0117
5880,00;0,0220
5910,00;0,0220
5940,00;0,0196
5970,00;0,0217
6000,00;0,0316
6030,00;0,0116
6060,00;0,0217
6090,00;0,0195
6120,00;0,0192
6150,00;0,0311
6180,00;0,0233
6210,00;0,0115
6240,00;0,0192
6270,00;0,0191
6300,00;0,0190
6330,00;0,0190
6360,00;0,0213
6390,00;0,0141
6420,00;0,0317
6450,00;0,0114
6480,00;0,0142
6510,00;0,0317
6540,00;0,0212
6570,00;0,0114
6600,00;0,0213
6630,00;0,0213
6660,00;0,0311
6690,00;0,0213
6720,00;0,0214
6750,00;0,0116
6780,00;0,0195
6810,00;0,0217
6840,00;0,0195
6870,00;0,0195
6900,00;0,0197
6930,00;0,0197
6960,00;0,0197
6990,00;0,0197
7020,00;0,0197
7050,00;0,0198
7080,00;0,0277
7110,00;0,0117
7140,00;0,0198
7170,00;0,0198
7200,00;0,0147
7230,00;0,0247
7260,00;0,0199
7290,00;0,0199
7320,00;0,0221
7350,00;0,0199
7380,00;0,0199
7410,00;0,0198
7440,00;0,0146
7470,00;0,0224
7500,00;0,0196
7530,00;0,0195
7560,00;0,0196
7590,00;0,0195
7620,00;0,0195
7650,00;0,0216
7680,00;0,0195
7710,00;0,0146
7740,00;0,0246
7770,00;0,0194
7800,00;0,0145
7830,00;0,0243
7860,00;0,0193
7890,00;0,0144
7920,00;0,0221
7950,00;0,0193
7980,00;0,0144
8010,00;0,0221
8040,00;0,0193
8070,00;0,0144
8100,00;0,0243
8130,00;0,0214
8160,00;0,0143
8190,00;0,0321
8220,00;0,0212
8250,00;0,0064
8280,00;0,0170
8310,00;0,0219
8340,00;0,0193
8370,00;0,0144
8400,00;0,0242
8430,00;0,0192
8460,00;0,0194
8490,00;0,0193
8520,00;0,0143
8550,00;0,0219
8580,00;0,0213
8610,00;0,0142
8640,00;0,0220
8670,00;0,0192
8700,00;0,0192
8730,00;0,0312
8760,00;0,0235
8790,00;0,0065
8820,00;0,0220
8850,00;0,0193
8880,00;0,0192
8910,00;0,0143
8940,00;0,0241
8970,00;0,0193
9000,00;0,0143
9030,00;0,0221
9060,00;0,0193
9090,00;0,0273
9120,00;0,0236
9150,00;0,0116
9180,00;0,0218
9210,00;0,0196
9240,00;0,0196
9270,00;0,0196
9300,00;0,0195
9330,00;0,0196
9360,00;0,0195
9390,00;0,0219
9420,00;0,0148
9450,00;0,0228
9480,00;0,0221
9510,00;0,0198
9540,00;0,0199
9570,00;0,0221
9600,00;0,0219
9630,00;0,0348
9660,00;0,0261
9690,00;0,0060
9720,00;0,0224
9750,00;0,0196
9780,00;0,0196
9810,00;0,0298
9840,00;0,0238
9870,00;0,0117
9900,00;0,0198
9930,00;0,0199
9960,00;0,0197
9990,00;0,0147
10020,00;0,0247
10050,00;0,0195
10080,00;0,0146
10110,00;0,0224
10140,00;0,0196
10170,00;0,0146
10200,00;0,0246
10230,00;0,0298
10260,00;0,0116
10290,00;0,0196
10320,00;0,0198
10350,00;0,0198
10380,00;0,0219
10410,00;0,0218
10440,00;0,0195
10470,00;0,0195
10500,00;0,0195
10530,00;0,0294
10560,00;0,0216
10590,00;0,0116
10620,00;0,0196
10650,00;0,0196
10680,00;0,0196
10710,00;0,0196
10740,00;0,0217
10770,00;0,0195
10800,00;0,0217
10830,00;0,0318
10860,00;0,0217
10890,00;0,0117
10920,00;0,0199
10950,00;0,0198
10980,00;0,0198
11010,00;0,0220
11040,00;0,0198
11070,00;0,0199
11100,00;0,0198
11130,00;0,0197
11160,00;0,0148
11190,00;0,0226
11220,00;0,0299
11250,00;0,0067
11280,00;0,0226
11310,00;0,0148
11340,00;0,0177
11370,00;0,0249
11400,00;0,0199
11430,00;0,0199
11460,00;0,0221
11490,00;0,0148
11520,00;0,0227
