time;power
300,00;6,6457
600,00;2,6068
900,00;1,8200
1200,00;1,4095
1500,00;1,1323
1800,00;0,9562
2100,00;0,8485
2400,00;0,7621
2700,00;0,7009
3000,00;0,6997
3300,00;0,6390
3600,00;0,6299
3900,00;0,6313
4200,00;0,6341
4500,00;0,6336
4800,00;0,6304
5100,00;0,6259
5400,00;0,6182
5700,00;0,6179
6000,00;0,6207
6300,00;0,6208
6600,00;0,6177
6900,00;0,6152
7200,00;0,6174
7500,00;0,6208
7800,00;0,6224
8100,00;0,6235
8400,00;0,6204
8700,00;0,6183
9000,00;0,6041
9300,00;0,6067
9600,00;0,6024
9900,00;0,5965
10200,00;0,5979
10500,00;0,5996
10800,00;0,5947
11100,00;0,5325
11400,00;0,5374
11700,00;0,5360
12000,00;0,5356
12300,00;0,5364
12600,00;0,5331
12900,00;0,5314
13200,00;0,5314
13500,00;0,5298
13800,00;0,5318
14100,00;0,5342
14400,00;0,5385
14700,00;0,5378
15000,00;0,5356
15300,00;0,5375
15600,00;0,5338
15900,00;0,5216
16200,00;0,5249
16500,00;0,5273
16800,00;0,5279
17100,00;0,5319
17400,00;0,5313
17700,00;0,5307
18000,00;0,5309
18300,00;0,5299
18600,00;0,5223
18900,00;0,5135
19200,00;0,5150
19500,00;0,5201
19800,00;0,5172
20100,00;0,5146
20400,00;0,5132
20700,00;0,5067
21000,00;0,5098
21300,00;0,5009
21600,00;0,5010
21900,00;0,4983
22200,00;0,4983
22500,00;0,5026
22800,00;0,5048
23100,00;0,5008
23400,00;0,5027
23700,00;0,5031
24000,00;0,5016
24300,00;0,5037
24600,00;0,5033
24900,00;0,5018
25200,00;0,5014
25500,00;0,4989
25800,00;0,4968
26100,00;0,4991
26400,00;0,5004
26700,00;0,4913
27000,00;0,4931
27300,00;0,4944
27600,00;0,4925
27900,00;0,4844
28200,00;0,7122
28500,00;0,4604
28800,00;0,6524
29100,00;0,6496
29400,00;0,6006
29700,00;0,6005
30000,00;0,6020
30300,00;0,6045
30600,00;0,6011
30900,00;0,6001
31200,00;0,6008
31500,00;0,5960
31800,00;0,5982
32100,00;0,6005
32400,00;0,6036
32700,00;0,6039
33000,00;0,6031
33300,00;0,6042
33600,00;0,6047
33900,00;0,6034
34200,00;0,5983
34500,00;0,5760
34800,00;0,5691
35100,00;0,5687
35400,00;0,5699
35700,00;0,5736
36000,00;0,5716
36300,00;0,5661
36600,00;0,5693
36900,00;0,5711
37200,00;0,5717
37500,00;0,5483
37800,00;0,5399
38100,00;0,5398
38400,00;0,5385
38700,00;0,5387
39000,00;0,5235
39300,00;0,5258
39600,00;0,5230
39900,00;0,5221
40200,00;0,5256
40500,00;0,5267
40800,00;0,5264
41100,00;0,5275
41400,00;0,5248
41700,00;0,5254
42000,00;0,5273
42300,00;0,5254
42600,00;0,5154
42900,00;0,5153
43200,00;0,5176
43500,00;0,5007
43800,00;0,4925
44100,00;0,4926
44400,00;0,4921
44700,00;0,4909
45000,00;0,4925
45300,00;0,4966
45600,00;0,4975
45900,00;0,4978
46200,00;0,4942
46500,00;0,4950
46800,00;0,4958
47100,00;0,4950
47400,00;0,4964
47700,00;0,4964
48000,00;0,4959
48300,00;0,4968
48600,00;0,4985
48900,00;0,4955
49200,00;0,4924
49500,00;0,4949
49800,00;0,4971
50100,00;0,4944
50400,00;0,4859
50700,00;0,4846
51000,00;0,4865
51300,00;0,4815
51600,00;0,4805
51900,00;0,4797
52200,00;0,4812
52500,00;0,4804
52800,00;0,4799
53100,00;0,4798
53400,00;0,4784
53700,00;0,4797
54000,00;0,4801
54300,00;0,4790
54600,00;0,4792
54900,00;0,4795
55200,00;0,4789
55500,00;0,4784
55800,00;0,4783
56100,00;0,4789
56400,00;0,4810
56700,00;0,4784
57000,00;0,4771
57300,00;0,4691
57600,00;0,4679
57900,00;0,4699
58200,00;0,4719
58500,00;0,4719
58800,00;0,4698
59100,00;0,4675
59400,00;0,4666
59700,00;0,4673
60000,00;0,4678
60300,00;0,4703
60600,00;0,4648
60900,00;0,4610
61200,00;0,4508
61500,00;0,4510
61800,00;0,4441
62100,00;0,4446
62400,00;0,4447
62700,00;0,4375
63000,00;0,4382
63300,00;0,4379
63600,00;0,4335
63900,00;0,4329
64200,00;0,4359
64500,00;0,4373
64800,00;0,4334
65100,00;0,6077
65400,00;0,3833
65700,00;0,5457
66000,00;0,5357
66300,00;0,5371
66600,00;0,5258
66900,00;0,5195
67200,00;0,5213
67500,00;0,5172
67800,00;0,5091
68100,00;0,5082
68400,00;0,5071
68700,00;0,5066
69000,00;0,5054
69300,00;0,5057
69600,00;0,5054
69900,00;0,5037
70200,00;0,5044
70500,00;0,5068
70800,00;0,5069
71100,00;0,5009
71400,00;0,4992
71700,00;0,4993
72000,00;0,4890
72300,00;0,4889
72600,00;0,4823
72900,00;0,4792
73200,00;0,4816
73500,00;0,4861
73800,00;0,4845
74100,00;0,4826
74400,00;0,4799
74700,00;0,4792
75000,00;0,4790
75300,00;0,4790
75600,00;0,4820
75900,00;0,4800
76200,00;0,4752
76500,00;0,4721
76800,00;0,4765
77100,00;0,4748
77400,00;0,4777
77700,00;0,4778
78000,00;0,4358
78300,00;0,4332
78600,00;0,4330
78900,00;0,4366
79200,00;0,4377
79500,00;0,4374
79800,00;0,4298
80100,00;0,4295
80400,00;0,4210
80700,00;0,4227
81000,00;0,4222
81300,00;0,4174
81600,00;0,4185
81900,00;0,4244
82200,00;0,4153
82500,00;0,4021
82800,00;0,4032
83100,00;0,4044
83400,00;0,4061
83700,00;0,4046
84000,00;0,3954
