time;power
300,00;6,6457
600,00;2,6068
900,00;1,8200
1200,00;1,4095
1500,00;1,1323
1800,00;1,1704
2100,00;0,8586
2400,00;0,7449
2700,00;0,7031
3000,00;0,6663
3300,00;0,6171
3600,00;0,5769
3900,00;0,5616
4200,00;0,5575
4500,00;0,5756
4800,00;0,5679
5100,00;0,4963
5400,00;0,5012
5700,00;0,5595
6000,00;0,5806
6300,00;0,5664
6600,00;0,5222
6900,00;0,5214
7200,00;0,5767
7500,00;0,6047
7800,00;0,6120
8100,00;0,5741
8400,00;0,5240
8700,00;0,5715
9000,00;0,6018
9300,00;0,6114
9600,00;0,5784
9900,00;0,5019
10200,00;0,5334
10500,00;0,5513
10800,00;0,4925
11100,00;0,5115
11400,00;0,5622
11700,00;0,5267
12000,00;0,5366
12300,00;0,5727
12600,00;0,4896
12900,00;0,5370
13200,00;0,6164
13500,00;0,5378
13800,00;0,5602
14100,00;0,6011
14400,00;0,5766
14700,00;0,5567
15000,00;0,5205
15300,00;0,5607
15600,00;0,5765
15900,00;0,4988
16200,00;0,5246
16500,00;0,5518
16800,00;0,5397
17100,00;0,5649
17400,00;0,5696
17700,00;0,5524
18000,00;0,5475
18300,00;0,5655
18600,00;0,5551
18900,00;0,5089
19200,00;0,5773
19500,00;0,7127
19800,00;0,5927
20100,00;0,5228
20400,00;0,5161
20700,00;0,5328
21000,00;0,5759
21300,00;0,5542
21600,00;0,5455
21900,00;0,5215
22200,00;0,5223
22500,00;0,5914
22800,00;0,5828
23100,00;0,5349
23400,00;0,5657
23700,00;0,5968
24000,00;0,5393
24300,00;0,5731
24600,00;0,5847
24900,00;0,5631
25200,00;0,5693
25500,00;0,5267
25800,00;0,5277
26100,00;0,5593
26400,00;0,5922
26700,00;0,5632
27000,00;0,5485
27300,00;0,5303
27600,00;0,5450
27900,00;0,5598
28200,00;0,6440
28500,00;0,6333
28800,00;0,5576
29100,00;0,5413
29400,00;0,5438
29700,00;0,5298
30000,00;0,5467
30300,00;0,5423
30600,00;0,5209
30900,00;0,5165
31200,00;0,5258
31500,00;0,5183
31800,00;0,5159
32100,00;0,5792
32400,00;0,5532
32700,00;0,5881
33000,00;0,5567
33300,00;0,5643
33600,00;0,6415
33900,00;0,5765
34200,00;0,5133
34500,00;0,5123
34800,00;0,5454
35100,00;0,5379
35400,00;0,5664
35700,00;0,5784
36000,00;0,5837
36300,00;0,5182
36600,00;0,5724
36900,00;0,5753
37200,00;0,5419
37500,00;0,5661
37800,00;0,5771
38100,00;0,5883
38400,00;0,5476
38700,00;0,5306
39000,00;0,5628
39300,00;0,5497
39600,00;0,5365
39900,00;0,5216
40200,00;0,5795
40500,00;0,6035
40800,00;0,5740
41100,00;0,5955
41400,00;0,5846
41700,00;0,5533
42000,00;0,5585
42300,00;0,5634
42600,00;0,5510
42900,00;0,5541
43200,00;0,5776
43500,00;0,5753
43800,00;0,5357
44100,00;0,5237
44400,00;0,5498
44700,00;0,5570
45000,00;0,5527
45300,00;0,5797
45600,00;0,5796
45900,00;0,5922
46200,00;0,5649
46500,00;0,5639
46800,00;0,5776
47100,00;0,5681
47400,00;0,6109
47700,00;0,5582
48000,00;0,5576
48300,00;0,5612
48600,00;0,5751
48900,00;0,5703
49200,00;0,5345
49500,00;0,5750
49800,00;0,6003
50100,00;0,5269
50400,00;0,5638
50700,00;0,5673
51000,00;0,5576
51300,00;0,5782
51600,00;0,5485
51900,00;0,5433
52200,00;0,5589
52500,00;0,5607
52800,00;0,5230
53100,00;0,5448
53400,00;0,5358
53700,00;0,5548
54000,00;0,5477
54300,00;0,5718
54600,00;0,5807
54900,00;0,5239
55200,00;0,5219
55500,00;0,5514
55800,00;0,5496
56100,00;0,5555
56400,00;0,5684
56700,00;0,5490
57000,00;0,5359
57300,00;0,5451
57600,00;0,4915
57900,00;0,5631
58200,00;0,5768
58500,00;0,5384
58800,00;0,5249
59100,00;0,5275
59400,00;0,5478
59700,00;0,5359
60000,00;0,5436
60300,00;0,5751
60600,00;0,5588
60900,00;0,5129
61200,00;0,5143
61500,00;0,5345
61800,00;0,5555
62100,00;0,5442
62400,00;0,5430
62700,00;0,5093
63000,00;0,5532
63300,00;0,5505
63600,00;0,4771
63900,00;0,5003
64200,00;0,5398
64500,00;0,5401
64800,00;0,4901
65100,00;0,5251
65400,00;0,5421
65700,00;0,5192
66000,00;0,5409
66300,00;0,6068
66600,00;0,5747
66900,00;0,5136
67200,00;0,4881
67500,00;0,5297
67800,00;0,5290
68100,00;0,4819
68400,00;0,4782
68700,00;0,5064
69000,00;0,5066
69300,00;0,4975
69600,00;0,4889
69900,00;0,4703
70200,00;0,5029
70500,00;0,5435
70800,00;0,5226
71100,00;0,5211
71400,00;0,5507
71700,00;0,4868
72000,00;0,4622
72300,00;0,5484
72600,00;0,6546
72900,00;0,5216
73200,00;0,5084
73500,00;0,5360
73800,00;0,4774
74100,00;0,4957
74400,00;0,5131
74700,00;0,4772
75000,00;0,4752
75300,00;0,4775
75600,00;0,5056
75900,00;0,5047
76200,00;0,4414
76500,00;0,4135
76800,00;0,5000
77100,00;0,5372
77400,00;0,4988
77700,00;0,5278
78000,00;0,4525
78300,00;0,4279
78600,00;0,5114
78900,00;0,6898
79200,00;0,5308
79500,00;0,4891
79800,00;0,4644
80100,00;0,4424
80400,00;0,4503
80700,00;0,4788
81000,00;0,4869
81300,00;0,4156
81600,00;0,4341
81900,00;0,5494
82200,00;0,5393
82500,00;0,4397
82800,00;0,4405
83100,00;0,4581
83400,00;0,4435
83700,00;0,4637
84000,00;0,4568
