time;power
300,00;6,6674
600,00;2,9329
900,00;2,1163
1200,00;1,6650
1500,00;1,3830
1800,00;1,1625
2100,00;1,0162
2400,00;1,1434
2700,00;0,8137
3000,00;0,5512
3300,00;0,8946
3600,00;0,6333
3900,00;0,6537
4200,00;0,6998
4500,00;0,7279
4800,00;0,6948
5100,00;0,6372
5400,00;0,8435
5700,00;0,8294
6000,00;0,6750
6300,00;0,7344
6600,00;0,6754
6900,00;0,6510
7200,00;0,8605
7500,00;0,9592
7800,00;0,7521
8100,00;0,5396
8400,00;0,7767
8700,00;0,6645
9000,00;0,8568
9300,00;1,0497
9600,00;0,8012
9900,00;0,6233
10200,00;0,6014
10500,00;0,6618
10800,00;0,4939
11100,00;0,8739
11400,00;0,8623
11700,00;0,9323
12000,00;0,7104
12300,00;0,5624
12600,00;0,6289
12900,00;0,6563
13200,00;0,7863
13500,00;0,7820
13800,00;0,7485
14100,00;0,6450
14400,00;0,7278
14700,00;0,7827
15000,00;0,7239
15300,00;0,8225
15600,00;0,6615
15900,00;0,7358
16200,00;0,7096
16500,00;0,7333
16800,00;0,6552
17100,00;0,8142
17400,00;0,8132
17700,00;0,6320
18000,00;0,6834
18300,00;0,6411
18600,00;0,6632
18900,00;0,7743
19200,00;0,7209
19500,00;0,7951
19800,00;0,7478
20100,00;0,6292
20400,00;0,6480
20700,00;0,7532
21000,00;0,8488
21300,00;0,6822
21600,00;0,6116
21900,00;0,6310
22200,00;0,7873
22500,00;1,0427
22800,00;0,9866
23100,00;0,6910
23400,00;0,6881
23700,00;0,6393
24000,00;0,6371
24300,00;0,7837
24600,00;0,7429
24900,00;0,7569
25200,00;0,7129
25500,00;0,7045
25800,00;0,5855
26100,00;0,7616
26400,00;0,8388
26700,00;0,6391
27000,00;0,6383
27300,00;0,7018
27600,00;0,6892
27900,00;0,7577
28200,00;0,9296
28500,00;0,7961
28800,00;0,6169
29100,00;0,6599
29400,00;0,6836
29700,00;0,6716
30000,00;0,6889
30300,00;0,7829
30600,00;0,6079
30900,00;0,6670
31200,00;0,6799
31500,00;0,6295
31800,00;0,7359
32100,00;0,9559
32400,00;0,8997
32700,00;0,6577
33000,00;0,8370
33300,00;0,6905
33600,00;0,7849
33900,00;0,5887
34200,00;0,7546
