time;power
300,00;6,6457
600,00;2,6068
900,00;1,8200
1200,00;1,4095
1500,00;1,1323
1800,00;1,2263
2100,00;0,8285
2400,00;0,8420
2700,00;0,8285
3000,00;0,8631
3300,00;0,8279
3600,00;0,8602
3900,00;0,9077
4200,00;0,9673
4500,00;0,9815
4800,00;0,9184
5100,00;0,7457
5400,00;0,7427
5700,00;0,8325
6000,00;0,8360
6300,00;0,8754
6600,00;0,8499
6900,00;0,8863
7200,00;1,0759
7500,00;1,2775
7800,00;1,1691
8100,00;0,9126
8400,00;0,8925
8700,00;0,9162
9000,00;0,8705
9300,00;1,0110
9600,00;1,0261
9900,00;0,7573
10200,00;0,7809
10500,00;0,8924
10800,00;0,8366
11100,00;0,7967
11400,00;0,8449
11700,00;0,8560
12000,00;0,9311
12300,00;1,0070
12600,00;0,9557
12900,00;0,8741
13200,00;0,8212
13500,00;0,7785
13800,00;0,8475
14100,00;1,0131
14400,00;1,0389
14700,00;0,9902
15000,00;0,8218
15300,00;0,8517
15600,00;0,8576
15900,00;0,7189
16200,00;0,7233
16500,00;0,7948
16800,00;0,9039
17100,00;1,0464
17400,00;0,9903
17700,00;0,7837
18000,00;0,7964
18300,00;0,9031
18600,00;0,9175
18900,00;0,9627
19200,00;0,9311
19500,00;1,0441
19800,00;1,0397
20100,00;0,8922
20400,00;0,8488
20700,00;0,8117
21000,00;0,8105
21300,00;0,7877
21600,00;0,7955
21900,00;0,8684
22200,00;0,8850
22500,00;0,9527
22800,00;0,9664
23100,00;0,7935
23400,00;0,8567
23700,00;0,9427
24000,00;0,8739
24300,00;0,9539
24600,00;0,9635
24900,00;0,8418
25200,00;0,8188
25500,00;0,8909
25800,00;0,6547
26100,00;1,0751
26400,00;1,0736
26700,00;0,8448
27000,00;0,8293
27300,00;0,8786
27600,00;0,8937
27900,00;0,8690
28200,00;0,9559
28500,00;0,9730
28800,00;0,8876
29100,00;0,8384
29400,00;0,7446
29700,00;0,8263
30000,00;0,9004
30300,00;0,8558
30600,00;0,8307
30900,00;0,7708
31200,00;0,7435
31500,00;0,7630
31800,00;0,9808
32100,00;1,2390
32400,00;1,0687
32700,00;0,9501
33000,00;0,8730
33300,00;0,9044
33600,00;0,9128
33900,00;0,9586
34200,00;0,8595
34500,00;0,8187
34800,00;0,8793
35100,00;0,8193
35400,00;0,9294
35700,00;0,9677
36000,00;0,9306
36300,00;0,7812
36600,00;0,7640
36900,00;0,8096
37200,00;0,8240
37500,00;0,8347
37800,00;0,7280
38100,00;0,7431
38400,00;0,7812
38700,00;0,8228
39000,00;0,9360
39300,00;0,9984
39600,00;0,9578
39900,00;0,9257
40200,00;0,9626
40500,00;0,9224
40800,00;0,8415
41100,00;0,8975
41400,00;0,9206
41700,00;0,8391
42000,00;0,8294
42300,00;0,8464
42600,00;0,8462
42900,00;0,7241
43200,00;0,7702
43500,00;0,8060
43800,00;0,8561
44100,00;0,8860
44400,00;0,8641
44700,00;0,8336
45000,00;0,9338
45300,00;0,9476
45600,00;0,8889
45900,00;0,8860
46200,00;0,8668
46500,00;0,9717
46800,00;1,0816
47100,00;0,9050
47400,00;0,8437
47700,00;0,9772
48000,00;1,0517
48300,00;0,9626
48600,00;0,9595
48900,00;0,8041
49200,00;0,8183
49500,00;0,8237
49800,00;0,8236
50100,00;0,8807
50400,00;0,8593
50700,00;0,8379
51000,00;0,8901
51300,00;1,0195
51600,00;0,8932
51900,00;0,7975
52200,00;0,7632
52500,00;0,8412
52800,00;0,8860
53100,00;0,9500
53400,00;0,8360
53700,00;0,8554
54000,00;0,8708
54300,00;0,9054
54600,00;0,9962
54900,00;0,9142
55200,00;0,9329
55500,00;0,9052
55800,00;0,8280
56100,00;0,7693
56400,00;0,8214
56700,00;0,8608
57000,00;0,8608
57300,00;0,8359
57600,00;0,8448
57900,00;0,8460
58200,00;0,9147
58500,00;0,8717
58800,00;0,8604
59100,00;0,8229
59400,00;0,7949
59700,00;0,7921
60000,00;0,9264
60300,00;1,0036
60600,00;0,9379
60900,00;0,8258
61200,00;0,7892
61500,00;0,7919
61800,00;0,9112
62100,00;0,9727
62400,00;0,8995
62700,00;0,8216
63000,00;0,8389
63300,00;0,9298
63600,00;0,7480
63900,00;0,6744
64200,00;0,8520
64500,00;0,9717
64800,00;0,8368
65100,00;0,8481
65400,00;0,9018
65700,00;0,8460
66000,00;0,7764
66300,00;0,9508
66600,00;0,9819
66900,00;0,8122
67200,00;0,6972
67500,00;0,7448
67800,00;0,8139
68100,00;0,8545
68400,00;0,8465
68700,00;0,7296
69000,00;0,7900
69300,00;0,8885
69600,00;0,8213
69900,00;0,7419
70200,00;0,7322
70500,00;0,7752
70800,00;0,8736
71100,00;0,9708
71400,00;0,9954
71700,00;0,8245
72000,00;0,7491
72300,00;0,6947
72600,00;0,7061
72900,00;0,6066
73200,00;0,7527
73500,00;0,9510
73800,00;0,9583
74100,00;0,9391
74400,00;0,7759
74700,00;0,6886
75000,00;0,7565
75300,00;0,8105
75600,00;0,9163
75900,00;0,9079
76200,00;0,7775
76500,00;0,6076
76800,00;0,7107
77100,00;0,6344
77400,00;1,0025
77700,00;0,9493
78000,00;0,7407
78300,00;0,5932
78600,00;0,6697
78900,00;0,8024
79200,00;0,7865
79500,00;0,7403
79800,00;0,7895
80100,00;0,7550
80400,00;0,7415
80700,00;0,7629
81000,00;0,7387
81300,00;0,6889
81600,00;0,7106
81900,00;0,9078
82200,00;0,9139
82500,00;0,7047
82800,00;0,6756
83100,00;0,6505
83400,00;0,7540
83700,00;0,8825
84000,00;0,7486
