time;power
300,00;6,6457
600,00;2,6068
900,00;1,8200
1200,00;1,4095
1500,00;1,1323
1800,00;0,9562
2100,00;0,8487
2400,00;0,7543
2700,00;0,7085
3000,00;0,7072
3300,00;0,6704
3600,00;0,6061
3900,00;0,6088
4200,00;0,6111
4500,00;0,6105
4800,00;0,6072
5100,00;0,6032
5400,00;0,5715
5700,00;0,5717
6000,00;0,5743
6300,00;0,5733
6600,00;0,5712
6900,00;0,5683
7200,00;0,5703
7500,00;0,5734
7800,00;0,5770
8100,00;0,5694
8400,00;0,5669
8700,00;0,5635
9000,00;0,5645
9300,00;0,5678
9600,00;0,5638
9900,00;0,5586
10200,00;0,5591
10500,00;0,5601
10800,00;0,5397
11100,00;0,5237
11400,00;0,5285
11700,00;0,5277
12000,00;0,5273
12300,00;0,5206
12600,00;0,5099
12900,00;0,5085
13200,00;0,5080
13500,00;0,5000
13800,00;0,4933
14100,00;0,4954
14400,00;0,4994
14700,00;0,4985
15000,00;0,4812
15300,00;0,4676
15600,00;0,4578
15900,00;0,4520
16200,00;0,4554
16500,00;0,4573
16800,00;0,4580
17100,00;0,4627
17400,00;0,4628
17700,00;0,4601
18000,00;0,4601
18300,00;0,4602
18600,00;0,4608
18900,00;0,4606
19200,00;0,4617
19500,00;0,6372
19800,00;0,3728
20100,00;0,5293
20400,00;0,5279
20700,00;0,5306
21000,00;0,5329
21300,00;0,5157
21600,00;0,5014
21900,00;0,4908
22200,00;0,4903
22500,00;0,4950
22800,00;0,4979
23100,00;0,4936
23400,00;0,4958
23700,00;0,4885
24000,00;0,4784
24300,00;0,4814
24600,00;0,4798
24900,00;0,4786
25200,00;0,4774
25500,00;0,4763
25800,00;0,4735
26100,00;0,4759
26400,00;0,4699
26700,00;0,4612
27000,00;0,4622
27300,00;0,4638
27600,00;0,4621
27900,00;0,4539
28200,00;0,7087
28500,00;0,4968
28800,00;0,7062
29100,00;0,6806
29400,00;0,5679
29700,00;0,5606
30000,00;0,5545
30300,00;0,5421
30600,00;0,5330
30900,00;0,5231
31200,00;0,5154
31500,00;0,5102
31800,00;0,5050
32100,00;0,4994
32400,00;0,5025
32700,00;0,5036
33000,00;0,5024
33300,00;0,5032
33600,00;0,5043
33900,00;0,4945
34200,00;0,4824
34500,00;0,4828
34800,00;0,4835
35100,00;0,4760
35400,00;0,4768
35700,00;0,4803
36000,00;0,4800
36300,00;0,4582
36600,00;0,4516
36900,00;0,4553
37200,00;0,5670
37500,00;0,3460
37800,00;0,4630
38100,00;0,4628
38400,00;0,4607
38700,00;0,4610
39000,00;0,4553
39300,00;0,4486
39600,00;0,4472
39900,00;0,4457
40200,00;0,6767
40500,00;0,4613
40800,00;0,6576
41100,00;0,6590
41400,00;0,6566
41700,00;0,6348
42000,00;0,6275
42300,00;0,6249
42600,00;0,6158
42900,00;0,6006
43200,00;0,5947
43500,00;0,5939
43800,00;0,5849
44100,00;0,5623
44400,00;0,5624
44700,00;0,5606
45000,00;0,5623
45300,00;0,5649
45600,00;0,5665
45900,00;0,5675
46200,00;0,5482
46500,00;0,5487
46800,00;0,5495
47100,00;0,5334
47400,00;0,5189
47700,00;0,5197
48000,00;0,5195
48300,00;0,5189
48600,00;0,5132
48900,00;0,5107
49200,00;0,5000
49500,00;0,5032
49800,00;0,5046
50100,00;0,5026
50400,00;0,5022
50700,00;0,5008
51000,00;0,5025
51300,00;0,4967
51600,00;0,4882
51900,00;0,4876
52200,00;0,4816
52500,00;0,4734
52800,00;0,4724
53100,00;0,4722
53400,00;0,4698
53700,00;0,4641
54000,00;0,4640
54300,00;0,4556
54600,00;0,4481
54900,00;0,5769
55200,00;0,3633
55500,00;0,4867
55800,00;0,4863
56100,00;0,4712
56400,00;0,4733
56700,00;0,4633
57000,00;0,4457
57300,00;0,4457
57600,00;0,5852
57900,00;0,3980
58200,00;0,5251
58500,00;0,5261
58800,00;0,5246
59100,00;0,5215
59400,00;0,5037
59700,00;0,4978
60000,00;0,4903
60300,00;0,4927
60600,00;0,4879
60900,00;0,4851
61200,00;0,4827
61500,00;0,4820
61800,00;0,4829
62100,00;0,4837
62400,00;0,4838
62700,00;0,4746
63000,00;0,4689
63300,00;0,4683
63600,00;0,4651
63900,00;0,4636
64200,00;0,4659
64500,00;0,4607
64800,00;0,4572
65100,00;0,4583
65400,00;0,4616
65700,00;0,4521
66000,00;0,4505
66300,00;0,4532
66600,00;0,4504
66900,00;0,4430
67200,00;0,4439
67500,00;0,4470
67800,00;0,4474
68100,00;0,4457
68400,00;0,4454
68700,00;0,4458
69000,00;0,4446
69300,00;0,4440
69600,00;0,4280
69900,00;0,4263
70200,00;0,4253
70500,00;0,4289
70800,00;0,4232
71100,00;0,5670
71400,00;0,3970
71700,00;0,5143
72000,00;0,5047
72300,00;0,4497
72600,00;0,4436
72900,00;0,4404
73200,00;0,4349
73500,00;0,5746
73800,00;0,3178
74100,00;0,4509
74400,00;0,4480
74700,00;0,4476
75000,00;0,4477
75300,00;0,4474
75600,00;0,4512
75900,00;0,4423
76200,00;0,4290
76500,00;0,4254
76800,00;0,4303
77100,00;0,4213
77400,00;0,4238
77700,00;0,4231
78000,00;0,4118
78300,00;0,4088
78600,00;0,4010
78900,00;0,4059
79200,00;0,4073
79500,00;0,4062
79800,00;0,3988
80100,00;0,3904
80400,00;0,3900
80700,00;0,5143
81000,00;0,2794
81300,00;0,3866
81600,00;0,3878
81900,00;0,5332
82200,00;0,3064
82500,00;0,4255
82800,00;0,4272
83100,00;0,4275
83400,00;0,4127
83700,00;0,4123
84000,00;0,4110
