time;power
300,00;6,6674
600,00;2,9329
900,00;2,1163
1200,00;1,6650
1500,00;1,3830
1800,00;1,1625
2100,00;1,0162
2400,00;0,8987
2700,00;0,8067
3000,00;0,7219
3300,00;0,6478
3600,00;0,5858
3900,00;0,6667
4200,00;0,5449
4500,00;0,3694
4800,00;0,5018
5100,00;0,6160
5400,00;0,4907
5700,00;0,3559
6000,00;0,6670
6300,00;0,3685
6600,00;0,5092
6900,00;0,5067
7200,00;0,6346
7500,00;0,3789
7800,00;0,5306
8100,00;0,5157
8400,00;0,5047
8700,00;0,4951
9000,00;0,6668
9300,00;0,3955
9600,00;0,5389
9900,00;0,4952
10200,00;0,4802
10500,00;0,6249
10800,00;0,3429
11100,00;0,4835
11400,00;0,6406
11700,00;0,3572
12000,00;0,4876
12300,00;0,4801
12600,00;0,6005
12900,00;0,4632
13200,00;0,4657
13500,00;0,3214
13800,00;0,6136
14100,00;0,3571
14400,00;0,4991
14700,00;0,6200
15000,00;0,5060
15300,00;0,5078
15600,00;0,3559
15900,00;0,5629
16200,00;0,4805
16500,00;0,3569
16800,00;0,5043
17100,00;0,6573
17400,00;0,3702
17700,00;0,5196
18000,00;0,5042
18300,00;0,6509
18600,00;0,5022
18900,00;0,3616
19200,00;0,6734
19500,00;0,3728
19800,00;0,5290
20100,00;0,5097
20400,00;0,4871
20700,00;0,6508
21000,00;0,3866
21300,00;0,5280
21600,00;0,5142
21900,00;0,5045
22200,00;0,4900
22500,00;0,6567
22800,00;0,3682
23100,00;0,5142
23400,00;0,6695
23700,00;0,3871
24000,00;0,4779
24300,00;0,6632
24600,00;0,3973
24900,00;0,5197
25200,00;0,5045
25500,00;0,6506
25800,00;0,3545
26100,00;0,6647
26400,00;0,3895
26700,00;0,5190
27000,00;0,6765
27300,00;0,4072
27600,00;0,5575
27900,00;0,5118
28200,00;0,7079
28500,00;0,4329
28800,00;0,5399
29100,00;0,5291
29400,00;0,5257
29700,00;0,5111
30000,00;0,6638
30300,00;0,3773
30600,00;0,5290
30900,00;0,5109
31200,00;0,4970
31500,00;0,4714
31800,00;0,6399
32100,00;0,4129
32400,00;0,7133
32700,00;0,3791
33000,00;0,5329
33300,00;0,6894
33600,00;0,3755
33900,00;0,5352
34200,00;0,5145
