time;power
300,00;6,7427
600,00;0,6813
900,00;0,5417
1200,00;0,3884
1500,00;0,7061
1800,00;0,3915
2100,00;0,5584
2400,00;0,5404
2700,00;0,5236
3000,00;0,5224
3300,00;0,6552
3600,00;0,3582
3900,00;0,6530
4200,00;0,5026
4500,00;0,3969
4800,00;0,5218
5100,00;0,4951
5400,00;0,5954
5700,00;0,3584
6000,00;0,6112
6300,00;0,3717
6600,00;0,4809
6900,00;0,4778
7200,00;0,6190
7500,00;0,3492
7800,00;0,6607
8100,00;0,3671
8400,00;0,6359
8700,00;0,4693
9000,00;0,5066
9300,00;0,4753
9600,00;0,3717
9900,00;0,4638
10200,00;0,5642
10500,00;0,3150
10800,00;0,4460
11100,00;0,5446
11400,00;0,4566
11700,00;0,3295
12000,00;0,4554
12300,00;0,4499
12600,00;0,4394
12900,00;0,4371
13200,00;0,4374
13500,00;0,4293
13800,00;0,5672
14100,00;0,4520
14400,00;0,4664
14700,00;0,3308
15000,00;0,4632
15300,00;0,6087
15600,00;0,3381
15900,00;0,5471
16200,00;0,3077
16500,00;0,5762
16800,00;0,4542
17100,00;0,4676
17400,00;0,3330
17700,00;0,4661
18000,00;0,4667
18300,00;0,4664
18600,00;0,5865
18900,00;0,3256
19200,00;0,5992
19500,00;0,4893
19800,00;0,3423
20100,00;0,4714
20400,00;0,4716
20700,00;0,5960
21000,00;0,3325
21300,00;0,4742
21600,00;0,4739
21900,00;0,4651
22200,00;0,5870
22500,00;0,4835
22800,00;0,3451
23100,00;0,4827
23400,00;0,6294
23700,00;0,3489
24000,00;0,6175
24300,00;0,3452
24600,00;0,6319
24900,00;0,3432
25200,00;0,4680
25500,00;0,4592
25800,00;0,4489
26100,00;0,6005
26400,00;0,3373
26700,00;0,5804
27000,00;0,3535
27300,00;0,4759
27600,00;0,4734
27900,00;0,6023
28200,00;0,4989
28500,00;0,3640
28800,00;0,5010
29100,00;0,4836
29400,00;0,5798
29700,00;0,3594
30000,00;0,6208
