time;power
300,00;6,7427
600,00;0,6873
900,00;0,5579
1200,00;0,3990
1500,00;0,7335
1800,00;0,4062
2100,00;0,7122
2400,00;0,4253
2700,00;0,7114
3000,00;0,3851
3300,00;0,6835
3600,00;0,3734
3900,00;0,7015
4200,00;0,3805
4500,00;0,5383
4800,00;0,5279
5100,00;0,5159
5400,00;0,6475
5700,00;0,3561
6000,00;0,6557
6300,00;0,3629
6600,00;0,5090
6900,00;0,4993
7200,00;0,6426
7500,00;0,3583
7800,00;0,6703
8100,00;0,3720
8400,00;0,5062
8700,00;0,5036
9000,00;0,6534
9300,00;0,5167
9600,00;0,3571
9900,00;0,4981
10200,00;0,6133
10500,00;0,4840
10800,00;0,3414
11100,00;0,5934
11400,00;0,4803
11700,00;0,3396
12000,00;0,4845
12300,00;0,4859
12600,00;0,4685
12900,00;0,5904
13200,00;0,4404
13500,00;0,3479
13800,00;0,5822
14100,00;0,4651
14400,00;0,4888
14700,00;0,3467
15000,00;0,6087
15300,00;0,4881
15600,00;0,3433
15900,00;0,5393
16200,00;0,4736
16500,00;0,4486
16800,00;0,3474
17100,00;0,6192
17400,00;0,3430
17700,00;0,6004
18000,00;0,4704
18300,00;0,3313
18600,00;0,6193
18900,00;0,3469
19200,00;0,6176
19500,00;0,5015
19800,00;0,3536
20100,00;0,4723
20400,00;0,6066
20700,00;0,4817
21000,00;0,4713
21300,00;0,3714
21600,00;0,6316
21900,00;0,3411
22200,00;0,5896
22500,00;0,4881
22800,00;0,3514
23100,00;0,4909
23400,00;0,6087
23700,00;0,4904
24000,00;0,4653
24300,00;0,3694
24600,00;0,6447
24900,00;0,3493
25200,00;0,4916
25500,00;0,4821
25800,00;0,4657
26100,00;0,6023
26400,00;0,3484
26700,00;0,6108
27000,00;0,4791
27300,00;0,4916
27600,00;0,3473
27900,00;0,6185
28200,00;0,5189
28500,00;0,3796
28800,00;0,6712
29100,00;0,3549
29400,00;0,4761
29700,00;0,4755
30000,00;0,4768
30300,00;0,6237
30600,00;0,3443
30900,00;0,4820
31200,00;0,4752
31500,00;0,4570
31800,00;0,5815
32100,00;0,4750
32400,00;0,4952
32700,00;0,3549
33000,00;0,6331
33300,00;0,4966
33600,00;0,3516
33900,00;0,4927
34200,00;0,4741
34500,00;0,6106
34800,00;0,3324
35100,00;0,4745
35400,00;0,4616
