time;power
300,00;6,7427
600,00;0,6873
900,00;0,5578
1200,00;0,3993
1500,00;0,7308
1800,00;0,4008
2100,00;0,5516
2400,00;0,5485
2700,00;0,6962
3000,00;0,3797
3300,00;0,6824
3600,00;0,3735
3900,00;0,6778
4200,00;0,5148
4500,00;0,4065
4800,00;0,5282
5100,00;0,5008
5400,00;0,6542
5700,00;0,5120
6000,00;0,5260
6300,00;0,3739
6600,00;0,6455
6900,00;0,3489
7200,00;0,6432
7500,00;0,3595
7800,00;0,6706
8100,00;0,3719
8400,00;0,5070
8700,00;0,5045
9000,00;0,6353
9300,00;0,5111
9600,00;0,3629
9900,00;0,4838
10200,00;0,4771
10500,00;0,6255
10800,00;0,3362
11100,00;0,5811
11400,00;0,4770
11700,00;0,3345
12000,00;0,5987
12300,00;0,3297
12600,00;0,4687
12900,00;0,4444
13200,00;0,4446
13500,00;0,5535
13800,00;0,3444
14100,00;0,5995
14400,00;0,4805
14700,00;0,3408
15000,00;0,4552
15300,00;0,6111
15600,00;0,3426
15900,00;0,4408
16200,00;0,5793
16500,00;0,4654
16800,00;0,4462
17100,00;0,5144
17400,00;0,4621
17700,00;0,3764
18000,00;0,4961
18300,00;0,6258
18600,00;0,3364
18900,00;0,4734
19200,00;0,6072
19500,00;0,5031
19800,00;0,3643
20100,00;0,4656
20400,00;0,4655
20700,00;0,6116
21000,00;0,4804
21300,00;0,3378
21600,00;0,6161
21900,00;0,3364
22200,00;0,5964
22500,00;0,4598
22800,00;0,5163
23100,00;0,3489
23400,00;0,6292
23700,00;0,3547
24000,00;0,6420
24300,00;0,5047
24600,00;0,3551
24900,00;0,6091
25200,00;0,3660
25500,00;0,4813
25800,00;0,4724
26100,00;0,6236
26400,00;0,4622
26700,00;0,4962
27000,00;0,3383
27300,00;0,4850
27600,00;0,4823
27900,00;0,6089
28200,00;0,5164
28500,00;0,3842
28800,00;0,5094
29100,00;0,5067
29400,00;0,4673
29700,00;0,6018
30000,00;0,4734
30300,00;0,4889
30600,00;0,3485
30900,00;0,4744
31200,00;0,4756
31500,00;0,4636
31800,00;0,5862
32100,00;0,3381
32400,00;0,6345
32700,00;0,3553
33000,00;0,6016
33300,00;0,3631
33600,00;0,6299
33900,00;0,3450
34200,00;0,4663
34500,00;0,5966
34800,00;0,3324
35100,00;0,5822
35400,00;0,5105
