time;power_cum
300,10;0,0000
309,91;0,0048
314,02;0,0065
327,94;0,0112
600,10;0,0568
609,91;0,0584
614,02;0,0591
627,94;0,0614
900,10;0,0930
914,02;0,0946
927,94;0,0962
1200,10;0,1210
1209,91;0,1219
1214,02;0,1223
1227,94;0,1236
1500,10;0,1414
1800,10;0,1605
1809,91;0,1611
1814,02;0,1614
1827,94;0,1623
2100,10;0,1724
2109,91;0,1740
2114,02;0,1747
2400,10;0,2232
2409,91;0,2251
2414,02;0,2257
2700,10;0,2589
2709,91;0,2600
2714,02;0,2605
3000,10;0,2785
3009,91;0,2791
3014,02;0,2793
3300,10;0,2898
3309,91;0,2915
3314,02;0,2922
3600,10;0,3403
3609,91;0,3419
3614,02;0,3424
3627,94;0,3436
3900,10;0,3613
4200,10;0,3810
4500,10;0,4005
4800,10;0,4196
4814,02;0,4205
4827,94;0,4214
5100,10;0,4315
5109,91;0,4324
5114,02;0,4327
5400,10;0,4585
5409,91;0,4604
5414,02;0,4612
5427,94;0,4639
5700,10;0,5096
5709,91;0,5112
5714,02;0,5119
5727,94;0,5142
6000,10;0,5387
6014,02;0,5400
6027,94;0,5413
6300,10;0,5589
6600,10;0,5785
6609,91;0,5799
6627,94;0,5825
6900,10;0,6218
6909,91;0,6232
6914,02;0,6237
6927,94;0,6253
7200,10;0,6429
7500,10;0,6623
7509,91;0,6637
7514,02;0,6643
7527,94;0,6663
7800,10;0,7057
7809,91;0,7071
7814,02;0,7076
7827,94;0,7089
8100,10;0,7268
8400,10;0,7461
8700,10;0,7653
9000,10;0,7848
9300,10;0,8040
9309,91;0,8046
9314,02;0,8048
9327,94;0,8057
9600,10;0,8158
9609,91;0,8172
9614,02;0,8178
9627,94;0,8197
9900,10;0,8579
9909,91;0,8593
9914,02;0,8598
9927,94;0,8610
10200,10;0,8780
10214,02;0,8793
10227,94;0,8806
10500,10;0,9052
10514,02;0,9065
10527,94;0,9077
10800,10;0,9254
10827,94;0,9279
11100,10;0,9526
11127,94;0,9551
11400,10;0,9728
11700,10;0,9923
12000,10;1,0118
12300,10;1,0315
12314,02;1,0328
12600,10;1,0585
12609,91;1,0594
12614,02;1,0598
12627,94;1,0606
12900,10;1,0707
12927,94;1,0724
13200,10;1,0898
13500,10;1,1091
13514,02;1,1104
13800,10;1,1363
13814,02;1,1375
14100,10;1,1560
14114,02;1,1580
14127,94;1,1600
14400,10;1,1990
14409,91;1,2004
14414,02;1,2009
14427,94;1,2029
14700,10;1,2205
15000,10;1,2402
15300,10;1,2594
15309,91;1,2601
15314,02;1,2603
15327,94;1,2612
15600,10;1,2711
15900,10;1,2820
15927,94;1,2838
16200,10;1,3012
16500,10;1,3201
16527,94;1,3219
16800,10;1,3319
16827,94;1,3344
17100,10;1,3589
17127,94;1,3621
17400,10;1,3866
17427,94;1,3891
17700,10;1,4060
17727,94;1,4077
18000,10;1,4174
18300,10;1,4286
18314,02;1,4302
18327,94;1,4318
18600,10;1,4632
18627,94;1,4664
18900,10;1,4836
19200,10;1,5026
19500,10;1,5215
19800,10;1,5405
20100,10;1,5597
20114,02;1,5613
20400,10;1,5946
20414,02;1,5962
20427,94;1,5974
20700,10;1,6149
21000,10;1,6340
