time;power
300,00;6,6136
600,00;6,0878
900,00;6,0917
1200,00;6,0952
1500,00;6,0992
1800,00;6,1029
2100,00;6,1044
2400,00;6,1040
2700,00;6,1053
3000,00;6,1038
3300,00;6,1053
3600,00;6,1033
3900,00;6,1063
4200,00;6,1078
4500,00;6,1074
4800,00;6,1045
5100,00;6,0999
5400,00;6,1002
5700,00;6,1007
6000,00;6,1026
6300,00;6,1020
6600,00;6,0988
6900,00;6,0962
7200,00;6,0992
7500,00;6,1023
7800,00;6,1048
8100,00;6,1041
8400,00;6,1011
8700,00;6,0988
9000,00;6,1013
9300,00;6,1045
9600,00;6,0994
9900,00;6,0933
10200,00;6,0947
10500,00;6,0961
10800,00;6,0904
11100,00;6,0914
11400,00;6,0969
11700,00;6,0950
12000,00;6,0940
12300,00;6,0954
12600,00;6,0928
12900,00;6,0915
13200,00;6,0915
13500,00;6,0908
13800,00;6,0928
14100,00;6,0942
14400,00;6,0970
14700,00;6,0955
15000,00;6,0925
15300,00;6,0967
15600,00;6,0924
15900,00;6,0886
16200,00;6,0928
16500,00;6,0940
16800,00;6,0953
17100,00;6,0989
17400,00;6,0988
17700,00;6,0973
18000,00;6,0981
18300,00;6,0964
18600,00;6,0972
18900,00;6,0961
19200,00;6,0973
19500,00;6,1025
19800,00;6,0986
20100,00;6,0954
20400,00;6,0950
20700,00;6,0982
21000,00;6,0995
21300,00;6,0974
21600,00;6,0984
21900,00;6,0953
22200,00;6,0956
22500,00;6,1004
22800,00;6,1014
23100,00;6,0977
23400,00;6,1007
23700,00;6,0999
24000,00;6,0990
24300,00;6,1020
24600,00;6,0998
24900,00;6,0986
25200,00;6,0978
25500,00;6,0967
25800,00;6,0949
26100,00;6,0983
26400,00;6,0978
26700,00;6,0967
27000,00;6,0981
27300,00;6,1001
27600,00;6,0968
27900,00;6,0977
28200,00;6,1055
28500,00;6,1056
28800,00;6,1027
29100,00;6,0991
29400,00;6,0976
29700,00;6,0985
30000,00;6,1006
30300,00;6,1024
30600,00;6,0988
30900,00;6,0969
31200,00;6,0975
31500,00;6,0933
31800,00;6,0956
32100,00;6,0978
32400,00;6,1006
32700,00;6,1006
33000,00;6,0989
33300,00;6,1010
33600,00;6,1021
33900,00;6,1007
34200,00;6,0958
34500,00;6,0968
34800,00;6,0976
35100,00;6,0971
35400,00;6,0972
35700,00;6,1012
36000,00;6,0993
36300,00;6,0939
36600,00;6,0968
36900,00;6,0986
37200,00;6,0986
37500,00;6,0987
37800,00;6,0984
38100,00;6,0989
38400,00;6,0976
38700,00;6,0982
39000,00;6,0985
39300,00;6,1000
39600,00;6,0979
39900,00;6,0971
40200,00;6,1009
40500,00;6,1023
40800,00;6,1012
41100,00;6,1021
41400,00;6,1002
41700,00;6,1014
42000,00;6,1017
42300,00;6,0995
42600,00;6,0974
42900,00;6,0976
43200,00;6,1000
43500,00;6,0982
43800,00;6,0971
44100,00;6,0979
44400,00;6,0966
44700,00;6,0968
45000,00;6,0996
45300,00;6,1016
45600,00;6,1015
45900,00;6,1018
46200,00;6,0979
46500,00;6,0996
46800,00;6,1009
47100,00;6,1004
47400,00;6,1022
47700,00;6,1028
48000,00;6,1019
48300,00;6,1016
48600,00;6,1033
48900,00;6,0993
49200,00;6,0980
49500,00;6,1025
49800,00;6,1012
50100,00;6,0992
50400,00;6,0996
50700,00;6,0979
51000,00;6,1010
51300,00;6,1022
51600,00;6,1016
51900,00;6,1011
52200,00;6,1028
52500,00;6,1002
52800,00;6,1002
53100,00;6,1005
53400,00;6,0989
53700,00;6,1012
54000,00;6,1012
54300,00;6,1003
54600,00;6,1011
54900,00;6,1006
55200,00;6,1000
55500,00;6,1004
55800,00;6,0997
56100,00;6,1003
56400,00;6,1023
56700,00;6,0994
57000,00;6,0981
57300,00;6,0980
57600,00;6,0974
57900,00;6,0993
58200,00;6,1007
58500,00;6,0994
58800,00;6,0981
59100,00;6,0959
59400,00;6,0950
59700,00;6,0962
60000,00;6,0960
60300,00;6,0996
60600,00;6,1015
60900,00;6,0983
61200,00;6,0968
61500,00;6,0968
61800,00;6,0970
62100,00;6,0956
62400,00;6,0962
62700,00;6,0955
63000,00;6,0981
63300,00;6,0967
63600,00;6,0936
63900,00;6,0937
64200,00;6,0970
64500,00;6,0965
64800,00;6,0929
65100,00;6,0951
65400,00;6,0971
65700,00;6,0960
66000,00;6,0951
66300,00;6,0976
