migration_time;num_of_mig
300,10;882
600,10;217
900,10;163
1200,10;124
1500,10;143
1800,10;123
2100,10;139
2400,10;149
2700,10;157
3000,10;139
3300,10;124
3600,10;105
3900,10;165
4200,10;140
4500,10;117
4800,10;143
5100,10;102
5400,10;106
5700,10;121
6000,10;114
6300,10;92
6600,10;104
6900,10;107
7200,10;123
7500,10;109
7800,10;102
8100,10;79
8400,10;73
8700,10;64
9000,10;86
9300,10;88
9600,10;102
9900,10;100
10200,10;84
10500,10;71
10800,10;88
11100,10;106
11400,10;104
11700,10;85
12000,10;77
12300,10;93
12600,10;97
12900,10;85
13200,10;86
13500,10;98
13800,10;66
14100,10;69
14400,10;85
14700,10;87
15000,10;79
15300,10;95
15600,10;121
15900,10;78
16200,10;91
16500,10;73
16800,10;81
17100,10;89
17400,10;91
17700,10;87
18000,10;66
18300,10;85
18600,10;109
18900,10;78
19200,10;93
19500,10;65
19800,10;102
20100,10;70
20400,10;74
20700,10;81
21000,10;73
21300,10;62
21600,10;92
21900,10;88
22200,10;95
22500,10;82
22800,10;73
23100,10;71
23400,10;72
23700,10;65
24000,10;75
24300,10;92
24600,10;84
24900,10;86
25200,10;97
25500,10;83
25800,10;65
26100,10;111
26400,10;70
26700,10;69
27000,10;71
27300,10;88
27600,10;51
27900,10;73
28200,10;108
28500,10;102
28800,10;113
29100,10;83
29400,10;92
29700,10;90
30000,10;108
30300,10;83
30600,10;93
30900,10;69
31200,10;82
31500,10;90
31800,10;138
32100,10;109
32400,10;100
32700,10;92
33000,10;84
33300,10;78
33600,10;72
33900,10;97
34200,10;80
34500,10;82
34800,10;112
35100,10;90
35400,10;76
35700,10;93
36000,10;67
36300,10;71
36600,10;84
36900,10;82
37200,10;84
37500,10;80
37800,10;86
38100,10;96
38400,10;79
38700,10;81
39000,10;97
39300,10;85
39600,10;82
39900,10;92
40200,10;87
40500,10;82
40800,10;76
41100,10;104
41400,10;79
41700,10;75
42000,10;85
42300,10;94
42600,10;85
42900,10;80
43200,10;100
43500,10;92
43800,10;88
44100,10;82
44400,10;107
44700,10;59
45000,10;82
45300,10;97
45600,10;76
45900,10;83
46200,10;88
46500,10;92
46800,10;70
47100,10;96
47400,10;79
47700,10;88
48000,10;106
48300,10;85
48600,10;83
48900,10;87
49200,10;80
49500,10;89
49800,10;83
50100,10;78
50400,10;73
50700,10;90
51000,10;95
51300,10;58
51600,10;66
51900,10;62
52200,10;93
52500,10;82
52800,10;91
53100,10;86
53400,10;80
53700,10;77
54000,10;76
54300,10;98
54600,10;93
54900,10;74
55200,10;98
55500,10;94
55800,10;97
56100,10;100
56400,10;80
56700,10;88
57000,10;69
57300,10;57
57600,10;79
57900,10;84
58200,10;89
58500,10;97
58800,10;76
59100,10;83
59400,10;76
59700,10;75
60000,10;92
60300,10;71
60600,10;95
60900,10;82
61200,10;100
61500,10;83
61800,10;87
62100,10;74
62400,10;84
62700,10;98
63000,10;73
63300,10;66
63600,10;64
63900,10;78
64200,10;90
64500,10;64
64800,10;66
65100,10;107
65400,10;81
65700,10;66
66000,10;80
66300,10;97
66600,10;89
66900,10;79
67200,10;81
67500,10;85
67800,10;89
68100,10;94
68400,10;84
68700,10;84
69000,10;95
69300,10;92
69600,10;93
69900,10;87
70200,10;83
70500,10;91
70800,10;73
71100,10;74
71400,10;70
71700,10;78
72000,10;74
72300,10;83
72600,10;98
72900,10;67
73200,10;94
73500,10;116
73800,10;79
74100,10;75
74400,10;99
74700,10;81
75000,10;73
75300,10;73
75600,10;89
75900,10;102
76200,10;72
76500,10;57
76800,10;101
77100,10;111
77400,10;129
77700,10;126
78000,10;90
78300,10;59
78600,10;56
78900,10;73
79200,10;99
79500,10;66
79800,10;71
80100,10;73
80400,10;76
80700,10;100
81000,10;104
81300,10;82
81600,10;90
81900,10;79
82200,10;76
82500,10;80
82800,10;75
83100,10;59
83400,10;84
83700,10;88
84000,10;65
84300,10;72
84600,10;77
84900,10;65
85200,10;74
85500,10;53
85800,10;94
86100,10;45
