time;num_of_active_hosts
300,10;393
600,10;54
900,10;56
1200,10;58
1500,10;57
1800,10;59
2100,10;59
2400,10;57
2700,10;56
3000,10;57
3300,10;51
3600,10;54
3900,10;52
4200,10;54
4500,10;56
4800,10;56
5100,10;52
5400,10;48
5700,10;51
6000,10;50
6300,10;51
6600,10;51
6900,10;49
7200,10;47
7500,10;51
7800,10;51
8100,10;53
8400,10;50
8700,10;50
9000,10;49
9300,10;51
9600,10;52
9900,10;48
10200,10;45
10500,10;49
10800,10;48
11100,10;44
11400,10;46
11700,10;49
12000,10;46
12300,10;47
12600,10;47
12900,10;47
13200,10;46
13500,10;46
13800,10;46
14100,10;46
14400,10;47
14700,10;50
15000,10;46
15300,10;44
15600,10;48
15900,10;42
16200,10;44
16500,10;45
16800,10;45
17100,10;46
17400,10;47
17700,10;47
18000,10;48
18300,10;47
18600,10;46
18900,10;48
19200,10;45
19500,10;48
19800,10;50
20100,10;47
20400,10;47
20700,10;46
21000,10;49
21300,10;47
21600,10;48
21900,10;49
22200,10;45
22500,10;49
22800,10;51
23100,10;50
23400,10;46
23700,10;50
24000,10;47
24300,10;49
24600,10;49
24900,10;49
25200,10;50
25500,10;47
25800,10;48
26100,10;45
26400,10;49
26700,10;46
27000,10;48
27300,10;48
27600,10;50
27900,10;46
28200,10;48
28500,10;53
28800,10;50
29100,10;49
29400,10;46
29700,10;47
30000,10;48
30300,10;49
30600,10;50
30900,10;46
31200,10;47
31500,10;48
31800,10;44
32100,10;48
32400,10;49
32700,10;51
33000,10;50
33300,10;49
33600,10;50
33900,10;51
34200,10;48
34500,10;45
34800,10;48
35100,10;47
35400,10;48
35700,10;49
36000,10;52
36300,10;46
36600,10;46
36900,10;48
37200,10;50
37500,10;50
37800,10;51
38100,10;49
38400,10;49
38700,10;48
39000,10;49
39300,10;49
39600,10;51
39900,10;48
40200,10;49
40500,10;50
40800,10;48
41100,10;49
41400,10;51
41700,10;48
42000,10;51
42300,10;48
42600,10;50
42900,10;47
43200,10;47
43500,10;49
43800,10;46
44100,10;47
44400,10;46
44700,10;47
45000,10;47
45300,10;49
45600,10;50
45900,10;51
46200,10;51
46500,10;48
46800,10;52
47100,10;48
47400,10;50
47700,10;49
48000,10;51
48300,10;50
48600,10;50
48900,10;52
49200,10;46
49500,10;48
49800,10;50
50100,10;50
50400,10;47
50700,10;48
51000,10;48
51300,10;50
51600,10;49
51900,10;49
52200,10;49
52500,10;51
52800,10;48
53100,10;52
53400,10;48
53700,10;47
54000,10;50
54300,10;49
54600,10;50
54900,10;50
55200,10;48
55500,10;49
55800,10;49
56100,10;47
56400,10;48
56700,10;52
57000,10;47
57300,10;48
57600,10;47
57900,10;46
58200,10;48
58500,10;47
58800,10;47
59100,10;47
59400,10;45
59700,10;45
60000,10;48
60300,10;47
60600,10;49
60900,10;50
61200,10;47
61500,10;47
61800,10;46
62100,10;47
62400,10;48
62700,10;49
63000,10;45
63300,10;47
63600,10;45
63900,10;44
64200,10;44
64500,10;49
64800,10;46
65100,10;45
65400,10;49
65700,10;48
66000,10;47
66300,10;47
66600,10;48
66900,10;45
67200,10;39
67500,10;42
67800,10;44
68100,10;44
68400,10;43
68700,10;44
69000,10;45
69300,10;44
69600,10;44
69900,10;40
70200,10;41
70500,10;41
70800,10;45
71100,10;44
71400,10;45
71700,10;43
72000,10;45
72300,10;41
72600,10;42
72900,10;40
73200,10;39
73500,10;43
73800,10;46
74100,10;44
74400,10;40
74700,10;40
75000,10;42
75300,10;40
75600,10;41
75900,10;43
76200,10;40
76500,10;37
76800,10;36
77100,10;42
77400,10;36
77700,10;42
78000,10;39
78300,10;40
78600,10;38
78900,10;40
79200,10;42
79500,10;40
79800,10;38
80100,10;39
80400,10;39
80700,10;40
81000,10;42
81300,10;38
81600,10;36
81900,10;39
82200,10;44
82500,10;38
82800,10;38
83100,10;40
83400,10;38
83700,10;41
84000,10;38
84300,10;38
84600,10;37
84900,10;38
85200,10;37
85500,10;40
85800,10;37
86100,10;39
