migration_time;num_of_mig
300,10;458
600,10;324
900,10;259
1200,10;200
1500,10;164
1800,10;145
2100,10;138
2400,10;118
2700,10;115
3000,10;107
3300,10;95
3600,10;106
3900,10;110
4200,10;226
4500,10;138
4800,10;202
5100,10;146
5400,10;117
5700,10;230
6000,10;109
6300,10;193
6600,10;113
6900,10;189
7200,10;183
7500,10;141
7800,10;127
8100,10;237
8400,10;129
8700,10;151
9000,10;105
9300,10;252
9600,10;146
9900,10;126
10200,10;103
10500,10;185
10800,10;168
11100,10;138
11400,10;375
11700,10;239
12000,10;155
12300,10;408
12600,10;222
12900,10;90
13200,10;154
13500,10;143
13800,10;94
14100,10;158
14400,10;103
14700,10;190
15000,10;151
15300,10;325
15600,10;222
15900,10;140
16200,10;335
16500,10;295
16800,10;91
17100,10;168
17400,10;179
17700,10;162
18000,10;118
18300,10;132
18600,10;138
18900,10;420
19200,10;146
19500,10;145
19800,10;184
20100,10;144
20400,10;163
20700,10;97
21000,10;143
21300,10;135
21600,10;111
21900,10;155
22200,10;117
22500,10;156
22800,10;151
23100,10;134
23400,10;114
23700,10;234
24000,10;76
24300,10;127
24600,10;158
24900,10;201
25200,10;132
25500,10;115
25800,10;137
26100,10;107
26400,10;199
26700,10;102
27000,10;159
27300,10;118
27600,10;160
27900,10;105
28200,10;164
28500,10;207
28800,10;100
29100,10;228
29400,10;97
29700,10;108
30000,10;119
30300,10;133
30600,10;229
30900,10;92
31200,10;124
31500,10;137
31800,10;79
32100,10;168
32400,10;83
32700,10;156
33000,10;112
33300,10;261
33600,10;95
33900,10;159
34200,10;112
34500,10;87
34800,10;222
35100,10;104
35400,10;290
35700,10;89
36000,10;175
36300,10;94
36600,10;121
36900,10;130
37200,10;106
37500,10;154
37800,10;142
38100,10;141
38400,10;131
38700,10;96
39000,10;136
39300,10;119
39600,10;161
39900,10;114
40200,10;259
40500,10;155
40800,10;97
41100,10;147
41400,10;167
41700,10;115
42000,10;140
42300,10;122
42600,10;129
42900,10;91
43200,10;124
43500,10;143
43800,10;118
44100,10;140
44400,10;153
44700,10;109
45000,10;176
45300,10;135
45600,10;146
45900,10;120
46200,10;151
46500,10;105
46800,10;189
47100,10;104
47400,10;235
47700,10;125
48000,10;161
48300,10;108
48600,10;143
48900,10;158
49200,10;94
49500,10;123
49800,10;181
50100,10;108
50400,10;130
50700,10;124
51000,10;97
51300,10;200
51600,10;103
51900,10;220
52200,10;87
52500,10;260
52800,10;77
53100,10;229
53400,10;111
53700,10;292
54000,10;158
54300,10;111
54600,10;150
54900,10;115
55200,10;125
55500,10;117
55800,10;119
56100,10;101
56400,10;118
56700,10;137
57000,10;127
57300,10;293
57600,10;120
57900,10;132
58200,10;118
58500,10;110
58800,10;88
59100,10;158
59400,10;111
59700,10;123
60000,10;87
60300,10;130
60600,10;156
60900,10;131
61200,10;102
61500,10;135
61800,10;113
62100,10;196
62400,10;116
62700,10;182
63000,10;110
63300,10;186
63600,10;84
63900,10;223
64200,10;128
64500,10;127
64800,10;140
65100,10;119
65400,10;157
65700,10;95
66000,10;133
66300,10;99
66600,10;207
66900,10;90
67200,10;90
67500,10;101
67800,10;149
68100,10;110
68400,10;133
68700,10;134
69000,10;123
69300,10;96
69600,10;133
69900,10;125
70200,10;78
70500,10;104
70800,10;137
71100,10;83
71400,10;202
71700,10;107
72000,10;141
72300,10;119
72600,10;296
72900,10;137
73200,10;84
73500,10;111
73800,10;133
74100,10;149
74400,10;99
74700,10;120
75000,10;116
75300,10;105
75600,10;82
75900,10;179
76200,10;86
76500,10;151
76800,10;77
77100,10;375
77400,10;97
77700,10;386
78000,10;133
78300,10;99
78600,10;147
78900,10;166
79200,10;114
79500,10;70
79800,10;131
80100,10;118
80400,10;117
80700,10;75
81000,10;172
81300,10;106
81600,10;251
81900,10;119
82200,10;114
82500,10;101
82800,10;205
83100,10;186
83400,10;88
83700,10;169
84000,10;110
84300,10;292
84600,10;80
84900,10;180
85200,10;104
85500,10;239
85800,10;100
86100,10;260
