time;num_of_active_hosts
300,10;649
600,10;368
900,10;261
1200,10;202
1500,10;165
1800,10;136
2100,10;117
2400,10;102
2700,10;91
3000,10;88
3300,10;73
3600,10;76
3900,10;60
4200,10;72
4500,10;73
4800,10;79
5100,10;58
5400,10;81
5700,10;113
6000,10;63
6300,10;77
6600,10;76
6900,10;60
7200,10;80
7500,10;123
7800,10;82
8100,10;86
8400,10;60
8700,10;69
9000,10;70
9300,10;129
9600,10;99
9900,10;69
10200,10;63
10500,10;64
10800,10;80
11100,10;65
11400,10;88
11700,10;115
12000,10;86
12300,10;62
12600,10;65
12900,10;66
13200,10;82
13500,10;90
13800,10;90
14100,10;66
14400,10;71
14700,10;87
15000,10;81
15300,10;81
15600,10;111
15900,10;58
16200,10;68
16500,10;88
16800,10;63
17100,10;79
17400,10;103
17700,10;65
18000,10;72
18300,10;73
18600,10;58
18900,10;93
19200,10;69
19500,10;89
19800,10;91
20100,10;62
20400,10;70
20700,10;64
21000,10;113
21300,10;75
21600,10;63
21900,10;69
22200,10;69
22500,10;116
22800,10;131
23100,10;77
23400,10;72
23700,10;75
24000,10;57
24300,10;86
24600,10;90
24900,10;83
25200,10;74
25500,10;77
25800,10;71
26100,10;60
26400,10;110
26700,10;64
27000,10;77
27300,10;69
27600,10;76
27900,10;69
28200,10;107
28500,10;108
28800,10;57
29100,10;67
29400,10;73
29700,10;79
30000,10;62
30300,10;93
30600,10;70
30900,10;68
31200,10;71
31500,10;80
31800,10;53
32100,10;114
32400,10;92
32700,10;109
33000,10;69
33300,10;66
33600,10;83
33900,10;96
34200,10;62
34500,10;57
34800,10;94
35100,10;70
35400,10;70
35700,10;89
36000,10;90
36300,10;62
36600,10;84
36900,10;90
37200,10;73
37500,10;73
37800,10;78
38100,10;68
38400,10;83
38700,10;80
39000,10;70
39300,10;91
39600,10;100
39900,10;63
40200,10;80
40500,10;95
40800,10;76
41100,10;71
41400,10;80
41700,10;68
42000,10;95
42300,10;79
42600,10;89
42900,10;75
43200,10;62
43500,10;83
43800,10;68
44100,10;86
44400,10;78
44700,10;63
45000,10;78
45300,10;99
45600,10;90
45900,10;71
46200,10;74
46500,10;78
46800,10;96
47100,10;84
47400,10;94
47700,10;69
48000,10;79
48300,10;74
48600,10;76
48900,10;98
49200,10;61
49500,10;102
49800,10;108
50100,10;79
50400,10;61
50700,10;73
51000,10;70
51300,10;98
51600,10;75
51900,10;60
52200,10;71
52500,10;113
52800,10;60
53100,10;73
53400,10;75
53700,10;72
54000,10;95
54300,10;77
54600,10;83
54900,10;77
55200,10;91
55500,10;88
55800,10;80
56100,10;71
56400,10;79
56700,10;96
57000,10;85
57300,10;65
57600,10;64
57900,10;84
58200,10;88
58500,10;67
58800,10;65
59100,10;75
59400,10;59
59700,10;81
60000,10;65
60300,10;69
60600,10;85
60900,10;88
61200,10;73
61500,10;71
61800,10;83
62100,10;100
62400,10;74
62700,10;68
63000,10;68
63300,10;85
63600,10;66
63900,10;61
64200,10;75
64500,10;93
64800,10;82
65100,10;56
65400,10;93
65700,10;78
66000,10;80
66300,10;69
66600,10;76
66900,10;74
67200,10;56
67500,10;96
67800,10;119
68100,10;67
68400,10;51
68700,10;77
69000,10;97
69300,10;65
69600,10;68
69900,10;54
70200,10;77
70500,10;84
70800,10;87
71100,10;57
71400,10;68
71700,10;61
72000,10;80
72300,10;58
72600,10;72
72900,10;69
73200,10;67
73500,10;100
73800,10;84
74100,10;53
74400,10;58
74700,10;72
75000,10;81
75300,10;64
75600,10;64
75900,10;80
76200,10;55
76500,10;48
76800,10;61
77100,10;140
77400,10;87
77700,10;71
78000,10;56
78300,10;55
78600,10;42
78900,10;78
79200,10;84
79500,10;62
79800,10;60
80100,10;54
80400,10;62
80700,10;74
81000,10;77
81300,10;68
81600,10;57
81900,10;76
82200,10;114
82500,10;59
82800,10;59
83100,10;75
83400,10;63
83700,10;72
84000,10;66
84300,10;66
84600,10;50
84900,10;81
85200,10;72
85500,10;94
85800,10;61
86100,10;48
