migration_time;num_of_mig_cum
300,10;832
600,10;1324
900,10;1510
1200,10;1727
1500,10;1979
1800,10;2268
2100,10;2517
2400,10;2752
2700,10;2987
3000,10;3207
3300,10;3413
3600,10;3604
3900,10;3795
4200,10;4078
4500,10;4260
4800,10;4450
5100,10;4596
5400,10;4757
5700,10;4927
6000,10;5108
6300,10;5289
6600,10;5413
6900,10;5588
7200,10;5794
7500,10;5988
7800,10;6112
8100,10;6259
8400,10;6382
8700,10;6506
9000,10;6604
9300,10;6787
9600,10;6956
9900,10;7117
10200,10;7253
10500,10;7417
10800,10;7589
11100,10;7706
11400,10;7840
11700,10;7978
12000,10;8100
12300,10;8267
12600,10;8417
12900,10;8592
13200,10;8780
13500,10;8912
13800,10;9047
14100,10;9216
14400,10;9380
14700,10;9571
15000,10;9688
15300,10;9808
15600,10;10064
15900,10;10176
16200,10;10339
16500,10;10481
16800,10;10621
17100,10;10766
17400,10;10916
17700,10;11053
18000,10;11177
18300,10;11300
18600,10;11418
18900,10;11555
19200,10;11650
19500,10;11813
19800,10;12000
20100,10;12114
20400,10;12268
20700,10;12395
21000,10;12579
21300,10;12686
21600,10;12805
21900,10;12927
22200,10;13059
22500,10;13223
22800,10;13344
23100,10;13455
23400,10;13552
23700,10;13730
24000,10;13828
24300,10;13976
24600,10;14109
24900,10;14207
25200,10;14337
25500,10;14452
25800,10;14640
26100,10;14791
26400,10;14962
26700,10;15053
27000,10;15173
27300,10;15258
27600,10;15369
27900,10;15486
28200,10;15675
28500,10;15899
28800,10;16011
29100,10;16137
29400,10;16253
29700,10;16386
30000,10;16525
30300,10;16671
30600,10;16817
30900,10;16911
31200,10;17021
31500,10;17132
31800,10;17261
32100,10;17461
32400,10;17616
32700,10;17823
33000,10;17939
33300,10;18125
33600,10;18273
33900,10;18427
34200,10;18544
34500,10;18640
34800,10;18812
35100,10;18960
35400,10;19094
35700,10;19249
36000,10;19384
36300,10;19473
36600,10;19586
36900,10;19752
37200,10;19884
37500,10;20034
37800,10;20162
38100,10;20325
38400,10;20487
38700,10;20616
39000,10;20765
39300,10;20898
39600,10;21038
39900,10;21180
40200,10;21330
40500,10;21494
40800,10;21604
41100,10;21749
41400,10;21912
41700,10;22092
42000,10;22221
42300,10;22328
42600,10;22446
42900,10;22535
43200,10;22668
43500,10;22792
43800,10;22909
44100,10;23049
44400,10;23178
44700,10;23277
45000,10;23399
45300,10;23536
45600,10;23667
45900,10;23806
46200,10;23930
46500,10;24052
46800,10;24250
47100,10;24388
47400,10;24540
47700,10;24669
48000,10;24821
48300,10;24951
48600,10;25098
48900,10;25262
49200,10;25350
49500,10;25491
49800,10;25652
50100,10;25789
50400,10;25892
50700,10;25996
51000,10;26106
51300,10;26215
51600,10;26316
51900,10;26475
52200,10;26603
52500,10;26776
52800,10;26891
53100,10;27049
53400,10;27162
53700,10;27246
54000,10;27413
54300,10;27554
54600,10;27700
54900,10;27838
55200,10;27939
55500,10;28061
55800,10;28189
56100,10;28299
56400,10;28429
56700,10;28550
57000,10;28655
57300,10;28829
57600,10;28991
57900,10;29147
58200,10;29284
58500,10;29397
58800,10;29502
59100,10;29599
59400,10;29689
59700,10;29815
60000,10;29947
60300,10;30124
60600,10;30294
60900,10;30408
61200,10;30516
61500,10;30632
61800,10;30763
62100,10;30921
62400,10;31084
62700,10;31221
63000,10;31340
63300,10;31494
63600,10;31621
63900,10;31774
64200,10;31920
64500,10;32091
64800,10;32227
65100,10;32371
65400,10;32602
65700,10;32750
66000,10;32904
66300,10;33041
66600,10;33225
66900,10;33327
67200,10;33440
67500,10;33605
67800,10;33774
68100,10;33903
68400,10;34030
68700,10;34178
69000,10;34378
69300,10;34495
69600,10;34614
69900,10;34768
70200,10;34896
70500,10;35039
70800,10;35169
71100,10;35273
71400,10;35422
71700,10;35535
72000,10;35670
72300,10;35786
72600,10;35942
72900,10;36031
73200,10;36154
73500,10;36353
73800,10;36540
74100,10;36675
74400,10;36791
74700,10;36899
75000,10;37024
75300,10;37136
75600,10;37276
75900,10;37445
76200,10;37545
76500,10;37627
76800,10;37748
77100,10;38001
77400,10;38091
77700,10;38306
78000,10;38425
78300,10;38642
78600,10;38737
78900,10;38935
79200,10;39159
79500,10;39278
79800,10;39415
80100,10;39515
80400,10;39615
80700,10;39730
81000,10;39887
81300,10;40023
81600,10;40132
81900,10;40347
82200,10;40563
82500,10;40681
82800,10;40823
83100,10;40979
83400,10;41087
83700,10;41222
84000,10;41333
84300,10;41512
84600,10;41605
84900,10;41718
85200,10;41809
85500,10;41946
85800,10;42029
86100,10;42183
