time;num_of_active_hosts
30,10;800
60,10;800
90,10;800
120,10;466
150,10;477
180,10;481
210,10;487
240,10;489
270,10;489
300,10;491
330,10;491
360,10;493
390,10;493
420,10;492
450,10;492
480,10;492
510,10;490
540,10;490
570,10;490
600,10;486
630,10;484
660,10;483
690,10;483
720,10;483
750,10;482
780,10;479
810,10;480
840,10;480
870,10;480
900,10;480
930,10;481
960,10;481
990,10;481
1020,10;480
1050,10;479
1080,10;479
1110,10;474
1140,10;474
1170,10;475
1200,10;475
1230,10;475
1260,10;475
1290,10;475
1320,10;474
1350,10;474
1380,10;472
1410,10;470
1440,10;470
1470,10;472
1500,10;472
1530,10;472
1560,10;477
1590,10;477
1620,10;477
1650,10;477
1680,10;476
1710,10;475
1740,10;476
1770,10;477
1800,10;477
1830,10;478
1860,10;478
1890,10;477
1920,10;477
1950,10;477
1980,10;479
2010,10;479
2040,10;479
2070,10;478
2100,10;478
2130,10;479
2160,10;479
2190,10;479
2220,10;479
2250,10;479
2280,10;480
2310,10;480
2340,10;480
2370,10;480
2400,10;480
2430,10;480
2460,10;481
2490,10;481
2520,10;481
2550,10;481
2580,10;480
2610,10;477
2640,10;478
2670,10;477
2700,10;478
2730,10;478
2760,10;479
2790,10;479
2820,10;479
2850,10;484
2880,10;484
2910,10;484
2940,10;484
2970,10;483
3000,10;481
3030,10;481
3060,10;483
3090,10;483
3120,10;483
3150,10;484
3180,10;483
3210,10;483
3240,10;482
3270,10;482
3300,10;482
3330,10;482
3360,10;482
3390,10;483
3420,10;483
3450,10;483
3480,10;482
3510,10;481
3540,10;482
3570,10;482
3600,10;483
3630,10;483
3660,10;482
3690,10;483
3720,10;483
3750,10;482
3780,10;482
3810,10;482
3840,10;482
3870,10;482
3900,10;482
3930,10;482
3960,10;481
3990,10;479
4020,10;479
4050,10;481
4080,10;482
4110,10;482
4140,10;483
4170,10;483
4200,10;483
4230,10;483
4260,10;483
4290,10;482
4320,10;482
4350,10;482
4380,10;480
4410,10;480
4440,10;481
4470,10;481
4500,10;481
4530,10;481
4560,10;481
4590,10;482
4620,10;482
4650,10;482
4680,10;482
4710,10;482
4740,10;482
4770,10;482
4800,10;482
4830,10;482
4860,10;481
4890,10;482
4920,10;482
4950,10;482
4980,10;482
5010,10;482
5040,10;482
5070,10;482
5100,10;482
5130,10;482
5160,10;482
5190,10;482
5220,10;482
5250,10;484
5280,10;484
5310,10;484
5340,10;484
5370,10;484
5400,10;483
5430,10;483
5460,10;483
5490,10;483
5520,10;483
