time;num_of_active_hosts_new
300,10;800
600,10;134
900,10;67
1200,10;67
1500,10;60
1800,10;59
2100,10;59
2400,10;58
2700,10;58
3000,10;58
3300,10;53
3600,10;53
3900,10;52
4200,10;175
4500,10;135
4800,10;102
5100,10;74
5400,10;57
5700,10;50
6000,10;50
6300,10;102
6600,10;82
6900,10;62
7200,10;54
7500,10;54
7800,10;54
8100,10;54
8400,10;54
8700,10;53
9000,10;48
9300,10;125
9600,10;102
9900,10;67
10200,10;58
10500,10;52
10800,10;52
11100,10;46
11400,10;68
11700,10;58
12000,10;55
12300,10;52
12600,10;51
12900,10;49
13200,10;48
13500,10;47
13800,10;46
14100,10;46
14400,10;77
14700,10;66
15000,10;53
15300,10;50
15600,10;96
15900,10;72
16200,10;60
16500,10;53
16800,10;51
17100,10;50
17400,10;50
17700,10;49
18000,10;49
18300,10;49
18600,10;49
18900,10;49
19200,10;48
19500,10;90
19800,10;77
20100,10;60
20400,10;54
20700,10;49
21000,10;54
21300,10;51
21600,10;51
21900,10;50
22200,10;47
22500,10;47
22800,10;122
23100,10;99
23400,10;70
23700,10;62
24000,10;52
24300,10;52
24600,10;52
24900,10;52
25200,10;52
25500,10;52
25800,10;51
26100,10;50
26400,10;50
26700,10;50
27000,10;50
27300,10;50
27600,10;50
27900,10;50
28200,10;50
28500,10;161
28800,10;104
29100,10;82
29400,10;64
29700,10;55
30000,10;50
30300,10;50
30600,10;50
30900,10;50
31200,10;49
31500,10;49
31800,10;48
32100,10;103
32400,10;83
32700,10;69
33000,10;56
33300,10;52
33600,10;52
33900,10;52
34200,10;52
34500,10;47
34800,10;89
35100,10;74
35400,10;61
35700,10;52
36000,10;52
36300,10;48
36600,10;47
36900,10;52
37200,10;50
37500,10;50
37800,10;50
38100,10;48
38400,10;48
38700,10;48
39000,10;48
39300,10;48
39600,10;67
39900,10;55
40200,10;54
40500,10;54
40800,10;53
41100,10;52
41400,10;52
41700,10;52
42000,10;52
42300,10;52
42600,10;52
42900,10;51
43200,10;51
43500,10;51
43800,10;51
44100,10;50
44400,10;49
44700,10;49
45000,10;49
45300,10;49
45600,10;94
45900,10;76
46200,10;64
46500,10;52
46800,10;52
47100,10;52
47400,10;52
47700,10;52
48000,10;51
48300,10;51
48600,10;50
48900,10;50
49200,10;48
49500,10;48
49800,10;127
50100,10;98
50400,10;72
50700,10;59
51000,10;51
51300,10;51
51600,10;51
51900,10;50
52200,10;49
52500,10;49
52800,10;48
53100,10;82
53400,10;65
53700,10;55
54000,10;55
54300,10;53
54600,10;53
54900,10;52
55200,10;52
55500,10;52
55800,10;52
56100,10;51
56400,10;51
56700,10;51
57000,10;50
57300,10;50
57600,10;50
57900,10;48
58200,10;48
58500,10;71
58800,10;60
59100,10;53
59400,10;47
59700,10;47
60000,10;47
60300,10;47
60600,10;127
60900,10;95
61200,10;74
61500,10;64
61800,10;56
62100,10;51
62400,10;51
62700,10;51
63000,10;49
63300,10;49
63600,10;49
63900,10;48
64200,10;47
64500,10;106
64800,10;83
65100,10;64
65400,10;55
65700,10;52
66000,10;48
66300,10;48
66600,10;52
66900,10;47
67200,10;44
67500,10;43
67800,10;122
68100,10;98
68400,10;74
68700,10;60
69000,10;54
69300,10;47
69600,10;47
69900,10;45
70200,10;45
70500,10;45
70800,10;87
71100,10;70
71400,10;60
71700,10;51
72000,10;49
72300,10;41
72600,10;82
72900,10;69
73200,10;54
73500,10;49
73800,10;49
74100,10;47
74400,10;45
74700,10;44
75000,10;44
75300,10;44
75600,10;44
75900,10;80
76200,10;62
76500,10;51
76800,10;45
77100,10;85
77400,10;62
77700,10;56
78000,10;42
78300,10;42
78600,10;39
78900,10;42
79200,10;42
79500,10;42
79800,10;42
80100,10;42
80400,10;42
80700,10;42
81000,10;104
81300,10;80
81600,10;56
81900,10;48
82200,10;48
82500,10;42
82800,10;40
83100,10;40
83400,10;39
83700,10;90
84000,10;71
84300,10;58
84600,10;45
84900,10;41
85200,10;41
85500,10;41
85800,10;41
86100,10;53
