migration_time;num_of_mig_cum
30,10;590
60,10;886
90,10;1099
120,10;1276
150,10;1433
180,10;1560
210,10;1674
240,10;1769
270,10;1849
300,10;1927
330,10;1996
360,10;2062
390,10;2120
420,10;2188
450,10;2252
480,10;2304
510,10;2358
540,10;2424
570,10;2477
600,10;2533
630,10;2584
660,10;2641
690,10;2704
720,10;2760
750,10;2827
780,10;2898
810,10;2968
840,10;3028
870,10;3087
900,10;3159
930,10;3258
960,10;3333
990,10;3381
1020,10;3464
1050,10;3540
1080,10;3605
1110,10;3679
1140,10;3740
1170,10;3797
1200,10;3852
1230,10;3903
1260,10;3999
1290,10;4049
1320,10;4123
1350,10;4169
1380,10;4243
1410,10;4296
1440,10;4375
1470,10;4428
1500,10;4486
1530,10;4560
1560,10;4614
1590,10;4666
1620,10;4741
1650,10;4813
1680,10;4888
1710,10;4968
1740,10;5039
1770,10;5107
1800,10;5175
1830,10;5249
1860,10;5308
1890,10;5387
1920,10;5452
1950,10;5525
1980,10;5614
2010,10;5663
2040,10;5718
2070,10;5788
2100,10;5877
2130,10;5951
2160,10;6020
2190,10;6086
2220,10;6154
2250,10;6224
2280,10;6306
2310,10;6379
2340,10;6455
2370,10;6505
2400,10;6568
2430,10;6641
2460,10;6709
2490,10;6774
2520,10;6841
2550,10;6950
2580,10;7001
2610,10;7060
2640,10;7144
2670,10;7207
2700,10;7317
2730,10;7392
2760,10;7454
2790,10;7536
2820,10;7599
2850,10;7666
2880,10;7729
2910,10;7789
2940,10;7842
2970,10;7921
3000,10;8010
3030,10;8095
3060,10;8153
3090,10;8204
3120,10;8292
3150,10;8347
3180,10;8418
3210,10;8479
3240,10;8543
3270,10;8591
3300,10;8643
3330,10;8704
3360,10;8777
3390,10;8839
3420,10;8924
3450,10;8976
3480,10;9060
3510,10;9110
3540,10;9209
3570,10;9285
3600,10;9356
3630,10;9411
3660,10;9474
3690,10;9569
3720,10;9631
3750,10;9726
3780,10;9785
3810,10;9846
3840,10;9916
3870,10;9971
3900,10;10033
3930,10;10107
3960,10;10166
3990,10;10245
4020,10;10334
4050,10;10386
4080,10;10444
4110,10;10503
4140,10;10558
4170,10;10627
4200,10;10692
4230,10;10743
4260,10;10807
4290,10;10890
4320,10;10961
4350,10;11016
4380,10;11073
4410,10;11118
4440,10;11180
4470,10;11246
4500,10;11300
4530,10;11379
4560,10;11461
4590,10;11527
4620,10;11596
4650,10;11653
4680,10;11716
4710,10;11786
4740,10;11849
4770,10;11913
4800,10;11974
4830,10;12039
4860,10;12103
4890,10;12179
4920,10;12242
4950,10;12303
4980,10;12385
5010,10;12447
5040,10;12532
5070,10;12600
5100,10;12695
5130,10;12782
5160,10;12845
5190,10;12918
5220,10;12982
5250,10;13033
5280,10;13091
5310,10;13155
5340,10;13216
5370,10;13276
5400,10;13338
5430,10;13414
5460,10;13472
5490,10;13536
5520,10;13614
5550,10;13675
5580,10;13737
5610,10;13802
5640,10;13879
5670,10;13935
5700,10;13998
5730,10;14078
5760,10;14139
5790,10;14219
5820,10;14307
5850,10;14367
5880,10;14416
5910,10;14474
5940,10;14536
5970,10;14614
6000,10;14692
6030,10;14772
6060,10;14845
6090,10;14904
6120,10;14971
6150,10;15033
6180,10;15096
6210,10;15163
6240,10;15215
6270,10;15319
6300,10;15386
6330,10;15460
6360,10;15505
6390,10;15556
6420,10;15632
6450,10;15688
6480,10;15777
6510,10;15823
6540,10;15885
6570,10;15964
6600,10;16032
6630,10;16099
6660,10;16182
6690,10;16257
6720,10;16321
6750,10;16392
6780,10;16443
6810,10;16506
6840,10;16572
6870,10;16649
6900,10;16724
6930,10;16773
6960,10;16838
6990,10;16896
7020,10;16995
7050,10;17067
7080,10;17138
7110,10;17224
7140,10;17278
7170,10;17358
7200,10;17423
7230,10;17486
7260,10;17537
7290,10;17586
7320,10;17656
7350,10;17732
7380,10;17795
7410,10;17853
7440,10;17910
7470,10;17984
7500,10;18070
7530,10;18129
7560,10;18202
7590,10;18264
7620,10;18314
7650,10;18361
7680,10;18415
7710,10;18470
7740,10;18547
7770,10;18612
7800,10;18664
7830,10;18717
7860,10;18764
7890,10;18849
7920,10;18895
7950,10;18945
7980,10;18995
8010,10;19048
8040,10;19113
8070,10;19184
8100,10;19231
8130,10;19272
8160,10;19341
8190,10;19399
8220,10;19448
8250,10;19491
8280,10;19549
8310,10;19620
8340,10;19670
8370,10;19722
8400,10;19773
8430,10;19843
8460,10;19915
8490,10;19964
8520,10;20039
8550,10;20098
8580,10;20142
8610,10;20205
8640,10;20273
8670,10;20355
8700,10;20439
8730,10;20486
8760,10;20552
8790,10;20619
8820,10;20705
8850,10;20751
8880,10;20801
8910,10;20871
8940,10;20929
8970,10;20992
9000,10;21051
9030,10;21099
9060,10;21153
9090,10;21200
9120,10;21272
9150,10;21311
9180,10;21386
9210,10;21469
9240,10;21544
9270,10;21602
9300,10;21668
9330,10;21711
9360,10;21756
9390,10;21809
9420,10;21876
9450,10;21967
9480,10;22012
9510,10;22092
9540,10;22170
9570,10;22228
9600,10;22309
9630,10;22353
9660,10;22413
9690,10;22464
9720,10;22506
9750,10;22563
9780,10;22635
9810,10;22679
9840,10;22726
9870,10;22777
9900,10;22818
9930,10;22871
9960,10;22930
9990,10;22980
10020,10;23051
10050,10;23128
10080,10;23176
10110,10;23244
10140,10;23299
10170,10;23398
10200,10;23456
10230,10;23515
10260,10;23566
10290,10;23668
10320,10;23719
10350,10;23773
10380,10;23835
10410,10;23905
10440,10;23957
10470,10;24032
10500,10;24125
10530,10;24170
10560,10;24236
10590,10;24302
10620,10;24373
10650,10;24445
10680,10;24505
10710,10;24575
10740,10;24639
10770,10;24700
10800,10;24775
10830,10;24823
10860,10;24877
10890,10;24945
10920,10;25022
10950,10;25076
10980,10;25142
11010,10;25203
11040,10;25278
11070,10;25348
11100,10;25413
11130,10;25474
11160,10;25529
11190,10;25596
11220,10;25649
11250,10;25715
11280,10;25787
11310,10;25861
11340,10;25964
11370,10;26054
11400,10;26134
11430,10;26193
11460,10;26260
11490,10;26326
11520,10;26382
11550,10;26445
11580,10;26514
11610,10;26572
11640,10;26630
11670,10;26682
11700,10;26731
11730,10;26780
11760,10;26845
11790,10;26904
11820,10;26976
11850,10;27031
11880,10;27089
11910,10;27145
11940,10;27195
11970,10;27258
12000,10;27325
12030,10;27404
12060,10;27452
12090,10;27514
12120,10;27596
12150,10;27656
12180,10;27749
12210,10;27818
12240,10;27888
12270,10;27953
12300,10;28035
12330,10;28096
12360,10;28173
12390,10;28263
12420,10;28335
12450,10;28412
12480,10;28469
12510,10;28579
12540,10;28631
12570,10;28701
12600,10;28761
12630,10;28840
12660,10;28904
12690,10;28974
12720,10;29042
12750,10;29133
12780,10;29194
12810,10;29257
12840,10;29319
12870,10;29388
12900,10;29466
12930,10;29547
12960,10;29653
12990,10;29718
13020,10;29768
13050,10;29831
13080,10;29919
13110,10;29968
13140,10;30065
13170,10;30151
13200,10;30221
13230,10;30317
13260,10;30373
13290,10;30436
13320,10;30498
13350,10;30553
13380,10;30616
13410,10;30686
13440,10;30738
13470,10;30835
13500,10;30899
13530,10;30949
13560,10;31026
13590,10;31085
13620,10;31178
13650,10;31248
13680,10;31298
13710,10;31347
13740,10;31415
13770,10;31484
13800,10;31540
13830,10;31611
13860,10;31696
13890,10;31744
13920,10;31794
13950,10;31867
13980,10;31932
14010,10;31993
14040,10;32068
14070,10;32130
14100,10;32193
14130,10;32272
14160,10;32336
14190,10;32405
14220,10;32459
14250,10;32540
14280,10;32597
14310,10;32652
14340,10;32725
14370,10;32776
14400,10;32862
14430,10;32939
14460,10;33020
14490,10;33095
14520,10;33178
14550,10;33241
14580,10;33294
14610,10;33357
14640,10;33412
14670,10;33469
14700,10;33553
14730,10;33606
14760,10;33666
14790,10;33713
14820,10;33772
14850,10;33840
14880,10;33893
14910,10;33945
14940,10;34007
14970,10;34058
15000,10;34130
15030,10;34186
15060,10;34256
15090,10;34319
15120,10;34380
15150,10;34447
15180,10;34523
15210,10;34594
15240,10;34654
15270,10;34716
15300,10;34775
15330,10;34843
15360,10;34888
15390,10;34954
15420,10;35017
15450,10;35067
15480,10;35123
15510,10;35203
15540,10;35268
15570,10;35354
15600,10;35399
15630,10;35462
15660,10;35540
15690,10;35607
15720,10;35658
15750,10;35715
15780,10;35761
15810,10;35819
15840,10;35904
15870,10;35954
15900,10;36001
15930,10;36058
15960,10;36147
15990,10;36200
16020,10;36246
16050,10;36300
16080,10;36353
16110,10;36423
16140,10;36488
16170,10;36555
