migration_time;num_of_mig
300,10;591
600,10;303
900,10;220
1200,10;182
1500,10;150
1800,10;129
2100,10;110
2400,10;98
2700,10;87
3000,10;99
3300,10;88
3600,10;70
3900,10;84
4200,10;91
4500,10;88
4800,10;79
5100,10;67
5400,10;78
5700,10;86
6000,10;100
6300,10;91
6600,10;67
6900,10;76
7200,10;95
7500,10;108
7800,10;89
8100,10;76
8400,10;85
8700,10;76
9000,10;75
9300,10;112
9600,10;65
9900,10;67
10200,10;95
10500,10;89
10800,10;72
11100,10;84
11400,10;94
11700,10;85
12000,10;81
12300,10;96
12600,10;71
12900,10;65
13200,10;78
13500,10;65
13800,10;67
14100,10;70
14400,10;97
14700,10;105
15000,10;87
15300,10;110
15600,10;69
15900,10;77
16200,10;76
16500,10;111
16800,10;82
17100,10;90
17400,10;71
17700,10;69
18000,10;86
18300,10;61
18600,10;86
18900,10;87
19200,10;107
19500,10;93
19800,10;75
20100,10;68
20400,10;74
20700,10;96
21000,10;90
21300,10;102
21600,10;87
21900,10;79
22200,10;77
22500,10;93
22800,10;80
23100,10;69
23400,10;85
23700,10;80
24000,10;77
24300,10;85
24600,10;79
24900,10;104
25200,10;87
25500,10;68
25800,10;79
26100,10;89
26400,10;97
26700,10;73
27000,10;66
27300,10;75
27600,10;84
27900,10;73
28200,10;91
28500,10;73
28800,10;80
29100,10;73
29400,10;89
29700,10;74
30000,10;105
30300,10;89
30600,10;79
30900,10;82
31200,10;82
31500,10;70
31800,10;97
32100,10;90
32400,10;112
32700,10;82
33000,10;68
33300,10;65
33600,10;78
33900,10;95
34200,10;95
34500,10;80
34800,10;74
35100,10;76
35400,10;68
35700,10;77
36000,10;64
36300,10;63
36600,10;93
36900,10;105
37200,10;88
37500,10;68
37800,10;66
38100,10;78
38400,10;59
38700,10;83
39000,10;76
39300,10;77
39600,10;72
39900,10;56
40200,10;108
40500,10;86
40800,10;100
41100,10;92
41400,10;98
41700,10;106
42000,10;126
42300,10;77
42600,10;73
42900,10;68
43200,10;71
43500,10;74
43800,10;71
44100,10;83
44400,10;79
44700,10;67
45000,10;103
45300,10;100
45600,10;108
45900,10;83
46200,10;77
46500,10;69
46800,10;58
47100,10;69
47400,10;105
47700,10;90
48000,10;87
48300,10;79
48600,10;113
48900,10;89
49200,10;101
49500,10;97
49800,10;101
50100,10;78
50400,10;72
50700,10;75
51000,10;63
51300,10;73
51600,10;83
51900,10;66
52200,10;91
52500,10;76
52800,10;81
53100,10;80
53400,10;80
53700,10;64
54000,10;66
54300,10;69
54600,10;84
54900,10;90
55200,10;63
55500,10;118
55800,10;81
56100,10;81
56400,10;94
56700,10;92
57000,10;63
57300,10;77
57600,10;63
57900,10;72
58200,10;90
58500,10;116
58800,10;74
59100,10;88
59400,10;87
59700,10;70
60000,10;70
60300,10;96
60600,10;97
60900,10;81
61200,10;74
61500,10;67
61800,10;92
62100,10;73
62400,10;74
62700,10;63
63000,10;76
63300,10;102
63600,10;62
63900,10;63
64200,10;74
64500,10;70
64800,10;62
65100,10;92
65400,10;86
65700,10;86
66000,10;65
66300,10;103
66600,10;115
66900,10;63
67200,10;105
67500,10;76
67800,10;70
68100,10;74
68400,10;81
68700,10;78
69000,10;83
69300,10;81
69600,10;77
69900,10;68
70200,10;70
70500,10;87
70800,10;94
71100,10;66
71400,10;83
71700,10;58
72000,10;62
72300,10;83
72600,10;107
72900,10;77
73200,10;75
73500,10;104
73800,10;67
74100,10;74
74400,10;51
74700,10;67
75000,10;66
75300,10;63
75600,10;77
75900,10;83
76200,10;59
76500,10;68
76800,10;99
77100,10;70
77400,10;95
77700,10;82
78000,10;57
78300,10;52
78600,10;77
78900,10;89
79200,10;83
79500,10;63
79800,10;60
80100,10;63
80400,10;63
80700,10;78
81000,10;65
81300,10;51
81600,10;82
81900,10;98
82200,10;82
82500,10;55
82800,10;77
83100,10;82
83400,10;77
83700,10;72
84000,10;73
84300,10;69
84600,10;72
84900,10;83
85200,10;62
85500,10;62
85800,10;63
86100,10;70
