migration_time;num_of_mig
300,10;458
600,10;324
900,10;259
1200,10;200
1500,10;165
1800,10;150
2100,10;120
2400,10;123
2700,10;107
3000,10;104
3300,10;110
3600,10;95
3900,10;129
4200,10;181
4500,10;154
4800,10;163
5100,10;130
5400,10;149
5700,10;252
6000,10;159
6300,10;158
6600,10;153
6900,10;171
7200,10;180
7500,10;388
7800,10;343
8100,10;202
8400,10;124
8700,10;144
9000,10;150
9300,10;317
9600,10;261
9900,10;167
10200,10;146
10500,10;144
10800,10;159
11100,10;155
11400,10;290
11700,10;258
12000,10;147
12300,10;277
12600,10;195
12900,10;111
13200,10;144
13500,10;107
13800,10;93
14100,10;284
14400,10;211
14700,10;135
15000,10;113
15300,10;94
15600,10;267
15900,10;217
16200,10;133
16500,10;166
16800,10;135
17100,10;307
17400,10;225
17700,10;161
18000,10;127
18300,10;115
18600,10;154
18900,10;141
19200,10;124
19500,10;253
19800,10;212
20100,10;107
20400,10;99
20700,10;129
21000,10;346
21300,10;248
21600,10;172
21900,10;127
22200,10;127
22500,10;148
22800,10;222
23100,10;152
23400,10;96
23700,10;197
24000,10;166
24300,10;120
24600,10;110
24900,10;133
25200,10;229
25500,10;181
25800,10;163
26100,10;129
26400,10;124
26700,10;119
27000,10;235
27300,10;203
27600,10;158
27900,10;98
28200,10;219
28500,10;196
28800,10;127
29100,10;127
29400,10;125
29700,10;120
30000,10;120
30300,10;230
30600,10;182
30900,10;94
31200,10;139
31500,10;162
31800,10;115
32100,10;350
32400,10;251
32700,10;172
33000,10;141
33300,10;182
33600,10;142
33900,10;100
34200,10;125
34500,10;113
34800,10;304
35100,10;193
35400,10;126
35700,10;170
36000,10;335
36300,10;236
36600,10;154
36900,10;131
37200,10;147
37500,10;203
37800,10;109
38100,10;107
38400,10;128
38700,10;109
39000,10;123
39300,10;103
39600,10;108
39900,10;126
40200,10;208
40500,10;138
40800,10;130
41100,10;163
41400,10;142
41700,10;127
42000,10;177
42300,10;121
42600,10;107
42900,10;106
43200,10;209
43500,10;118
43800,10;113
44100,10;105
44400,10;112
44700,10;132
45000,10;98
45300,10;222
45600,10;163
45900,10;109
46200,10;128
46500,10;111
46800,10;248
47100,10;195
47400,10;113
47700,10;172
48000,10;135
48300,10;108
48600,10;90
48900,10;132
49200,10;104
49500,10;159
49800,10;150
50100,10;134
50400,10;108
50700,10;96
51000,10;84
51300,10;154
51600,10;149
51900,10;105
52200,10;101
52500,10;188
52800,10;126
53100,10;122
53400,10;117
53700,10;110
54000,10;115
54300,10;152
54600,10;254
54900,10;144
55200,10;133
55500,10;124
55800,10;112
56100,10;102
56400,10;100
56700,10;200
57000,10;173
57300,10;117
57600,10;85
57900,10;94
58200,10;104
58500,10;112
58800,10;108
59100,10;120
59400,10;126
59700,10;95
60000,10;102
60300,10;101
60600,10;170
60900,10;157
61200,10;126
61500,10;200
61800,10;142
62100,10;104
62400,10;96
62700,10;129
63000,10;99
63300,10;109
63600,10;128
63900,10;77
64200,10;95
64500,10;262
64800,10;170
65100,10;151
65400,10;294
65700,10;222
66000,10;150
66300,10;124
66600,10;275
66900,10;153
67200,10;99
67500,10;167
67800,10;137
68100,10;113
68400,10;241
68700,10;186
69000,10;143
69300,10;97
69600,10;80
69900,10;71
70200,10;80
70500,10;100
70800,10;104
71100,10;109
71400,10;140
71700,10;152
72000,10;130
72300,10;110
72600,10;328
72900,10;212
73200,10;134
73500,10;324
73800,10;225
74100,10;121
74400,10;104
74700,10;93
75000,10;90
75300,10;101
75600,10;162
75900,10;163
76200,10;62
76500,10;93
76800,10;116
77100,10;386
77400,10;185
77700,10;156
78000,10;129
78300,10;292
78600,10;182
78900,10;110
79200,10;230
79500,10;152
79800,10;115
80100,10;102
80400,10;79
80700,10;61
81000,10;202
81300,10;156
81600,10;72
81900,10;244
82200,10;209
82500,10;121
82800,10;86
83100,10;339
83400,10;260
83700,10;158
84000,10;95
84300,10;91
84600,10;67
84900,10;95
85200,10;205
85500,10;181
85800,10;133
86100,10;194
