migration_time;num_of_mig_cum
300,10;882
600,10;1053
900,10;1157
1200,10;1279
1500,10;1381
1800,10;1507
2100,10;1613
2400,10;1725
2700,10;1824
3000,10;1921
3300,10;2015
3600,10;2132
3900,10;2242
4200,10;2347
4500,10;2460
4800,10;2525
5100,10;2617
5400,10;2700
5700,10;2767
6000,10;2854
6300,10;2943
6600,10;3000
6900,10;3112
7200,10;3198
7500,10;3298
7800,10;3370
8100,10;3447
8400,10;3516
8700,10;3573
9000,10;3655
9300,10;3740
9600,10;3845
9900,10;3919
10200,10;4010
10500,10;4074
10800,10;4142
11100,10;4209
11400,10;4276
11700,10;4363
12000,10;4428
12300,10;4489
12600,10;4542
12900,10;4591
13200,10;4665
13500,10;4721
13800,10;4783
14100,10;4835
14400,10;4929
14700,10;4995
15000,10;5055
15300,10;5136
15600,10;5244
15900,10;5309
16200,10;5384
16500,10;5449
16800,10;5509
17100,10;5577
17400,10;5640
17700,10;5694
18000,10;5746
18300,10;5832
18600,10;5899
18900,10;5952
19200,10;6012
19500,10;6087
19800,10;6171
20100,10;6230
20400,10;6287
20700,10;6351
21000,10;6424
21300,10;6510
21600,10;6577
21900,10;6627
22200,10;6703
22500,10;6780
22800,10;6825
23100,10;6880
23400,10;6948
23700,10;7017
24000,10;7086
24300,10;7143
24600,10;7214
24900,10;7276
25200,10;7331
25500,10;7385
25800,10;7451
26100,10;7522
26400,10;7588
26700,10;7640
27000,10;7695
27300,10;7751
27600,10;7805
27900,10;7869
28200,10;7954
28500,10;8041
28800,10;8092
29100,10;8150
29400,10;8214
29700,10;8274
30000,10;8319
30300,10;8371
30600,10;8438
30900,10;8504
31200,10;8571
31500,10;8669
31800,10;8735
32100,10;8823
32400,10;8902
32700,10;8970
33000,10;9038
33300,10;9091
33600,10;9149
33900,10;9220
34200,10;9287
34500,10;9368
34800,10;9448
35100,10;9519
35400,10;9601
35700,10;9682
36000,10;9771
36300,10;9836
36600,10;9907
36900,10;9982
37200,10;10037
37500,10;10100
37800,10;10164
38100,10;10226
38400,10;10296
38700,10;10355
39000,10;10400
39300,10;10464
39600,10;10549
39900,10;10614
40200,10;10709
40500,10;10788
40800,10;10847
41100,10;10911
41400,10;10985
41700,10;11044
42000,10;11112
42300,10;11191
42600,10;11249
42900,10;11303
43200,10;11377
43500,10;11442
43800,10;11504
44100,10;11576
44400,10;11640
44700,10;11713
45000,10;11794
45300,10;11865
45600,10;11923
45900,10;11993
46200,10;12054
46500,10;12121
46800,10;12216
47100,10;12280
47400,10;12342
47700,10;12412
48000,10;12483
48300,10;12561
48600,10;12633
48900,10;12713
49200,10;12775
49500,10;12846
49800,10;12933
50100,10;12999
50400,10;13079
50700,10;13159
51000,10;13227
51300,10;13307
51600,10;13372
51900,10;13423
52200,10;13514
52500,10;13573
52800,10;13642
53100,10;13719
53400,10;13781
53700,10;13856
54000,10;13919
54300,10;13992
54600,10;14063
54900,10;14128
55200,10;14193
55500,10;14244
55800,10;14295
56100,10;14375
56400,10;14459
56700,10;14547
57000,10;14620
57300,10;14687
57600,10;14744
57900,10;14817
58200,10;14886
58500,10;14955
58800,10;15011
59100,10;15078
59400,10;15135
59700,10;15195
60000,10;15261
60300,10;15344
60600,10;15418
60900,10;15476
61200,10;15548
61500,10;15629
61800,10;15702
62100,10;15796
62400,10;15871
62700,10;15939
63000,10;16004
63300,10;16056
63600,10;16109
63900,10;16170
64200,10;16246
64500,10;16326
64800,10;16379
65100,10;16454
65400,10;16519
65700,10;16573
66000,10;16638
66300,10;16691
66600,10;16776
66900,10;16845
67200,10;16911
67500,10;16973
67800,10;17024
68100,10;17085
68400,10;17164
68700,10;17223
69000,10;17288
69300,10;17358
69600,10;17420
69900,10;17490
70200,10;17550
70500,10;17617
70800,10;17702
71100,10;17767
71400,10;17826
71700,10;17883
72000,10;17937
72300,10;18007
72600,10;18066
72900,10;18121
73200,10;18176
73500,10;18255
73800,10;18324
74100,10;18385
74400,10;18468
74700,10;18544
75000,10;18616
75300,10;18682
75600,10;18749
75900,10;18819
76200,10;18878
76500,10;18932
76800,10;19005
77100,10;19091
77400,10;19177
77700,10;19264
78000,10;19317
78300,10;19378
78600,10;19427
78900,10;19479
79200,10;19533
79500,10;19596
79800,10;19648
80100,10;19689
80400,10;19741
80700,10;19803
81000,10;19865
81300,10;19914
81600,10;19966
81900,10;20042
82200,10;20100
82500,10;20164
82800,10;20236
83100,10;20313
83400,10;20379
83700,10;20446
84000,10;20514
84300,10;20583
84600,10;20629
84900,10;20691
85200,10;20753
85500,10;20807
85800,10;20867
86100,10;20911
