time;num_of_active_hosts
300,10;776
600,10;321
900,10;220
1200,10;167
1500,10;131
1800,10;108
2100,10;95
2400,10;83
2700,10;76
3000,10;86
3300,10;73
3600,10;72
3900,10;71
4200,10;73
4500,10;61
4800,10;69
5100,10;76
5400,10;62
5700,10;79
6000,10;90
6300,10;82
6600,10;77
6900,10;69
7200,10;88
7500,10;125
7800,10;101
8100,10;92
8400,10;85
8700,10;93
9000,10;81
9300,10;100
9600,10;88
9900,10;83
10200,10;68
10500,10;74
10800,10;78
11100,10;67
11400,10;83
11700,10;88
12000,10;76
12300,10;72
12600,10;76
12900,10;67
13200,10;100
13500,10;88
13800,10;77
14100,10;82
14400,10;77
14700,10;79
15000,10;95
15300,10;87
15600,10;91
15900,10;67
16200,10;74
16500,10;74
16800,10;70
17100,10;78
17400,10;103
17700,10;81
18000,10;80
18300,10;72
18600,10;59
18900,10;90
19200,10;70
19500,10;89
19800,10;89
20100,10;73
20400,10;69
20700,10;78
21000,10;85
21300,10;88
21600,10;76
21900,10;87
22200,10;79
22500,10;83
22800,10;74
23100,10;83
23400,10;67
23700,10;93
24000,10;70
24300,10;78
24600,10;78
24900,10;74
25200,10;86
25500,10;64
25800,10;86
26100,10;91
26400,10;103
26700,10;82
27000,10;74
27300,10;79
27600,10;84
27900,10;64
28200,10;80
28500,10;113
28800,10;82
29100,10;86
29400,10;61
29700,10;80
30000,10;68
30300,10;87
30600,10;87
30900,10;76
31200,10;76
31500,10;79
31800,10;75
32100,10;94
32400,10;81
32700,10;91
33000,10;83
33300,10;81
33600,10;79
33900,10;76
34200,10;72
34500,10;60
34800,10;88
35100,10;75
35400,10;74
35700,10;67
36000,10;105
36300,10;74
36600,10;68
36900,10;81
37200,10;82
37500,10;70
37800,10;73
38100,10;71
38400,10;80
38700,10;71
39000,10;74
39300,10;68
39600,10;85
39900,10;75
40200,10;88
40500,10;97
40800,10;90
41100,10;88
41400,10;70
41700,10;65
42000,10;78
42300,10;84
42600,10;73
42900,10;75
43200,10;72
43500,10;91
43800,10;73
44100,10;79
44400,10;68
44700,10;66
45000,10;77
45300,10;95
45600,10;92
45900,10;90
46200,10;80
46500,10;70
46800,10;81
47100,10;67
47400,10;79
47700,10;73
48000,10;81
48300,10;74
48600,10;80
48900,10;88
49200,10;69
49500,10;80
49800,10;90
50100,10;70
50400,10;75
50700,10;79
51000,10;76
51300,10;83
51600,10;74
51900,10;78
52200,10;73
52500,10;85
52800,10;68
53100,10;77
53400,10;73
53700,10;74
54000,10;97
54300,10;83
54600,10;85
54900,10;75
55200,10;69
55500,10;67
55800,10;87
56100,10;85
56400,10;83
56700,10;74
57000,10;76
57300,10;82
57600,10;75
57900,10;59
58200,10;92
58500,10;84
58800,10;83
59100,10;74
59400,10;60
59700,10;71
60000,10;77
60300,10;85
60600,10;93
60900,10;84
61200,10;74
61500,10;74
61800,10;76
62100,10;73
62400,10;68
62700,10;69
63000,10;71
63300,10;87
63600,10;68
63900,10;56
64200,10;59
64500,10;103
64800,10;76
65100,10;70
65400,10;100
65700,10;87
66000,10;80
66300,10;68
66600,10;82
66900,10;66
67200,10;64
67500,10;69
67800,10;76
68100,10;82
68400,10;76
68700,10;73
69000,10;62
69300,10;71
69600,10;72
69900,10;69
70200,10;76
70500,10;69
70800,10;97
71100,10;76
71400,10;85
71700,10;61
72000,10;71
72300,10;57
72600,10;86
72900,10;67
73200,10;65
73500,10;78
73800,10;73
74100,10;82
74400,10;83
74700,10;70
75000,10;62
75300,10;74
75600,10;57
75900,10;76
76200,10;58
76500,10;53
76800,10;51
77100,10;96
77400,10;86
77700,10;86
78000,10;63
78300,10;59
78600,10;54
78900,10;69
79200,10;89
79500,10;69
79800,10;59
80100,10;68
80400,10;67
80700,10;68
81000,10;86
81300,10;66
81600,10;51
81900,10;69
82200,10;68
82500,10;54
82800,10;51
83100,10;75
83400,10;52
83700,10;75
84000,10;60
84300,10;68
84600,10;56
84900,10;82
85200,10;70
85500,10;72
85800,10;54
86100,10;76
