migration_time;num_of_mig
300,10;838
600,10;227
900,10;190
1200,10;91
1500,10;125
1800,10;64
2100,10;136
2400,10;73
2700,10;78
3000,10;88
3300,10;82
3600,10;95
3900,10;103
4200,10;90
4500,10;97
4800,10;63
5100,10;76
5400,10;100
5700,10;100
6000,10;78
6300,10;70
6600,10;67
6900,10;60
7200,10;87
7500,10;50
7800,10;67
8100,10;71
8400,10;78
8700,10;48
9000,10;73
9300,10;46
9600,10;104
9900,10;67
10200,10;59
10500,10;42
10800,10;85
11100,10;77
11400,10;67
11700,10;50
12000,10;52
12300,10;46
12600,10;48
12900,10;43
13200,10;32
13500,10;83
13800,10;66
14100,10;47
14400,10;68
14700,10;57
15000,10;52
15300,10;72
15600,10;84
15900,10;34
16200,10;53
16500,10;57
16800,10;52
17100,10;62
17400,10;56
17700,10;55
18000,10;54
18300,10;46
18600,10;51
18900,10;39
19200,10;48
19500,10;56
19800,10;74
20100,10;47
20400,10;52
20700,10;57
21000,10;36
21300,10;32
21600,10;37
21900,10;63
22200,10;60
22500,10;56
22800,10;44
23100,10;67
23400,10;75
23700,10;53
24000,10;60
24300,10;42
24600,10;54
24900,10;49
25200,10;49
25500,10;63
25800,10;37
26100,10;78
26400,10;86
26700,10;48
27000,10;58
27300,10;55
27600,10;74
27900,10;71
28200,10;68
28500,10;78
28800,10;51
29100,10;50
29400,10;49
29700,10;34
30000,10;41
30300,10;45
30600,10;56
30900,10;31
31200,10;39
31500,10;44
31800,10;63
32100,10;54
32400,10;60
32700,10;59
33000,10;45
33300,10;45
33600,10;43
33900,10;61
34200,10;40
34500,10;55
34800,10;48
35100,10;48
35400,10;66
35700,10;66
36000,10;58
36300,10;54
36600,10;58
36900,10;64
37200,10;51
37500,10;59
37800,10;45
38100,10;52
38400,10;49
38700,10;56
39000,10;55
39300,10;50
39600,10;62
39900,10;53
40200,10;65
40500,10;77
40800,10;59
41100,10;44
41400,10;52
41700,10;55
42000,10;40
42300,10;55
42600,10;49
42900,10;44
43200,10;49
43500,10;63
43800,10;42
44100,10;41
44400,10;54
44700,10;33
45000,10;60
45300,10;59
45600,10;50
45900,10;42
46200,10;61
46500,10;68
46800,10;46
47100,10;54
47400,10;44
47700,10;58
48000,10;39
48300,10;44
48600,10;59
48900,10;73
49200,10;42
49500,10;54
49800,10;44
50100,10;41
50400,10;40
50700,10;55
51000,10;62
51300,10;44
51600,10;47
51900,10;51
52200,10;50
52500,10;48
52800,10;59
53100,10;42
53400,10;32
53700,10;47
54000,10;46
54300,10;53
54600,10;28
54900,10;38
55200,10;37
55500,10;47
55800,10;33
56100,10;30
56400,10;43
56700,10;48
57000,10;45
57300,10;56
57600,10;44
57900,10;47
58200,10;57
58500,10;59
58800,10;41
59100,10;53
59400,10;40
59700,10;46
60000,10;58
60300,10;66
60600,10;41
60900,10;61
61200,10;35
61500,10;46
61800,10;44
62100,10;43
62400,10;45
62700,10;55
63000,10;53
63300,10;48
63600,10;41
63900,10;56
64200,10;57
64500,10;63
64800,10;64
65100,10;68
65400,10;73
65700,10;68
66000,10;48
66300,10;59
66600,10;67
66900,10;47
67200,10;63
67500,10;45
67800,10;49
68100,10;42
68400,10;68
68700,10;58
69000,10;62
69300,10;45
69600,10;55
69900,10;33
70200,10;36
70500,10;65
70800,10;29
71100,10;52
71400,10;49
71700,10;46
72000,10;49
72300,10;71
72600,10;40
72900,10;36
73200,10;58
73500,10;47
73800,10;48
74100,10;39
74400,10;66
74700,10;37
75000,10;53
75300,10;41
75600,10;64
75900,10;60
76200,10;64
76500,10;42
76800,10;114
77100,10;65
77400,10;112
77700,10;60
78000,10;54
78300,10;54
78600,10;50
78900,10;53
79200,10;39
79500,10;46
79800,10;34
80100,10;22
80400,10;43
80700,10;52
81000,10;62
81300,10;54
81600,10;55
81900,10;61
82200,10;49
82500,10;53
82800,10;66
83100,10;36
83400,10;47
83700,10;57
84000,10;44
84300,10;54
84600,10;63
84900,10;56
85200,10;67
85500,10;71
85800,10;60
86100,10;38
