migration_time;num_of_mig_cum
300,10;591
600,10;894
900,10;1114
1200,10;1296
1500,10;1446
1800,10;1572
2100,10;1686
2400,10;1784
2700,10;1886
3000,10;1987
3300,10;2074
3600,10;2166
3900,10;2238
4200,10;2307
4500,10;2385
4800,10;2458
5100,10;2536
5400,10;2629
5700,10;2730
6000,10;2834
6300,10;2917
6600,10;3009
6900,10;3102
7200,10;3238
7500,10;3361
7800,10;3472
8100,10;3567
8400,10;3691
8700,10;3785
9000,10;3897
9300,10;4024
9600,10;4122
9900,10;4200
10200,10;4288
10500,10;4372
10800,10;4448
11100,10;4525
11400,10;4612
11700,10;4696
12000,10;4769
12300,10;4849
12600,10;4940
12900,10;5034
13200,10;5135
13500,10;5218
13800,10;5310
14100,10;5399
14400,10;5504
14700,10;5608
15000,10;5717
15300,10;5819
15600,10;5909
15900,10;5995
16200,10;6094
16500,10;6171
16800,10;6259
17100,10;6360
17400,10;6453
17700,10;6538
18000,10;6653
18300,10;6745
18600,10;6833
18900,10;6929
19200,10;7039
19500,10;7137
19800,10;7220
20100,10;7293
20400,10;7374
20700,10;7484
21000,10;7581
21300,10;7668
21600,10;7774
21900,10;7870
22200,10;7957
22500,10;8039
22800,10;8134
23100,10;8215
23400,10;8300
23700,10;8380
24000,10;8461
24300,10;8573
24600,10;8652
24900,10;8746
25200,10;8844
25500,10;8945
25800,10;9047
26100,10;9157
26400,10;9253
26700,10;9331
27000,10;9414
27300,10;9500
27600,10;9582
27900,10;9661
28200,10;9778
28500,10;9878
28800,10;9972
29100,10;10057
29400,10;10136
29700,10;10247
30000,10;10351
30300,10;10460
30600,10;10550
30900,10;10626
31200,10;10713
31500,10;10803
31800,10;10904
32100,10;10987
32400,10;11103
32700,10;11204
33000,10;11288
33300,10;11372
33600,10;11455
33900,10;11544
34200,10;11613
34500,10;11694
34800,10;11795
35100,10;11893
35400,10;11978
35700,10;12076
36000,10;12167
36300,10;12240
36600,10;12332
36900,10;12428
37200,10;12507
37500,10;12601
37800,10;12682
38100,10;12761
38400,10;12840
38700,10;12928
39000,10;12998
39300,10;13078
39600,10;13168
39900,10;13273
40200,10;13386
40500,10;13486
40800,10;13591
41100,10;13693
41400,10;13779
41700,10;13868
42000,10;13959
42300,10;14057
42600,10;14145
42900,10;14228
43200,10;14314
43500,10;14430
43800,10;14511
44100,10;14592
44400,10;14657
44700,10;14735
45000,10;14840
45300,10;14942
45600,10;15049
45900,10;15143
46200,10;15221
46500,10;15305
46800,10;15401
47100,10;15477
47400,10;15551
47700,10;15635
48000,10;15712
48300,10;15794
48600,10;15909
48900,10;15988
49200,10;16064
49500,10;16163
49800,10;16252
50100,10;16332
50400,10;16425
50700,10;16502
51000,10;16587
51300,10;16671
51600,10;16749
51900,10;16833
52200,10;16915
52500,10;16990
52800,10;17067
53100,10;17145
53400,10;17228
53700,10;17324
54000,10;17430
54300,10;17517
54600,10;17608
54900,10;17683
55200,10;17753
55500,10;17837
55800,10;17954
56100,10;18038
56400,10;18126
56700,10;18204
57000,10;18287
57300,10;18377
57600,10;18460
57900,10;18555
58200,10;18648
58500,10;18750
58800,10;18837
59100,10;18922
59400,10;19002
59700,10;19083
60000,10;19177
60300,10;19267
60600,10;19364
60900,10;19450
61200,10;19529
61500,10;19605
61800,10;19689
62100,10;19763
62400,10;19848
62700,10;19930
63000,10;20035
63300,10;20116
63600,10;20184
63900,10;20258
64200,10;20346
64500,10;20442
64800,10;20533
65100,10;20636
65400,10;20752
65700,10;20854
66000,10;20949
66300,10;21031
66600,10;21110
66900,10;21191
67200,10;21261
67500,10;21338
67800,10;21419
68100,10;21506
68400,10;21588
68700,10;21691
69000,10;21770
69300,10;21847
69600,10;21928
69900,10;22020
70200,10;22104
70500,10;22204
70800,10;22297
71100,10;22388
71400,10;22464
71700,10;22539
72000,10;22609
72300,10;22687
72600,10;22765
72900,10;22844
73200,10;22921
73500,10;23027
73800,10;23131
74100,10;23227
74400,10;23311
74700,10;23384
75000,10;23454
75300,10;23528
75600,10;23601
75900,10;23680
76200,10;23731
76500,10;23784
76800,10;23887
77100,10;23981
77400,10;24075
77700,10;24162
78000,10;24231
78300,10;24294
78600,10;24365
78900,10;24456
79200,10;24538
79500,10;24608
79800,10;24674
80100,10;24765
80400,10;24869
80700,10;24983
81000,10;25070
81300,10;25149
81600,10;25231
81900,10;25314
82200,10;25392
82500,10;25451
82800,10;25523
83100,10;25617
83400,10;25704
83700,10;25788
84000,10;25849
84300,10;25912
84600,10;25990
84900,10;26085
85200,10;26164
85500,10;26231
85800,10;26339
86100,10;26442
