time;num_of_active_hosts_new
300,10;800
600,10;54
900,10;56
1200,10;59
1500,10;58
1800,10;59
2100,10;60
2400,10;58
2700,10;55
3000,10;55
3300,10;54
3600,10;55
3900,10;51
4200,10;54
4500,10;54
4800,10;54
5100,10;50
5400,10;49
5700,10;48
6000,10;49
6300,10;53
6600,10;49
6900,10;48
7200,10;48
7500,10;52
7800,10;51
8100,10;54
8400,10;50
8700,10;50
9000,10;45
9300,10;48
9600,10;50
9900,10;46
10200,10;46
10500,10;46
10800,10;46
11100,10;40
11400,10;46
11700,10;48
12000,10;45
12300,10;46
12600,10;47
12900,10;44
13200,10;44
13500,10;43
13800,10;43
14100,10;44
14400,10;46
14700,10;48
15000,10;47
15300,10;48
15600,10;50
15900,10;42
16200,10;44
16500,10;47
16800,10;46
17100,10;48
17400,10;49
17700,10;49
18000,10;48
18300,10;48
18600,10;45
18900,10;49
19200,10;46
19500,10;50
19800,10;52
20100,10;48
20400,10;47
20700,10;46
21000,10;48
21300,10;49
21600,10;47
21900,10;49
22200,10;46
22500,10;47
22800,10;49
23100,10;50
23400,10;46
23700,10;51
24000,10;46
24300,10;48
24600,10;50
24900,10;48
25200,10;49
25500,10;47
25800,10;47
26100,10;45
26400,10;51
26700,10;48
27000,10;48
27300,10;48
27600,10;50
27900,10;46
28200,10;49
28500,10;55
28800,10;50
29100,10;50
29400,10;46
29700,10;47
30000,10;46
30300,10;47
30600,10;49
30900,10;46
31200,10;47
31500,10;45
31800,10;45
32100,10;48
32400,10;48
32700,10;50
33000,10;47
33300,10;48
33600,10;50
33900,10;50
34200,10;49
34500,10;44
34800,10;46
35100,10;48
35400,10;46
35700,10;48
36000,10;51
36300,10;47
36600,10;44
36900,10;48
37200,10;47
37500,10;48
37800,10;46
38100,10;48
38400,10;47
38700,10;47
39000,10;47
39300,10;48
39600,10;51
39900,10;46
40200,10;47
40500,10;50
40800,10;48
41100,10;49
41400,10;51
41700,10;48
42000,10;50
42300,10;48
42600,10;49
42900,10;45
43200,10;47
43500,10;48
43800,10;48
44100,10;45
44400,10;47
44700,10;45
45000,10;45
45300,10;47
45600,10;48
45900,10;47
46200,10;49
46500,10;48
46800,10;50
47100,10;48
47400,10;49
47700,10;48
48000,10;49
48300,10;48
48600,10;49
48900,10;50
49200,10;43
49500,10;47
49800,10;49
50100,10;47
50400,10;48
50700,10;48
51000,10;47
51300,10;48
51600,10;49
51900,10;46
52200,10;48
52500,10;50
52800,10;49
53100,10;51
53400,10;48
53700,10;49
54000,10;50
54300,10;48
54600,10;48
54900,10;46
55200,10;48
55500,10;47
55800,10;49
56100,10;47
56400,10;46
56700,10;50
57000,10;45
57300,10;46
57600,10;45
57900,10;45
58200,10;47
58500,10;48
58800,10;46
59100,10;46
59400,10;46
59700,10;45
60000,10;47
60300,10;44
60600,10;46
60900,10;47
61200,10;45
61500,10;45
61800,10;45
62100,10;45
62400,10;46
62700,10;46
63000,10;43
63300,10;48
63600,10;45
63900,10;44
64200,10;43
64500,10;46
64800,10;46
65100,10;43
65400,10;47
65700,10;47
66000,10;45
66300,10;45
66600,10;47
66900,10;42
67200,10;39
67500,10;43
67800,10;45
68100,10;44
68400,10;43
68700,10;42
69000,10;42
69300,10;42
69600,10;43
69900,10;40
70200,10;39
70500,10;39
70800,10;43
71100,10;42
71400,10;43
71700,10;42
72000,10;43
72300,10;40
72600,10;42
72900,10;41
73200,10;37
73500,10;42
73800,10;43
74100,10;43
74400,10;41
74700,10;39
75000,10;39
75300,10;39
75600,10;40
75900,10;41
76200,10;39
76500,10;38
76800,10;36
77100,10;43
77400,10;37
77700,10;42
78000,10;37
78300,10;39
78600,10;34
78900,10;39
79200,10;42
79500,10;40
79800,10;40
80100,10;41
80400,10;41
80700,10;40
81000,10;43
81300,10;38
81600,10;36
81900,10;40
82200,10;43
82500,10;36
82800,10;37
83100,10;39
83400,10;38
83700,10;41
84000,10;38
84300,10;39
84600,10;36
84900,10;38
85200,10;38
85500,10;39
85800,10;37
86100,10;38
