migration_time;num_of_mig
300,10;591
600,10;303
900,10;220
1200,10;182
1500,10;150
1800,10;127
2100,10;114
2400,10;114
2700,10;105
3000,10;94
3300,10;86
3600,10;73
3900,10;94
4200,10;132
4500,10;107
4800,10;106
5100,10;79
5400,10;94
5700,10;112
6000,10;114
6300,10;141
6600,10;109
6900,10;97
7200,10;115
7500,10;115
7800,10;108
8100,10;100
8400,10;100
8700,10;96
9000,10;133
9300,10;127
9600,10;102
9900,10;95
10200,10;90
10500,10;87
10800,10;84
11100,10;98
11400,10;133
11700,10;101
12000,10;110
12300,10;108
12600,10;99
12900,10;91
13200,10;102
13500,10;105
13800,10;111
14100,10;96
14400,10;104
14700,10;114
15000,10;122
15300,10;119
15600,10;89
15900,10;78
16200,10;81
16500,10;91
16800,10;97
17100,10;114
17400,10;120
17700,10;99
18000,10;87
18300,10;96
18600,10;100
18900,10;83
19200,10;96
19500,10;127
19800,10;102
20100,10;79
20400,10;93
20700,10;102
21000,10;105
21300,10;80
21600,10;86
21900,10;87
22200,10;105
22500,10;113
22800,10;98
23100,10;87
23400,10;78
23700,10;92
24000,10;114
24300,10;101
24600,10;90
24900,10;88
25200,10;82
25500,10;109
25800,10;117
26100,10;121
26400,10;91
26700,10;117
27000,10;110
27300,10;105
27600,10;94
27900,10;98
28200,10;125
28500,10;111
28800,10;99
29100,10;105
29400,10;101
29700,10;85
30000,10;87
30300,10;93
30600,10;90
30900,10;76
31200,10;96
31500,10;81
31800,10;121
32100,10;122
32400,10;121
32700,10;116
33000,10;92
33300,10;96
33600,10;93
33900,10;96
34200,10;80
34500,10;87
34800,10;96
35100,10;103
35400,10;109
35700,10;118
36000,10;91
36300,10;71
36600,10;98
36900,10;95
37200,10;103
37500,10;122
37800,10;89
38100,10;89
38400,10;96
38700,10;99
39000,10;92
39300,10;97
39600,10;89
39900,10;103
40200,10;119
40500,10;123
40800,10;95
41100,10;101
41400,10;87
41700,10;110
42000,10;99
42300,10;119
42600,10;109
42900,10;90
43200,10;109
43500,10;96
43800,10;98
44100,10;93
44400,10;96
44700,10;106
45000,10;93
45300,10;131
45600,10;117
45900,10;118
46200,10;103
46500,10;99
46800,10;85
47100,10;101
47400,10;88
47700,10;103
48000,10;107
48300,10;121
48600,10;111
48900,10;105
49200,10;99
49500,10;115
49800,10;100
50100,10;84
50400,10;70
50700,10;66
51000,10;109
51300,10;107
51600,10;93
51900,10;77
52200,10;100
52500,10;109
52800,10;110
53100,10;111
53400,10;90
53700,10;115
54000,10;114
54300,10;135
54600,10;97
54900,10;83
55200,10;101
55500,10;97
55800,10;93
56100,10;96
56400,10;132
56700,10;115
57000,10;90
57300,10;87
57600,10;93
57900,10;99
58200,10;107
58500,10;102
58800,10;88
59100,10;83
59400,10;75
59700,10;98
60000,10;108
60300,10;98
60600,10;88
60900,10;79
61200,10;79
61500,10;98
61800,10;111
62100,10;103
62400,10;108
62700,10;104
63000,10;107
63300,10;111
63600,10;82
63900,10;86
64200,10;95
64500,10;118
64800,10;93
65100,10;108
65400,10;108
65700,10;90
66000,10;88
66300,10;77
66600,10;84
66900,10;59
67200,10;76
67500,10;108
67800,10;94
68100,10;84
68400,10;84
68700,10;83
69000,10;100
69300,10;96
69600,10;84
69900,10;80
70200,10;78
70500,10;89
70800,10;112
71100,10;103
71400,10;106
71700,10;93
72000,10;77
72300,10;81
72600,10;100
72900,10;83
73200,10;82
73500,10;121
73800,10;104
74100,10;86
74400,10;76
74700,10;75
75000,10;97
75300,10;85
75600,10;106
75900,10;106
76200,10;81
76500,10;61
76800,10;104
77100,10;95
77400,10;97
77700,10;95
78000,10;87
78300,10;72
78600,10;78
78900,10;102
79200,10;89
79500,10;89
79800,10;74
80100,10;107
80400,10;68
80700,10;91
81000,10;106
81300,10;72
81600,10;80
81900,10;100
82200,10;87
82500,10;92
82800,10;106
83100,10;94
83400,10;68
83700,10;61
84000,10;76
84300,10;103
84600,10;86
84900,10;88
85200,10;108
85500,10;99
85800,10;70
86100,10;91
