migration_time;num_of_mig_cum
300,10;11
600,10;18
900,10;25
1200,10;30
1500,10;36
2100,10;38
2400,10;48
3900,10;49
4200,10;50
6600,10;52
6900,10;62
7200,10;70
7800,10;71
8100,10;72
11700,10;73
12000,10;74
12600,10;81
12900,10;82
13500,10;83
13800,10;84
14100,10;86
14400,10;89
15300,10;93
15900,10;94
16500,10;95
16800,10;97
17100,10;99
17400,10;100
17700,10;103
18300,10;106
18600,10;108
20100,10;109
20400,10;110
25500,10;114
25800,10;118
26100,10;131
27300,10;133
27600,10;134
27900,10;136
28200,10;142
28500,10;149
28800,10;154
29100,10;166
29400,10;167
29700,10;168
31800,10;171
32100,10;177
32400,10;184
33000,10;185
33600,10;186
34200,10;187
34800,10;188
35100,10;189
35400,10;190
36000,10;191
36600,10;192
36900,10;193
39600,10;195
39900,10;196
40500,10;200
40800,10;212
43200,10;213
43500,10;214
47400,10;216
47700,10;224
61200,10;231
61500,10;233
61800,10;234
62400,10;235
62700,10;236
63000,10;238
63300,10;242
63600,10;247
63900,10;249
64200,10;250
64500,10;252
64800,10;254
65100,10;255
65700,10;256
66000,10;257
68400,10;260
69000,10;265
69300,10;277
71100,10;278
71400,10;279
76500,10;280
76800,10;281
86100,10;282
