migration_time;num_of_mig_cum
300,10;458
600,10;782
900,10;1041
1200,10;1241
1500,10;1409
1800,10;1548
2100,10;1667
2400,10;1785
2700,10;1895
3000,10;2004
3300,10;2112
3600,10;2227
3900,10;2329
4200,10;2630
4500,10;2863
4800,10;3153
5100,10;3564
5400,10;3971
5700,10;4394
6000,10;4740
6300,10;5176
6600,10;5520
6900,10;5807
7200,10;6172
7500,10;6622
7800,10;6861
8100,10;7275
8400,10;7595
8700,10;7955
9000,10;8301
9300,10;8670
9600,10;9078
9900,10;9363
10200,10;9658
10500,10;10041
10800,10;10448
11100,10;10747
11400,10;11101
11700,10;11487
12000,10;11732
12300,10;12125
12600,10;12471
12900,10;12636
13200,10;12960
13500,10;13233
13800,10;13459
14100,10;13733
14400,10;14091
14700,10;14430
15000,10;14594
15300,10;14878
15600,10;15319
15900,10;15405
16200,10;15777
16500,10;16097
16800,10;16443
17100,10;16837
17400,10;17141
17700,10;17382
18000,10;17718
18300,10;18112
18600,10;18335
18900,10;18676
19200,10;18866
19500,10;19190
19800,10;19551
20100,10;19868
20400,10;20222
20700,10;20523
21000,10;20810
21300,10;21136
21600,10;21377
21900,10;21710
22200,10;21949
22500,10;22295
22800,10;22666
23100,10;22866
23400,10;23097
23700,10;23528
24000,10;23717
24300,10;24089
24600,10;24394
24900,10;24666
25200,10;24912
25500,10;25252
25800,10;25589
26100,10;25856
26400,10;26247
26700,10;26480
27000,10;26663
27300,10;26910
27600,10;27281
27900,10;27522
28200,10;27757
28500,10;28134
28800,10;28392
29100,10;28569
29400,10;28751
29700,10;29009
30000,10;29319
30300,10;29642
30600,10;29895
30900,10;30079
31200,10;30417
31500,10;30739
31800,10;30980
32100,10;31372
32400,10;31669
32700,10;31978
33000,10;32308
33300,10;32618
33600,10;32907
33900,10;33239
34200,10;33541
34500,10;33796
34800,10;34107
35100,10;34390
35400,10;34608
35700,10;34884
36000,10;35240
36300,10;35414
36600,10;35670
36900,10;36007
37200,10;36292
37500,10;36568
37800,10;36833
38100,10;37129
38400,10;37450
38700,10;37732
39000,10;38028
39300,10;38309
39600,10;38668
39900,10;38914
40200,10;39234
40500,10;39593
40800,10;39798
41100,10;40098
41400,10;40468
41700,10;40701
42000,10;41034
42300,10;41261
42600,10;41602
42900,10;41845
43200,10;42147
43500,10;42443
43800,10;42720
44100,10;43019
44400,10;43309
44700,10;43624
45000,10;43850
45300,10;44176
45600,10;44392
45900,10;44695
46200,10;45045
46500,10;45366
46800,10;45677
47100,10;45904
47400,10;46218
47700,10;46462
48000,10;46768
48300,10;47129
48600,10;47400
48900,10;47595
49200,10;47771
49500,10;48062
49800,10;48435
50100,10;48626
50400,10;48818
50700,10;49055
51000,10;49342
51300,10;49718
51600,10;49954
51900,10;50234
52200,10;50545
52500,10;50873
52800,10;51033
53100,10;51367
53400,10;51544
53700,10;51736
54000,10;52099
54300,10;52309
54600,10;52534
54900,10;52843
55200,10;53188
55500,10;53436
55800,10;53728
56100,10;53994
56400,10;54297
56700,10;54635
57000,10;54779
57300,10;55076
57600,10;55297
57900,10;55615
58200,10;55893
58500,10;56103
58800,10;56405
59100,10;56734
59400,10;56912
59700,10;57217
60000,10;57524
60300,10;57768
60600,10;58109
60900,10;58321
61200,10;58502
61500,10;58832
61800,10;59133
62100,10;59397
62400,10;59682
62700,10;60065
63000,10;60291
63300,10;60658
63600,10;60777
63900,10;61078
64200,10;61355
64500,10;61680
64800,10;61802
65100,10;62072
65400,10;62465
65700,10;62686
66000,10;62939
66300,10;63205
66600,10;63587
66900,10;63736
67200,10;63915
67500,10;64247
67800,10;64631
68100,10;64888
68400,10;65246
68700,10;65540
69000,10;65865
69300,10;66061
69600,10;66326
69900,10;66548
70200,10;66823
70500,10;67120
70800,10;67459
71100,10;67731
71400,10;68106
71700,10;68393
72000,10;68671
72300,10;68906
72600,10;69304
72900,10;69541
73200,10;69699
73500,10;70016
73800,10;70351
74100,10;70486
74400,10;70791
74700,10;71108
75000,10;71434
75300,10;71679
75600,10;71899
75900,10;72335
76200,10;72475
76500,10;72619
76800,10;72733
77100,10;73165
77400,10;73299
77700,10;73501
78000,10;73602
78300,10;73947
78600,10;74123
78900,10;74416
79200,10;74773
79500,10;74967
79800,10;75251
80100,10;75553
80400,10;75843
80700,10;76160
81000,10;76505
81300,10;76687
81600,10;76844
81900,10;77112
82200,10;77516
82500,10;77633
82800,10;77849
83100,10;78195
83400,10;78414
83700,10;78770
84000,10;78976
84300,10;79215
84600,10;79413
84900,10;79785
85200,10;80039
85500,10;80389
85800,10;80573
86100,10;80863
