time;num_of_active_hosts_new
300,10;800
600,10;54
900,10;56
1200,10;58
1500,10;56
1800,10;59
2100,10;59
2400,10;57
2700,10;55
3000,10;57
3300,10;53
3600,10;55
3900,10;52
4200,10;55
4500,10;54
4800,10;55
5100,10;51
5400,10;49
5700,10;48
6000,10;49
6300,10;52
6600,10;49
6900,10;47
7200,10;47
7500,10;52
7800,10;50
8100,10;52
8400,10;49
8700,10;48
9000,10;47
9300,10;49
9600,10;51
9900,10;47
10200,10;44
10500,10;46
10800,10;46
11100,10;42
11400,10;44
11700,10;48
12000,10;47
12300,10;46
12600,10;46
12900,10;43
13200,10;44
13500,10;44
13800,10;42
14100,10;45
14400,10;47
14700,10;50
15000,10;47
15300,10;47
15600,10;49
15900,10;43
16200,10;44
16500,10;45
16800,10;45
17100,10;46
17400,10;47
17700,10;48
18000,10;46
18300,10;48
18600,10;47
18900,10;48
19200,10;45
19500,10;47
19800,10;50
20100,10;47
20400,10;46
20700,10;45
21000,10;50
21300,10;48
21600,10;46
21900,10;48
22200,10;46
22500,10;48
22800,10;51
23100,10;48
23400,10;44
23700,10;49
24000,10;47
24300,10;48
24600,10;50
24900,10;47
25200,10;48
25500,10;47
25800,10;49
26100,10;46
26400,10;50
26700,10;46
27000,10;47
27300,10;46
27600,10;50
27900,10;45
28200,10;48
28500,10;54
28800,10;50
29100,10;49
29400,10;47
29700,10;47
30000,10;45
30300,10;47
30600,10;49
30900,10;48
31200,10;47
31500,10;48
31800,10;41
32100,10;48
32400,10;48
32700,10;50
33000,10;48
33300,10;47
33600,10;49
33900,10;50
34200,10;50
34500,10;45
34800,10;47
35100,10;47
35400,10;48
35700,10;47
36000,10;52
36300,10;48
36600,10;45
36900,10;49
37200,10;49
37500,10;48
37800,10;49
38100,10;49
38400,10;48
38700,10;48
39000,10;49
39300,10;50
39600,10;51
39900,10;46
40200,10;48
40500,10;52
40800,10;49
41100,10;49
41400,10;51
41700,10;48
42000,10;52
42300,10;48
42600,10;49
42900,10;48
43200,10;47
43500,10;50
43800,10;47
44100,10;48
44400,10;48
44700,10;47
45000,10;48
45300,10;48
45600,10;51
45900,10;51
46200,10;52
46500,10;47
46800,10;51
47100,10;50
47400,10;51
47700,10;52
48000,10;48
48300,10;48
48600,10;49
48900,10;50
49200,10;48
49500,10;48
49800,10;50
50100,10;48
50400,10;48
50700,10;48
51000,10;45
51300,10;49
51600,10;49
51900,10;48
52200,10;49
52500,10;50
52800,10;46
53100,10;49
53400,10;48
53700,10;47
54000,10;50
54300,10;48
54600,10;51
54900,10;49
55200,10;50
55500,10;48
55800,10;48
56100,10;46
56400,10;48
56700,10;50
57000,10;45
57300,10;47
57600,10;44
57900,10;47
58200,10;48
58500,10;48
58800,10;48
59100,10;47
59400,10;45
59700,10;45
60000,10;46
60300,10;45
60600,10;50
60900,10;49
61200,10;47
61500,10;47
61800,10;47
62100,10;47
62400,10;48
62700,10;46
63000,10;45
63300,10;46
63600,10;43
63900,10;45
64200,10;42
64500,10;47
64800,10;45
65100,10;44
65400,10;49
65700,10;44
66000,10;46
66300,10;46
66600,10;47
66900,10;45
67200,10;41
67500,10;44
67800,10;46
68100,10;46
68400,10;45
68700,10;45
69000,10;43
69300,10;43
69600,10;44
69900,10;42
70200,10;41
70500,10;42
70800,10;45
71100,10;43
71400,10;45
71700,10;43
72000,10;44
72300,10;41
72600,10;42
72900,10;42
73200,10;38
73500,10;43
73800,10;46
74100,10;43
74400,10;44
74700,10;42
75000,10;41
75300,10;42
75600,10;41
75900,10;45
76200,10;41
76500,10;38
76800,10;37
77100,10;43
77400,10;36
77700,10;44
78000,10;39
78300,10;40
78600,10;36
78900,10;39
79200,10;43
79500,10;42
79800,10;39
80100,10;41
80400,10;38
80700,10;39
81000,10;43
81300,10;41
81600,10;37
81900,10;40
82200,10;43
82500,10;39
82800,10;41
83100,10;42
83400,10;41
83700,10;43
84000,10;40
84300,10;39
84600,10;38
84900,10;38
85200,10;40
85500,10;41
85800,10;38
86100,10;39
