time;num_of_active_hosts_new
300,10;800
600,10;368
900,10;261
1200,10;202
1500,10;165
1800,10;136
2100,10;117
2400,10;102
2700,10;90
3000,10;79
3300,10;69
3600,10;61
3900,10;54
4200,10;51
4500,10;53
4800,10;50
5100,10;47
5400,10;47
5700,10;52
6000,10;51
6300,10;54
6600,10;52
6900,10;52
7200,10;46
7500,10;56
7800,10;54
8100,10;52
8400,10;51
8700,10;50
9000,10;49
9300,10;59
9600,10;56
9900,10;51
10200,10;49
10500,10;48
10800,10;51
11100,10;50
11400,10;49
11700,10;53
12000,10;50
12300,10;49
12600,10;47
12900,10;47
13200,10;48
13500,10;47
13800,10;46
14100,10;53
14400,10;51
14700,10;51
15000,10;48
15300,10;51
15600,10;53
15900,10;42
16200,10;46
16500,10;53
16800,10;52
17100,10;50
17400,10;55
17700,10;54
18000,10;52
18300,10;52
18600,10;50
18900,10;54
19200,10;53
19500,10;55
19800,10;55
20100,10;53
20400,10;50
20700,10;48
21000,10;58
21300,10;55
21600,10;53
21900,10;52
22200,10;50
22500,10;50
22800,10;54
23100,10;53
23400,10;50
23700,10;58
24000,10;48
24300,10;48
24600,10;60
24900,10;54
25200,10;52
25500,10;51
25800,10;53
26100,10;50
26400,10;59
26700,10;54
27000,10;50
27300,10;62
27600,10;59
27900,10;53
28200,10;51
28500,10;66
28800,10;56
29100,10;55
29400,10;55
29700,10;53
30000,10;51
30300,10;56
30600,10;55
30900,10;53
31200,10;51
31500,10;48
31800,10;44
32100,10;64
32400,10;58
32700,10;57
33000,10;56
33300,10;55
33600,10;56
33900,10;56
34200,10;54
34500,10;52
34800,10;55
35100,10;53
35400,10;52
35700,10;52
36000,10;65
36300,10;55
36600,10;53
36900,10;56
37200,10;54
37500,10;57
37800,10;56
38100,10;56
38400,10;54
38700,10;54
39000,10;55
39300,10;57
39600,10;55
39900,10;52
40200,10;51
40500,10;60
40800,10;57
41100,10;55
41400,10;57
41700,10;54
42000,10;58
42300,10;55
42600,10;52
42900,10;50
43200,10;54
43500,10;52
43800,10;51
44100,10;51
44400,10;51
44700,10;51
45000,10;51
45300,10;51
45600,10;51
45900,10;51
46200,10;53
46500,10;48
46800,10;61
47100,10;59
47400,10;57
47700,10;53
48000,10;53
48300,10;52
48600,10;50
48900,10;56
49200,10;52
49500,10;51
49800,10;59
50100,10;54
50400,10;53
50700,10;53
51000,10;49
51300,10;54
51600,10;52
51900,10;53
52200,10;53
52500,10;60
52800,10;52
53100,10;58
53400,10;56
53700,10;54
54000,10;55
54300,10;53
54600,10;53
54900,10;51
55200,10;50
55500,10;50
55800,10;53
56100,10;51
56400,10;51
56700,10;55
57000,10;52
57300,10;54
57600,10;53
57900,10;52
58200,10;52
58500,10;52
58800,10;52
59100,10;50
59400,10;50
59700,10;49
60000,10;49
60300,10;53
60600,10;52
60900,10;51
61200,10;48
61500,10;48
61800,10;48
62100,10;48
62400,10;48
62700,10;49
63000,10;48
63300,10;47
63600,10;46
63900,10;46
64200,10;45
64500,10;61
64800,10;51
65100,10;49
65400,10;55
65700,10;53
66000,10;52
66300,10;52
66600,10;51
66900,10;46
67200,10;45
67500,10;48
67800,10;51
68100,10;48
68400,10;46
68700,10;52
69000,10;49
69300,10;46
69600,10;49
69900,10;48
70200,10;47
70500,10;45
70800,10;52
71100,10;47
71400,10;49
71700,10;49
72000,10;48
72300,10;44
72600,10;51
72900,10;49
73200,10;47
73500,10;46
73800,10;45
74100,10;48
74400,10;45
74700,10;45
75000,10;44
75300,10;44
75600,10;44
75900,10;52
76200,10;49
76500,10;45
76800,10;41
77100,10;49
77400,10;41
77700,10;47
78000,10;42
78300,10;42
78600,10;36
78900,10;53
79200,10;49
79500,10;45
79800,10;44
80100,10;41
80400,10;42
80700,10;44
81000,10;48
81300,10;44
81600,10;43
81900,10;42
82200,10;50
82500,10;43
82800,10;42
83100,10;44
83400,10;42
83700,10;43
84000,10;41
84300,10;41
84600,10;38
84900,10;38
85200,10;39
85500,10;42
85800,10;42
86100,10;42
