time;num_of_active_hosts_new
300,10;800
600,10;321
900,10;220
1200,10;167
1500,10;131
1800,10;108
2100,10;98
2400,10;90
2700,10;83
3000,10;99
3300,10;87
3600,10;94
3900,10;95
4200,10;106
4500,10;109
4800,10;109
5100,10;86
5400,10;69
5700,10;94
6000,10;85
6300,10;98
6600,10;91
6900,10;95
7200,10;102
7500,10;148
7800,10;145
8100,10;106
8400,10;91
8700,10;107
9000,10;91
9300,10;101
9600,10;130
9900,10;87
10200,10;74
10500,10;100
10800,10;98
11100,10;83
11400,10;92
11700,10;94
12000,10;96
12300,10;116
12600,10;111
12900,10;100
13200,10;92
13500,10;89
13800,10;79
14100,10;114
14400,10;115
14700,10;121
15000,10;92
15300,10;87
15600,10;103
15900,10;80
16200,10;73
16500,10;85
16800,10;89
17100,10;116
17400,10;120
17700,10;91
18000,10;74
18300,10;104
18600,10;94
18900,10;113
19200,10;97
19500,10;112
19800,10;125
20100,10;100
20400,10;97
20700,10;88
21000,10;88
21300,10;88
21600,10;79
21900,10;96
22200,10;97
22500,10;99
22800,10;116
23100,10;89
23400,10;81
23700,10;111
24000,10;92
24300,10;101
24600,10;112
24900,10;95
25200,10;86
25500,10;94
25800,10;106
26100,10;69
26400,10;135
26700,10;94
27000,10;89
27300,10;93
27600,10;102
27900,10;93
28200,10;99
28500,10;113
28800,10;96
29100,10;99
29400,10;78
29700,10;82
30000,10;103
30300,10;94
30600,10;92
30900,10;87
31200,10;76
31500,10;85
31800,10;79
32100,10;152
32400,10;124
32700,10;113
33000,10;91
33300,10;102
33600,10;95
33900,10;108
34200,10;104
34500,10;77
34800,10;106
35100,10;80
35400,10;102
35700,10;106
36000,10;110
36300,10;90
36600,10;77
36900,10;90
37200,10;85
37500,10;97
37800,10;79
38100,10;75
38400,10;85
38700,10;84
39000,10;98
39300,10;113
39600,10;110
39900,10;100
40200,10;107
40500,10;107
40800,10;91
41100,10;92
41400,10;108
41700,10;90
42000,10;93
42300,10;86
42600,10;102
42900,10;74
43200,10;81
43500,10;84
43800,10;92
44100,10;96
44400,10;100
44700,10;85
45000,10;100
45300,10;109
45600,10;97
45900,10;97
46200,10;97
46500,10;92
46800,10;130
47100,10;105
47400,10;88
47700,10;97
48000,10;125
48300,10;104
48600,10;110
48900,10;99
49200,10;79
49500,10;93
49800,10;82
50100,10;99
50400,10;92
50700,10;97
51000,10;81
51300,10;121
51600,10;100
51900,10;94
52200,10;72
52500,10;95
52800,10;87
53100,10;112
53400,10;92
53700,10;89
54000,10;100
54300,10;87
54600,10;118
54900,10;98
55200,10;105
55500,10;101
55800,10;96
56100,10;80
56400,10;86
56700,10;93
57000,10;98
57300,10;88
57600,10;97
57900,10;84
58200,10;104
58500,10;95
58800,10;97
59100,10;90
59400,10;90
59700,10;80
60000,10;95
60300,10;114
60600,10;109
60900,10;91
61200,10;88
61500,10;81
61800,10;93
62100,10;113
62400,10;101
62700,10;96
63000,10;78
63300,10;111
63600,10;89
63900,10;67
64200,10;77
64500,10;117
64800,10;93
65100,10;89
65400,10;99
65700,10;102
66000,10;74
66300,10;98
66600,10;117
66900,10;98
67200,10;75
67500,10;75
67800,10;89
68100,10;91
68400,10;101
68700,10;79
69000,10;77
69300,10;101
69600,10;97
69900,10;80
70200,10;82
70500,10;76
70800,10;96
71100,10;100
71400,10;123
71700,10;91
72000,10;89
72300,10;69
72600,10;83
72900,10;64
73200,10;64
73500,10;107
73800,10;106
74100,10;111
74400,10;94
74700,10;68
75000,10;84
75300,10;82
75600,10;101
75900,10;106
76200,10;95
76500,10;70
76800,10;58
77100,10;104
77400,10;64
77700,10;129
78000,10;83
78300,10;64
78600,10;63
78900,10;87
79200,10;93
79500,10;76
79800,10;89
80100,10;85
80400,10;80
80700,10;85
81000,10;82
81300,10;80
81600,10;67
81900,10;93
82200,10;115
82500,10;80
82800,10;73
83100,10;73
83400,10;67
83700,10;105
84000,10;89
84300,10;71
84600,10;76
84900,10;91
85200,10;86
85500,10;78
85800,10;70
86100,10;80
