migration_time;num_of_mig
300,10;882
600,10;135
900,10;136
1200,10;114
1500,10;110
1800,10;110
2100,10;82
2400,10;110
2700,10;145
3000,10;89
3300,10;109
3600,10;130
3900,10;133
4200,10;161
4500,10;105
4800,10;115
5100,10;101
5400,10;95
5700,10;87
6000,10;100
6300,10;73
6600,10;60
6900,10;82
7200,10;98
7500,10;129
7800,10;119
8100,10;71
8400,10;82
8700,10;87
9000,10;93
9300,10;90
9600,10;117
9900,10;77
10200,10;115
10500,10;100
10800,10;82
11100,10;102
11400,10;69
11700,10;90
12000,10;95
12300,10;70
12600,10;80
12900,10;94
13200,10;60
13500,10;72
13800,10;116
14100,10;62
14400,10;90
14700,10;101
15000,10;94
15300,10;109
15600,10;110
15900,10;77
16200,10;107
16500,10;108
16800,10;85
17100,10;85
17400,10;86
17700,10;113
18000,10;78
18300,10;89
18600,10;89
18900,10;67
19200,10;92
19500,10;85
19800,10;84
20100,10;83
20400,10;92
20700,10;99
21000,10;75
21300,10;72
21600,10;96
21900,10;59
22200,10;110
22500,10;68
22800,10;73
23100,10;80
23400,10;86
23700,10;73
24000,10;70
24300,10;89
24600,10;62
24900,10;66
25200,10;77
25500,10;84
25800,10;78
26100,10;93
26400,10;75
26700,10;80
27000,10;84
27300,10;86
27600,10;68
27900,10;78
28200,10;106
28500,10;95
28800,10;87
29100,10;94
29400,10;79
29700,10;96
30000,10;69
30300,10;94
30600,10;83
30900,10;69
31200,10;68
31500,10;74
31800,10;108
32100,10;103
32400,10;108
32700,10;70
33000,10;91
33300,10;85
33600,10;93
33900,10;61
34200,10;79
34500,10;103
34800,10;75
35100,10;95
35400,10;79
35700,10;90
36000,10;80
36300,10;50
36600,10;74
36900,10;77
37200,10;85
37500,10;83
37800,10;87
38100,10;87
38400,10;78
38700,10;86
39000,10;101
39300,10;79
39600,10;65
39900,10;100
40200,10;92
40500,10;80
40800,10;97
41100,10;91
41400,10;85
41700,10;81
42000,10;88
42300,10;74
42600,10;84
42900,10;75
43200,10;82
43500,10;84
43800,10;89
44100,10;82
44400,10;56
44700,10;66
45000,10;106
45300,10;78
45600,10;71
45900,10;89
46200,10;70
46500,10;81
46800,10;70
47100,10;89
47400,10;82
47700,10;80
48000,10;95
48300,10;101
48600,10;101
48900,10;81
49200,10;99
49500,10;82
49800,10;74
50100,10;96
50400,10;103
50700,10;77
51000,10;108
51300,10;87
51600,10;100
51900,10;77
52200,10;98
52500,10;106
52800,10;99
53100,10;89
53400,10;88
53700,10;117
54000,10;86
54300,10;79
54600,10;86
54900,10;91
55200,10;92
55500,10;65
55800,10;74
56100,10;81
56400,10;99
56700,10;87
57000,10;80
57300,10;107
57600,10;85
57900,10;80
58200,10;69
58500,10;72
58800,10;73
59100,10;69
59400,10;79
59700,10;84
60000,10;78
60300,10;106
60600,10;92
60900,10;72
61200,10;70
61500,10;106
61800,10;81
62100,10;83
62400,10;86
62700,10;74
63000,10;95
63300,10;82
63600,10;59
63900,10;76
64200,10;107
64500,10;75
64800,10;53
65100,10;95
65400,10;89
65700,10;108
66000,10;114
66300,10;97
66600,10;141
66900,10;70
67200,10;90
67500,10;115
67800,10;82
68100,10;82
68400,10;83
68700,10;93
69000,10;82
69300,10;49
69600,10;54
69900,10;50
70200,10;105
70500,10;87
70800,10;73
71100,10;89
71400,10;70
71700,10;78
72000,10;107
72300,10;78
72600,10;78
72900,10;55
73200,10;86
73500,10;86
73800,10;82
74100,10;81
74400,10;76
74700,10;80
75000,10;89
75300,10;74
75600,10;92
75900,10;93
76200,10;81
76500,10;66
76800,10;66
77100,10;90
77400,10;112
77700,10;110
78000,10;73
78300,10;66
78600,10;71
78900,10;69
79200,10;65
79500,10;65
79800,10;84
80100,10;58
80400,10;64
80700,10;75
81000,10;77
81300,10;58
81600,10;65
81900,10;64
82200,10;69
82500,10;74
82800,10;77
83100,10;85
83400,10;86
83700,10;85
84000,10;62
84300,10;94
84600,10;75
84900,10;84
85200,10;109
85500,10;68
85800,10;56
86100,10;71
