migration_time;num_of_mig_cum
300,10;458
600,10;782
900,10;1041
1200,10;1241
1500,10;1406
1800,10;1553
2100,10;1701
2400,10;1826
2700,10;1943
3000,10;2036
3300,10;2181
3600,10;2380
3900,10;2514
4200,10;2911
4500,10;3330
4800,10;3802
5100,10;4103
5400,10;4469
5700,10;4804
6000,10;5160
6300,10;5587
6600,10;5919
6900,10;6164
7200,10;6415
7500,10;6871
7800,10;7140
8100,10;7412
8400,10;7659
8700,10;8073
9000,10;8294
9300,10;8713
9600,10;9095
9900,10;9348
10200,10;9623
10500,10;9984
10800,10;10261
11100,10;10544
11400,10;10896
11700,10;11264
12000,10;11480
12300,10;11872
12600,10;12205
12900,10;12485
13200,10;12813
13500,10;13209
13800,10;13487
14100,10;13870
14400,10;14139
14700,10;14518
15000,10;14854
15300,10;15161
15600,10;15585
15900,10;15818
16200,10;16124
16500,10;16466
16800,10;16718
17100,10;17070
17400,10;17415
17700,10;17575
18000,10;17921
18300,10;18245
18600,10;18470
18900,10;18829
19200,10;19094
19500,10;19412
19800,10;19734
20100,10;20014
20400,10;20253
20700,10;20490
21000,10;20857
21300,10;21121
21600,10;21340
21900,10;21630
22200,10;21892
22500,10;22232
22800,10;22557
23100,10;22826
23400,10;23056
23700,10;23433
24000,10;23658
24300,10;24024
24600,10;24313
24900,10;24532
25200,10;24871
25500,10;25219
25800,10;25516
26100,10;25655
26400,10;26028
26700,10;26266
27000,10;26481
27300,10;26704
27600,10;27041
27900,10;27254
28200,10;27573
28500,10;27976
28800,10;28163
29100,10;28348
29400,10;28581
29700,10;28835
30000,10;29139
30300,10;29469
30600,10;29863
30900,10;30112
31200,10;30417
31500,10;30764
31800,10;31028
32100,10;31408
32400,10;31658
32700,10;32074
33000,10;32295
33300,10;32555
33600,10;32918
33900,10;33260
34200,10;33553
34500,10;33777
34800,10;34187
35100,10;34442
35400,10;34668
35700,10;34939
36000,10;35313
36300,10;35513
36600,10;35696
36900,10;36080
37200,10;36349
37500,10;36605
37800,10;36934
38100,10;37245
38400,10;37507
38700,10;37787
39000,10;38134
39300,10;38467
39600,10;38722
39900,10;38994
40200,10;39273
40500,10;39623
40800,10;39838
41100,10;40123
41400,10;40484
41700,10;40758
42000,10;41134
42300,10;41375
42600,10;41620
42900,10;41894
43200,10;42194
43500,10;42532
43800,10;42726
44100,10;43008
44400,10;43318
44700,10;43573
45000,10;43843
45300,10;44213
45600,10;44487
45900,10;44798
46200,10;45067
46500,10;45318
46800,10;45684
47100,10;45905
47400,10;46199
47700,10;46526
48000,10;46769
48300,10;47001
48600,10;47267
48900,10;47649
49200,10;47878
49500,10;48232
49800,10;48605
50100,10;48859
50400,10;49104
50700,10;49410
51000,10;49638
51300,10;49981
51600,10;50226
51900,10;50386
52200,10;50632
52500,10;50965
52800,10;51202
53100,10;51556
53400,10;51804
53700,10;52011
54000,10;52294
54300,10;52545
54600,10;52700
54900,10;52986
55200,10;53296
55500,10;53630
55800,10;53949
56100,10;54231
56400,10;54545
56700,10;54885
57000,10;55119
57300,10;55344
57600,10;55635
57900,10;55908
58200,10;56270
58500,10;56419
58800,10;56688
59100,10;56986
59400,10;57226
59700,10;57484
60000,10;57756
60300,10;58083
60600,10;58454
60900,10;58687
61200,10;58906
61500,10;59194
61800,10;59486
62100,10;59802
62400,10;60085
62700,10;60440
63000,10;60626
63300,10;61023
63600,10;61248
63900,10;61478
64200,10;61731
64500,10;62072
64800,10;62182
65100,10;62333
65400,10;62655
65700,10;62887
66000,10;63086
66300,10;63366
66600,10;63729
66900,10;63912
67200,10;64085
67500,10;64397
67800,10;64763
68100,10;65059
68400,10;65386
68700,10;65629
69000,10;65980
69300,10;66241
69600,10;66533
69900,10;66804
70200,10;67080
70500,10;67348
70800,10;67708
71100,10;67852
71400,10;68235
71700,10;68478
72000,10;68797
72300,10;68930
72600,10;69275
72900,10;69565
73200,10;69745
73500,10;70046
73800,10;70357
74100,10;70505
74400,10;70731
74700,10;70960
75000,10;71260
75300,10;71578
75600,10;71857
75900,10;72229
76200,10;72481
76500,10;72754
76800,10;72989
77100,10;73393
77400,10;73500
77700,10;73740
78000,10;73918
78300,10;74229
78600,10;74386
78900,10;74740
79200,10;74966
79500,10;75217
79800,10;75544
80100,10;75849
80400,10;75978
80700,10;76246
81000,10;76582
81300,10;76823
81600,10;76958
81900,10;77247
82200,10;77621
82500,10;77737
82800,10;77893
83100,10;78189
83400,10;78416
83700,10;78775
84000,10;79082
84300,10;79208
84600,10;79415
84900,10;79737
85200,10;80044
85500,10;80392
85800,10;80569
86100,10;80883
