migration_time;num_of_mig_cum
300,10;14
600,10;21
900,10;24
1200,10;30
1500,10;30
1800,10;30
2100,10;30
2400,10;30
2700,10;30
3000,10;40
3300,10;45
3600,10;62
3900,10;62
4200,10;62
4500,10;62
4800,10;62
5100,10;62
5400,10;62
5700,10;62
6000,10;62
6300,10;62
6600,10;62
6900,10;62
7200,10;62
7500,10;62
7800,10;62
8100,10;62
8400,10;62
8700,10;62
9000,10;62
9300,10;62
9600,10;62
9900,10;71
10200,10;76
10500,10;90
10800,10;90
11100,10;90
11400,10;90
11700,10;90
12000,10;90
12300,10;90
12600,10;90
12900,10;90
13200,10;90
13500,10;90
13800,10;90
14100,10;91
14400,10;92
14700,10;92
15000,10;93
15300,10;94
15600,10;94
15900,10;94
16200,10;94
16500,10;94
16800,10;94
17100,10;94
17400,10;94
17700,10;102
18000,10;104
18300,10;110
18600,10;121
18900,10;121
19200,10;121
19500,10;121
19800,10;121
20100,10;121
20400,10;121
20700,10;121
21000,10;121
21300,10;121
21600,10;121
21900,10;121
22200,10;121
22500,10;121
22800,10;121
23100,10;121
23400,10;121
23700,10;121
24000,10;121
24300,10;121
24600,10;121
24900,10;121
25200,10;121
25500,10;121
25800,10;121
26100,10;121
26400,10;121
26700,10;121
27000,10;121
27300,10;121
27600,10;121
27900,10;121
28200,10;121
28500,10;121
28800,10;121
29100,10;121
29400,10;121
29700,10;121
30000,10;121
30300,10;121
30600,10;121
30900,10;121
31200,10;121
31500,10;121
31800,10;121
32100,10;121
32400,10;121
32700,10;121
33000,10;121
33300,10;121
33600,10;121
33900,10;127
34200,10;128
34500,10;129
34800,10;130
35100,10;131
35400,10;132
35700,10;132
36000,10;132
36300,10;132
36600,10;133
36900,10;134
37200,10;134
37500,10;134
37800,10;134
38100,10;134
38400,10;134
38700,10;134
39000,10;134
39300,10;134
39600,10;137
39900,10;139
40200,10;140
40500,10;143
40800,10;147
41100,10;147
41400,10;147
41700,10;148
42000,10;151
42300,10;151
42600,10;152
42900,10;153
43200,10;153
43500,10;153
43800,10;153
44100,10;153
44400,10;156
44700,10;157
45000,10;157
45300,10;157
45600,10;157
45900,10;159
46200,10;161
46500,10;161
46800,10;161
47100,10;163
47400,10;167
47700,10;169
48000,10;169
48300,10;169
48600,10;169
48900,10;169
49200,10;169
49500,10;169
49800,10;169
50100,10;169
50400,10;169
50700,10;169
51000,10;169
51300,10;169
51600,10;169
51900,10;169
52200,10;169
52500,10;169
52800,10;169
53100,10;169
53400,10;169
53700,10;169
54000,10;169
54300,10;169
54600,10;169
54900,10;169
55200,10;169
55500,10;169
55800,10;169
56100,10;169
56400,10;169
56700,10;169
57000,10;169
57300,10;169
57600,10;169
57900,10;169
58200,10;169
58500,10;169
58800,10;169
59100,10;169
59400,10;169
59700,10;169
60000,10;169
60300,10;169
60600,10;169
60900,10;169
61200,10;169
61500,10;169
61800,10;169
62100,10;169
62400,10;169
62700,10;169
63000,10;169
63300,10;169
63600,10;174
63900,10;177
64200,10;179
64500,10;179
64800,10;181
65100,10;184
65400,10;186
65700,10;187
66000,10;188
66300,10;188
66600,10;188
66900,10;188
67200,10;188
67500,10;188
67800,10;188
68100,10;188
68400,10;193
68700,10;194
69000,10;198
69300,10;201
69600,10;203
69900,10;203
70200,10;204
70500,10;205
70800,10;205
71100,10;206
71400,10;207
71700,10;208
72000,10;209
72300,10;211
72600,10;215
72900,10;215
73200,10;215
73500,10;215
73800,10;215
74100,10;215
74400,10;215
74700,10;215
75000,10;215
75300,10;215
75600,10;215
75900,10;215
76200,10;215
76500,10;215
76800,10;216
77100,10;217
77400,10;217
77700,10;222
78000,10;222
78300,10;223
78600,10;223
78900,10;225
79200,10;227
79500,10;227
79800,10;227
80100,10;227
80400,10;227
80700,10;228
81000,10;229
81300,10;229
81600,10;229
81900,10;231
82200,10;232
82500,10;232
82800,10;232
83100,10;232
83400,10;232
83700,10;232
84000,10;232
84300,10;233
84600,10;234
84900,10;235
85200,10;236
85500,10;236
85800,10;238
86100,10;240
