migration_time;num_of_mig
300,10;838
600,10;119
900,10;79
1200,10;55
1500,10;60
1800,10;49
2100,10;64
2400,10;59
2700,10;62
3000,10;41
3300,10;47
3600,10;67
3900,10;40
4200,10;58
4500,10;39
4800,10;52
5100,10;47
5400,10;35
5700,10;47
6000,10;70
6300,10;40
6600,10;61
6900,10;32
7200,10;41
7500,10;40
7800,10;42
8100,10;45
8400,10;47
8700,10;40
9000,10;53
9300,10;41
9600,10;46
9900,10;55
10200,10;44
10500,10;43
10800,10;51
11100,10;37
11400,10;24
11700,10;47
12000,10;34
12300,10;38
12600,10;44
12900,10;31
13200,10;35
13500,10;27
13800,10;21
14100,10;46
14400,10;33
14700,10;41
15000,10;29
15300,10;63
15600,10;46
15900,10;35
16200,10;47
16500,10;52
16800,10;31
17100,10;35
17400,10;36
17700,10;44
18000,10;43
18300,10;39
18600,10;22
18900,10;37
19200,10;40
19500,10;36
19800,10;41
20100,10;40
20400,10;33
20700,10;29
21000,10;35
21300,10;32
21600,10;42
21900,10;55
22200,10;30
22500,10;34
22800,10;50
23100,10;35
23400,10;39
23700,10;35
24000,10;30
24300,10;37
24600,10;30
24900,10;47
25200,10;28
25500,10;27
25800,10;37
26100,10;38
26400,10;61
26700,10;41
27000,10;37
27300,10;31
27600,10;31
27900,10;43
28200,10;44
28500,10;40
28800,10;44
29100,10;34
29400,10;28
29700,10;56
30000,10;39
30300,10;33
30600,10;34
30900,10;43
31200,10;35
31500,10;25
31800,10;31
32100,10;43
32400,10;39
32700,10;38
33000,10;24
33300,10;35
33600,10;39
33900,10;34
34200,10;31
34500,10;28
34800,10;36
35100,10;29
35400,10;31
35700,10;43
36000,10;29
36300,10;41
36600,10;35
36900,10;44
37200,10;37
37500,10;36
37800,10;40
38100,10;37
38400,10;33
38700,10;38
39000,10;34
39300,10;20
39600,10;34
39900,10;35
40200,10;36
40500,10;36
40800,10;40
41100,10;38
41400,10;30
41700,10;56
42000,10;34
42300,10;33
42600,10;43
42900,10;29
43200,10;36
43500,10;47
43800,10;32
44100,10;35
44400,10;52
44700,10;42
45000,10;34
45300,10;36
45600,10;65
45900,10;45
46200,10;31
46500,10;44
46800,10;36
47100,10;30
47400,10;29
47700,10;39
48000,10;35
48300,10;45
48600,10;37
48900,10;31
49200,10;29
49500,10;29
49800,10;35
50100,10;35
50400,10;37
50700,10;24
51000,10;25
51300,10;39
51600,10;35
51900,10;28
52200,10;34
52500,10;35
52800,10;33
53100,10;28
53400,10;26
53700,10;34
54000,10;30
54300,10;34
54600,10;36
54900,10;59
55200,10;28
55500,10;29
55800,10;45
56100,10;35
56400,10;42
56700,10;31
57000,10;34
57300,10;47
57600,10;40
57900,10;49
58200,10;32
58500,10;29
58800,10;42
59100,10;32
59400,10;31
59700,10;29
60000,10;31
60300,10;39
60600,10;26
60900,10;26
61200,10;38
61500,10;35
61800,10;32
62100,10;32
62400,10;36
62700,10;33
63000,10;30
63300,10;35
63600,10;33
63900,10;30
64200,10;32
64500,10;27
64800,10;32
65100,10;30
65400,10;59
65700,10;31
66000,10;30
66300,10;36
66600,10;32
66900,10;26
67200,10;32
67500,10;29
67800,10;41
68100,10;38
68400,10;31
68700,10;35
69000,10;55
69300,10;26
69600,10;24
69900,10;28
70200,10;31
70500,10;42
70800,10;31
71100,10;29
71400,10;33
71700,10;51
72000,10;39
72300,10;35
72600,10;28
72900,10;20
73200,10;21
73500,10;27
73800,10;33
74100,10;23
74400,10;21
74700,10;22
75000,10;25
75300,10;21
75600,10;48
75900,10;54
76200,10;25
76500,10;19
76800,10;36
77100,10;39
77400,10;45
77700,10;40
78000,10;28
78300,10;34
78600,10;30
78900,10;44
79200,10;55
79500,10;32
79800,10;51
80100,10;28
80400,10;38
80700,10;23
81000,10;30
81300,10;26
81600,10;31
81900,10;39
82200,10;35
82500,10;25
82800,10;42
83100,10;28
83400,10;26
83700,10;32
84000,10;29
84300,10;33
84600,10;20
84900,10;33
85200,10;38
85500,10;27
85800,10;31
86100,10;28
