migration_time;num_of_mig_cum
300,10;832
600,10;1324
900,10;1526
1200,10;1735
1500,10;1959
1800,10;2152
2100,10;2303
2400,10;2462
2700,10;2653
3000,10;2849
3300,10;3006
3600,10;3144
3900,10;3298
4200,10;3546
4500,10;3747
4800,10;3927
5100,10;4052
5400,10;4175
5700,10;4289
6000,10;4399
6300,10;4518
6600,10;4635
6900,10;4789
7200,10;4902
7500,10;5039
7800,10;5194
8100,10;5293
8400,10;5381
8700,10;5469
9000,10;5558
9300,10;5627
9600,10;5722
9900,10;5821
10200,10;5917
10500,10;6036
10800,10;6172
11100,10;6263
11400,10;6367
11700,10;6492
12000,10;6625
12300,10;6745
12600,10;6830
12900,10;6957
13200,10;7049
13500,10;7144
13800,10;7229
14100,10;7336
14400,10;7469
14700,10;7578
15000,10;7678
15300,10;7790
15600,10;7895
15900,10;7984
16200,10;8106
16500,10;8202
16800,10;8309
17100,10;8411
17400,10;8509
17700,10;8600
18000,10;8691
18300,10;8784
18600,10;8860
18900,10;8943
19200,10;9044
19500,10;9165
19800,10;9310
20100,10;9388
20400,10;9448
20700,10;9523
21000,10;9581
21300,10;9656
21600,10;9749
21900,10;9850
22200,10;9961
22500,10;10070
22800,10;10202
23100,10;10294
23400,10;10378
23700,10;10490
24000,10;10601
24300,10;10708
24600,10;10828
24900,10;10928
25200,10;11017
25500,10;11110
25800,10;11194
26100,10;11301
26400,10;11427
26700,10;11525
27000,10;11637
27300,10;11721
27600,10;11826
27900,10;11928
28200,10;12067
28500,10;12289
28800,10;12415
29100,10;12517
29400,10;12624
29700,10;12722
30000,10;12807
30300,10;12891
30600,10;12981
30900,10;13070
31200,10;13144
31500,10;13237
31800,10;13334
32100,10;13440
32400,10;13540
32700,10;13639
33000,10;13726
33300,10;13848
33600,10;13947
33900,10;14012
34200,10;14099
34500,10;14169
34800,10;14269
35100,10;14355
35400,10;14444
35700,10;14519
36000,10;14592
36300,10;14685
36600,10;14784
36900,10;14862
37200,10;14971
37500,10;15061
37800,10;15145
38100,10;15232
38400,10;15312
38700,10;15390
39000,10;15469
39300,10;15536
39600,10;15608
39900,10;15694
40200,10;15788
40500,10;15858
40800,10;15929
41100,10;16017
41400,10;16134
41700,10;16226
42000,10;16307
42300,10;16415
42600,10;16506
42900,10;16596
43200,10;16683
43500,10;16787
43800,10;16882
44100,10;16964
44400,10;17046
44700,10;17136
45000,10;17252
45300,10;17397
45600,10;17528
45900,10;17628
46200,10;17719
46500,10;17807
46800,10;17912
47100,10;17984
47400,10;18074
47700,10;18144
48000,10;18225
48300,10;18305
48600,10;18371
48900,10;18449
49200,10;18523
49500,10;18624
49800,10;18707
50100,10;18814
50400,10;18903
50700,10;18968
51000,10;19038
51300,10;19119
51600,10;19187
51900,10;19271
52200,10;19332
52500,10;19409
52800,10;19502
53100,10;19602
53400,10;19685
53700,10;19771
54000,10;19883
54300,10;20002
54600,10;20089
54900,10;20187
55200,10;20302
55500,10;20387
55800,10;20467
56100,10;20563
56400,10;20671
56700,10;20775
57000,10;20868
57300,10;20964
57600,10;21038
57900,10;21105
58200,10;21166
58500,10;21268
58800,10;21345
59100,10;21433
59400,10;21518
59700,10;21611
60000,10;21693
60300,10;21795
60600,10;21877
60900,10;21957
61200,10;22042
61500,10;22142
61800,10;22240
62100,10;22331
62400,10;22462
62700,10;22585
63000,10;22675
63300,10;22769
63600,10;22863
63900,10;22951
64200,10;23061
64500,10;23192
64800,10;23317
65100,10;23419
65400,10;23498
65700,10;23597
66000,10;23695
66300,10;23819
66600,10;23930
66900,10;24005
67200,10;24072
67500,10;24167
67800,10;24275
68100,10;24370
68400,10;24470
68700,10;24596
69000,10;24687
69300,10;24767
69600,10;24859
69900,10;24920
70200,10;24994
70500,10;25083
70800,10;25182
71100,10;25307
71400,10;25401
71700,10;25486
72000,10;25557
72300,10;25645
72600,10;25715
72900,10;25790
73200,10;25878
73500,10;25987
73800,10;26090
74100,10;26178
74400,10;26310
74700,10;26409
75000,10;26498
75300,10;26577
75600,10;26686
75900,10;26853
76200,10;26970
76500,10;27083
76800,10;27188
77100,10;27329
77400,10;27442
77700,10;27541
78000,10;27629
78300,10;27707
78600,10;27782
78900,10;27885
79200,10;27991
79500,10;28096
79800,10;28187
80100,10;28260
80400,10;28327
80700,10;28410
81000,10;28501
81300,10;28626
81600,10;28727
81900,10;28831
82200,10;28958
82500,10;29033
82800,10;29110
83100,10;29179
83400,10;29264
83700,10;29347
84000,10;29430
84300,10;29518
84600,10;29598
84900,10;29671
85200,10;29773
85500,10;29834
85800,10;29933
86100,10;30024
