migration_time;num_of_mig_cum
30,10;368
60,10;630
90,10;833
120,10;997
150,10;1136
180,10;1263
210,10;1366
240,10;1465
270,10;1560
300,10;1636
330,10;1704
360,10;1768
390,10;1855
420,10;1941
450,10;2035
480,10;2132
510,10;2220
540,10;2318
570,10;2433
600,10;2559
630,10;2666
660,10;2749
690,10;2820
720,10;2929
750,10;3047
780,10;3155
810,10;3289
840,10;3367
870,10;3447
900,10;3537
930,10;3647
960,10;3709
990,10;3819
1020,10;3913
1050,10;3986
1080,10;4153
1110,10;4250
1140,10;4350
1170,10;4463
1200,10;4563
1230,10;4632
1260,10;4714
1290,10;4784
1320,10;4871
1350,10;4954
1380,10;5036
1410,10;5159
1440,10;5279
1470,10;5382
1500,10;5477
1530,10;5584
1560,10;5664
1590,10;5728
1620,10;5833
1650,10;5934
1680,10;6034
1710,10;6169
1740,10;6252
1770,10;6355
1800,10;6472
1830,10;6562
1860,10;6669
1890,10;6784
1920,10;6896
1950,10;6983
1980,10;7083
2010,10;7209
2040,10;7286
2070,10;7374
2100,10;7498
2130,10;7615
2160,10;7756
2190,10;7842
2220,10;7905
2250,10;8052
2280,10;8173
2310,10;8272
2340,10;8377
2370,10;8467
2400,10;8559
2430,10;8658
2460,10;8739
2490,10;8856
2520,10;8982
2550,10;9059
2580,10;9161
2610,10;9267
2640,10;9360
2670,10;9439
2700,10;9513
2730,10;9613
2760,10;9744
2790,10;9823
2820,10;9943
2850,10;10060
2880,10;10162
2910,10;10301
2940,10;10399
2970,10;10488
3000,10;10557
3030,10;10648
3060,10;10774
3090,10;10861
3120,10;10993
3150,10;11082
3180,10;11201
3210,10;11297
3240,10;11386
3270,10;11468
3300,10;11548
3330,10;11663
3360,10;11760
3390,10;11860
3420,10;11943
3450,10;12016
3480,10;12136
3510,10;12227
3540,10;12303
3570,10;12413
3600,10;12548
3630,10;12614
3660,10;12694
3690,10;12806
3720,10;12923
3750,10;13034
3780,10;13134
3810,10;13220
3840,10;13325
3870,10;13411
3900,10;13517
3930,10;13642
3960,10;13755
3990,10;13852
4020,10;13971
4050,10;14061
4080,10;14112
4110,10;14208
4140,10;14293
4170,10;14368
4200,10;14464
4230,10;14557
4260,10;14667
4290,10;14753
4320,10;14856
4350,10;14946
4380,10;15026
4410,10;15115
4440,10;15210
4470,10;15318
4500,10;15409
4530,10;15507
4560,10;15605
4590,10;15694
4620,10;15793
4650,10;15878
4680,10;15975
4710,10;16037
4740,10;16114
4770,10;16198
4800,10;16305
4830,10;16391
4860,10;16534
4890,10;16646
4920,10;16728
4950,10;16809
4980,10;16941
5010,10;17009
5040,10;17104
5070,10;17174
5100,10;17271
5130,10;17384
5160,10;17457
5190,10;17531
5220,10;17607
5250,10;17694
5280,10;17773
5310,10;17857
5340,10;17932
5370,10;18011
5400,10;18112
5430,10;18219
5460,10;18314
5490,10;18391
5520,10;18490
5550,10;18587
5580,10;18697
5610,10;18773
5640,10;18873
5670,10;18968
5700,10;19036
5730,10;19133
5760,10;19237
5790,10;19336
5820,10;19429
5850,10;19504
5880,10;19585
5910,10;19706
5940,10;19804
5970,10;19881
6000,10;19985
6030,10;20074
6060,10;20175
6090,10;20255
6120,10;20327
6150,10;20403
6180,10;20527
6210,10;20627
6240,10;20747
6270,10;20828
6300,10;20948
6330,10;21063
6360,10;21146
6390,10;21232
6420,10;21329
6450,10;21449
6480,10;21536
6510,10;21631
6540,10;21754
6570,10;21861
6600,10;21962
6630,10;22068
6660,10;22160
6690,10;22258
6720,10;22337
6750,10;22425
6780,10;22527
6810,10;22603
6840,10;22668
6870,10;22762
6900,10;22875
6930,10;22991
6960,10;23054
6990,10;23141
7020,10;23202
7050,10;23324
7080,10;23377
7110,10;23437
7140,10;23505
7170,10;23576
7200,10;23688
7230,10;23754
7260,10;23861
7290,10;23952
7320,10;24058
7350,10;24162
7380,10;24255
7410,10;24350
7440,10;24437
7470,10;24517
7500,10;24630
7530,10;24748
7560,10;24872
7590,10;24968
7620,10;25064
7650,10;25147
7680,10;25223
7710,10;25295
7740,10;25395
7770,10;25447
7800,10;25531
7830,10;25582
7860,10;25643
7890,10;25709
7920,10;25813
7950,10;25886
7980,10;26027
8010,10;26097
8040,10;26208
8070,10;26265
8100,10;26364
8130,10;26437
8160,10;26531
8190,10;26653
8220,10;26747
8250,10;26854
8280,10;26954
8310,10;27051
8340,10;27137
8370,10;27234
8400,10;27316
8430,10;27399
8460,10;27503
8490,10;27626
8520,10;27722
8550,10;27813
8580,10;27896
8610,10;27984
8640,10;28053
8670,10;28130
8700,10;28194
8730,10;28296
8760,10;28418
8790,10;28498
8820,10;28591
8850,10;28685
8880,10;28783
8910,10;28873
8940,10;28972
8970,10;29066
9000,10;29199
9030,10;29287
9060,10;29368
9090,10;29482
9120,10;29568
9150,10;29639
9180,10;29742
9210,10;29835
9240,10;29932
9270,10;30033
9300,10;30102
9330,10;30149
9360,10;30236
9390,10;30358
9420,10;30465
9450,10;30569
9480,10;30661
9510,10;30725
9540,10;30801
9570,10;30904
9600,10;31021
9630,10;31085
9660,10;31212
9690,10;31300
9720,10;31376
9750,10;31463
9780,10;31580
9810,10;31712
9840,10;31789
9870,10;31869
9900,10;31951
9930,10;32011
9960,10;32096
9990,10;32185
10020,10;32271
10050,10;32395
10080,10;32489
10110,10;32584
10140,10;32681
10170,10;32793
10200,10;32866
10230,10;32935
10260,10;33015
10290,10;33101
10320,10;33232
10350,10;33331
10380,10;33443
10410,10;33511
10440,10;33603
10470,10;33698
10500,10;33802
10530,10;33875
10560,10;33951
10590,10;34043
10620,10;34138
10650,10;34220
10680,10;34314
10710,10;34400
10740,10;34514
10770,10;34609
10800,10;34678
10830,10;34775
10860,10;34886
10890,10;35007
10920,10;35147
10950,10;35202
10980,10;35262
11010,10;35361
11040,10;35445
11070,10;35536
11100,10;35633
11130,10;35706
11160,10;35793
11190,10;35912
11220,10;35998
11250,10;36090
11280,10;36178
11310,10;36267
11340,10;36322
11370,10;36441
11400,10;36530
11430,10;36614
11460,10;36754
11490,10;36853
11520,10;36929
11550,10;37013
11580,10;37078
11610,10;37160
11640,10;37272
11670,10;37367
11700,10;37463
11730,10;37537
11760,10;37649
11790,10;37755
11820,10;37865
11850,10;37970
11880,10;38092
11910,10;38168
11940,10;38236
11970,10;38370
12000,10;38446
12030,10;38560
12060,10;38645
12090,10;38722
12120,10;38844
12150,10;38924
12180,10;39010
12210,10;39097
12240,10;39190
12270,10;39247
12300,10;39330
12330,10;39446
12360,10;39541
12390,10;39652
12420,10;39762
12450,10;39844
12480,10;39960
12510,10;40030
12540,10;40118
12570,10;40241
12600,10;40384
12630,10;40459
12660,10;40572
12690,10;40693
12720,10;40792
12750,10;40901
12780,10;41029
