time;num_of_active_hosts_new
300,10;800
600,10;368
900,10;261
1200,10;202
1500,10;165
1800,10;136
2100,10;117
2400,10;102
2700,10;91
3000,10;81
3300,10;72
3600,10;69
3900,10;61
4200,10;62
4500,10;68
4800,10;70
5100,10;62
5400,10;77
5700,10;72
6000,10;60
6300,10;86
6600,10;66
6900,10;63
7200,10;83
7500,10;99
7800,10;83
8100,10;70
8400,10;54
8700,10;73
9000,10;61
9300,10;97
9600,10;85
9900,10;53
10200,10;60
10500,10;76
10800,10;75
11100,10;56
11400,10;95
11700,10;79
12000,10;60
12300,10;74
12600,10;73
12900,10;59
13200,10;69
13500,10;66
13800,10;66
14100,10;86
14400,10;71
14700,10;73
15000,10;62
15300,10;71
15600,10;103
15900,10;57
16200,10;50
16500,10;87
16800,10;89
17100,10;71
17400,10;63
17700,10;72
18000,10;74
18300,10;71
18600,10;65
18900,10;84
19200,10;67
19500,10;75
19800,10;87
20100,10;51
20400,10;67
20700,10;58
21000,10;96
21300,10;61
21600,10;68
21900,10;73
22200,10;54
22500,10;86
22800,10;75
23100,10;72
23400,10;61
23700,10;95
24000,10;64
24300,10;66
24600,10;86
24900,10;68
25200,10;69
25500,10;71
25800,10;81
26100,10;68
26400,10;72
26700,10;56
27000,10;80
27300,10;69
27600,10;73
27900,10;68
28200,10;61
28500,10;105
28800,10;71
29100,10;64
29400,10;63
29700,10;69
30000,10;77
30300,10;85
30600,10;66
30900,10;69
31200,10;72
31500,10;80
31800,10;61
32100,10;78
32400,10;68
32700,10;72
33000,10;64
33300,10;78
33600,10;80
33900,10;86
34200,10;52
34500,10;47
34800,10;94
35100,10;78
35400,10;71
35700,10;59
36000,10;88
36300,10;65
36600,10;63
36900,10;83
37200,10;70
37500,10;70
37800,10;71
38100,10;62
38400,10;78
38700,10;69
39000,10;72
39300,10;79
39600,10;79
39900,10;54
40200,10;78
40500,10;79
40800,10;62
41100,10;72
41400,10;72
41700,10;68
42000,10;78
42300,10;63
42600,10;79
42900,10;64
43200,10;81
43500,10;70
43800,10;63
44100,10;68
44400,10;71
44700,10;64
45000,10;65
45300,10;85
45600,10;79
45900,10;75
46200,10;60
46500,10;60
46800,10;86
47100,10;74
47400,10;68
47700,10;79
48000,10;77
48300,10;64
48600,10;86
48900,10;73
49200,10;58
49500,10;80
49800,10;90
50100,10;61
50400,10;68
50700,10;69
51000,10;57
51300,10;78
51600,10;76
51900,10;73
52200,10;72
52500,10;89
52800,10;77
53100,10;73
53400,10;70
53700,10;65
54000,10;73
54300,10;73
54600,10;71
54900,10;69
55200,10;72
55500,10;72
55800,10;89
56100,10;77
56400,10;54
56700,10;91
57000,10;68
57300,10;68
57600,10;63
57900,10;78
58200,10;83
58500,10;68
58800,10;65
59100,10;69
59400,10;70
59700,10;66
60000,10;76
60300,10;71
60600,10;82
60900,10;66
61200,10;58
61500,10;74
61800,10;74
62100,10;68
62400,10;65
62700,10;75
63000,10;57
63300,10;78
63600,10;58
63900,10;60
64200,10;67
64500,10;80
64800,10;61
65100,10;72
65400,10;82
65700,10;79
66000,10;56
66300,10;71
66600,10;86
66900,10;57
67200,10;50
67500,10;79
67800,10;87
68100,10;61
68400,10;66
68700,10;67
69000,10;77
69300,10;68
69600,10;58
69900,10;61
70200,10;59
70500,10;62
70800,10;76
71100,10;59
71400,10;79
71700,10;66
72000,10;61
72300,10;55
72600,10;79
72900,10;56
73200,10;55
73500,10;73
73800,10;77
74100,10;61
74400,10;58
74700,10;56
75000,10;69
75300,10;65
75600,10;58
75900,10;85
76200,10;56
76500,10;49
76800,10;56
77100,10;97
77400,10;57
77700,10;73
78000,10;54
78300,10;72
78600,10;54
78900,10;73
79200,10;77
79500,10;54
79800,10;56
80100,10;64
80400,10;59
80700,10;52
81000,10;67
81300,10;56
81600,10;53
81900,10;66
82200,10;91
82500,10;58
82800,10;43
83100,10;69
83400,10;49
83700,10;73
84000,10;57
84300,10;58
84600,10;53
84900,10;69
85200,10;62
85500,10;70
85800,10;47
86100,10;71
