time;num_of_active_hosts_new
300,10;800
600,10;434
900,10;294
1200,10;216
1500,10;170
1800,10;140
2100,10;118
2400,10;102
2700,10;89
3000,10;83
3300,10;72
3600,10;68
3900,10;59
4200,10;59
4500,10;59
4800,10;54
5100,10;51
5400,10;49
5700,10;49
6000,10;49
6300,10;82
6600,10;63
6900,10;51
7200,10;51
7500,10;96
7800,10;73
8100,10;56
8400,10;55
8700,10;55
9000,10;54
9300,10;80
9600,10;63
9900,10;50
10200,10;50
10500,10;70
10800,10;54
11100,10;48
11400,10;74
11700,10;60
12000,10;48
12300,10;76
12600,10;59
12900,10;50
13200,10;50
13500,10;48
13800,10;48
14100,10;48
14400,10;48
14700,10;54
15000,10;48
15300,10;48
15600,10;72
15900,10;55
16200,10;47
16500,10;83
16800,10;66
17100,10;51
17400,10;75
17700,10;60
18000,10;52
18300,10;52
18600,10;50
18900,10;62
19200,10;51
19500,10;77
19800,10;62
20100,10;48
20400,10;65
20700,10;53
21000,10;64
21300,10;56
21600,10;55
21900,10;53
22200,10;51
22500,10;83
22800,10;67
23100,10;54
23400,10;52
23700,10;78
24000,10;59
24300,10;54
24600,10;54
24900,10;54
25200,10;53
25500,10;52
25800,10;53
26100,10;49
26400,10;75
26700,10;57
27000,10;52
27300,10;50
27600,10;69
27900,10;56
28200,10;56
28500,10;72
28800,10;56
29100,10;54
29400,10;51
29700,10;51
30000,10;51
30300,10;58
30600,10;54
30900,10;53
31200,10;52
31500,10;52
31800,10;46
32100,10;105
32400,10;74
32700,10;61
33000,10;54
33300,10;55
33600,10;55
33900,10;54
34200,10;54
34500,10;49
34800,10;66
35100,10;54
35400,10;54
35700,10;53
36000,10;71
36300,10;59
36600,10;51
36900,10;69
37200,10;55
37500,10;53
37800,10;52
38100,10;52
38400,10;52
38700,10;51
39000,10;56
39300,10;51
39600,10;63
39900,10;52
40200,10;65
40500,10;58
40800,10;51
41100,10;61
41400,10;52
41700,10;50
42000,10;61
42300,10;52
42600,10;52
42900,10;49
43200,10;49
43500,10;49
43800,10;49
44100,10;56
44400,10;51
44700,10;51
45000,10;51
45300,10;58
45600,10;53
45900,10;53
46200,10;52
46500,10;50
46800,10;69
47100,10;54
47400,10;54
47700,10;53
48000,10;53
48300,10;58
48600,10;55
48900,10;68
49200,10;55
49500,10;55
49800,10;53
50100,10;51
50400,10;51
50700,10;51
51000,10;47
51300,10;82
51600,10;64
51900,10;57
52200,10;50
52500,10;75
52800,10;58
53100,10;55
53400,10;52
53700,10;52
54000,10;52
54300,10;52
54600,10;52
54900,10;52
55200,10;51
55500,10;51
55800,10;56
56100,10;55
56400,10;54
56700,10;54
57000,10;50
57300,10;58
57600,10;50
57900,10;50
58200,10;77
58500,10;61
58800,10;53
59100,10;53
59400,10;49
59700,10;60
60000,10;53
60300,10;53
60600,10;64
60900,10;55
61200,10;52
61500,10;52
61800,10;52
62100,10;52
62400,10;52
62700,10;66
63000,10;56
63300,10;55
63600,10;50
63900,10;47
64200,10;47
64500,10;93
64800,10;66
65100,10;53
65400,10;88
65700,10;63
66000,10;51
66300,10;52
66600,10;52
66900,10;49
67200,10;43
67500,10;75
67800,10;58
68100,10;47
68400,10;47
68700,10;48
69000,10;48
69300,10;46
69600,10;46
69900,10;46
70200,10;45
70500,10;57
70800,10;50
71100,10;47
71400,10;81
71700,10;57
72000,10;49
72300,10;45
72600,10;85
72900,10;60
73200,10;46
73500,10;58
73800,10;50
74100,10;48
74400,10;44
74700,10;43
75000,10;58
75300,10;49
75600,10;47
75900,10;75
76200,10;55
76500,10;46
76800,10;40
77100,10;112
77400,10;52
77700,10;51
78000,10;43
78300,10;55
78600,10;44
78900,10;59
79200,10;48
79500,10;44
79800,10;47
80100,10;46
80400,10;45
80700,10;53
81000,10;50
81300,10;44
81600,10;40
81900,10;73
82200,10;55
82500,10;42
82800,10;42
83100,10;64
83400,10;48
83700,10;47
84000,10;44
84300,10;43
84600,10;41
84900,10;68
85200,10;52
85500,10;44
85800,10;40
86100,10;91
