time;num_of_active_hosts
300,10;649
600,10;368
900,10;261
1200,10;202
1500,10;165
1800,10;136
2100,10;117
2400,10;102
2700,10;91
3000,10;91
3300,10;73
3600,10;67
3900,10;69
4200,10;88
4500,10;101
4800,10;101
5100,10;105
5400,10;68
5700,10;132
6000,10;124
6300,10;107
6600,10;84
6900,10;97
7200,10;71
7500,10;155
7800,10;168
8100,10;160
8400,10;119
8700,10;103
9000,10;78
9300,10;90
9600,10;95
9900,10;81
10200,10;66
10500,10;119
10800,10;135
11100,10;85
11400,10;76
11700,10;110
12000,10;122
12300,10;91
12600,10;81
12900,10;70
13200,10;97
13500,10;113
13800,10;70
14100,10;107
14400,10;129
14700,10;121
15000,10;64
15300,10;93
15600,10;126
15900,10;66
16200,10;98
16500,10;122
16800,10;103
17100,10;112
17400,10;117
17700,10;93
18000,10;80
18300,10;87
18600,10;74
18900,10;107
19200,10;90
19500,10;142
19800,10;133
20100,10;75
20400,10;95
20700,10;76
21000,10;81
21300,10;85
21600,10;125
21900,10;136
22200,10;92
22500,10;105
22800,10;99
23100,10;65
23400,10;59
23700,10;123
24000,10;98
24300,10;135
24600,10;116
24900,10;86
25200,10;78
25500,10;71
25800,10;116
26100,10;112
26400,10;145
26700,10;94
27000,10;69
27300,10;85
27600,10;106
27900,10;89
28200,10;124
28500,10;142
28800,10;82
29100,10;83
29400,10;62
29700,10;76
30000,10;115
30300,10;131
30600,10;131
30900,10;74
31200,10;70
31500,10;71
31800,10;80
32100,10;167
32400,10;93
32700,10;88
33000,10;101
33300,10;85
33600,10;104
33900,10;143
34200,10;82
34500,10;84
34800,10;129
35100,10;104
35400,10;76
35700,10;100
36000,10;139
36300,10;103
36600,10;73
36900,10;104
37200,10;107
37500,10;122
37800,10;97
38100,10;78
38400,10;90
38700,10;98
39000,10;98
39300,10;85
39600,10;130
39900,10;118
40200,10;75
40500,10;99
40800,10;73
41100,10;118
41400,10;119
41700,10;71
42000,10;97
42300,10;101
42600,10;106
42900,10;107
43200,10;89
43500,10;89
43800,10;94
44100,10;101
44400,10;85
44700,10;99
45000,10;97
45300,10;126
45600,10;91
45900,10;116
46200,10;104
46500,10;65
46800,10;92
47100,10;112
47400,10;134
47700,10;121
48000,10;82
48300,10;69
48600,10;97
48900,10;151
49200,10;92
49500,10;108
49800,10;100
50100,10;77
50400,10;68
50700,10;113
51000,10;110
51300,10;133
51600,10;117
51900,10;79
52200,10;63
52500,10;129
52800,10;75
53100,10;123
53400,10;113
53700,10;93
54000,10;98
54300,10;91
54600,10;99
54900,10;104
55200,10;68
55500,10;110
55800,10;127
56100,10;96
56400,10;90
56700,10;103
57000,10;77
57300,10;70
57600,10;85
57900,10;122
58200,10;182
58500,10;119
58800,10;83
59100,10;98
59400,10;74
59700,10;67
60000,10;117
60300,10;108
60600,10;162
60900,10;98
61200,10;79
61500,10;68
61800,10;66
62100,10;100
62400,10;115
62700,10;111
63000,10;75
63300,10;99
63600,10;81
63900,10;77
64200,10;94
64500,10;129
64800,10;72
65100,10;85
65400,10;97
65700,10;84
66000,10;87
66300,10;104
66600,10;134
66900,10;89
67200,10;70
67500,10;85
67800,10;118
68100,10;100
68400,10;80
68700,10;80
69000,10;106
69300,10;90
69600,10;80
69900,10;72
70200,10;79
70500,10;76
70800,10;127
71100,10;115
71400,10;74
71700,10;85
72000,10;85
72300,10;80
72600,10;134
72900,10;83
73200,10;84
73500,10;109
73800,10;114
74100,10;67
74400,10;64
74700,10;60
75000,10;92
75300,10;103
75600,10;91
75900,10;82
76200,10;67
76500,10;44
76800,10;65
77100,10;145
77400,10;93
77700,10;132
78000,10;71
78300,10;63
78600,10;47
78900,10;104
79200,10;148
79500,10;77
79800,10;84
80100,10;74
80400,10;74
80700,10;59
81000,10;96
81300,10;110
81600,10;72
81900,10;87
82200,10;133
82500,10;69
82800,10;72
83100,10;80
83400,10;65
83700,10;85
84000,10;70
84300,10;85
84600,10;71
84900,10;81
85200,10;116
85500,10;80
85800,10;54
86100,10;88
