migration_time;num_of_mig
30,10;461
60,10;334
90,10;0
120,10;116
150,10;278
180,10;306
210,10;18
240,10;126
270,10;259
300,10;288
330,10;81
360,10;98
390,10;217
420,10;277
450,10;134
480,10;91
510,10;195
540,10;217
570,10;235
600,10;32
630,10;113
660,10;222
690,10;247
720,10;46
750,10;124
780,10;206
810,10;211
840,10;156
870,10;62
900,10;121
930,10;229
960,10;267
990,10;0
1020,10;117
1050,10;222
1080,10;218
1110,10;25
1140,10;130
1170,10;202
1200,10;220
1230,10;95
1260,10;71
1290,10;166
1320,10;207
1350,10;164
1380,10;86
1410,10;129
1440,10;148
1470,10;211
1500,10;109
1530,10;69
1560,10;121
1590,10;228
1620,10;160
1650,10;86
1680,10;93
1710,10;135
1740,10;226
1770,10;98
1800,10;82
1830,10;215
1860,10;208
1890,10;26
1920,10;86
1950,10;202
1980,10;190
2010,10;30
2040,10;79
2070,10;179
2100,10;186
2130,10;53
2160,10;72
2190,10;162
2220,10;192
2250,10;86
2280,10;76
2310,10;155
2340,10;167
2370,10;148
2400,10;43
2430,10;104
2460,10;173
2490,10;158
2520,10;51
2550,10;92
2580,10;123
2610,10;189
2640,10;89
2670,10;39
2700,10;114
2730,10;166
2760,10;110
2790,10;58
2820,10;106
2850,10;138
2880,10;151
2910,10;51
2940,10;63
2970,10;137
3000,10;161
3030,10;58
3060,10;92
3090,10;127
3120,10;113
3150,10;148
3180,10;42
3210,10;68
3240,10;138
3270,10;175
3300,10;43
3330,10;132
3360,10;156
3390,10;102
3420,10;112
3450,10;83
3480,10;79
3510,10;119
3540,10;158
3570,10;45
3600,10;55
3630,10;134
3660,10;128
3690,10;91
3720,10;56
3750,10;74
3780,10;120
3810,10;127
3840,10;52
3870,10;53
3900,10;92
3930,10;147
3960,10;80
3990,10;46
4020,10;121
4050,10;114
4080,10;80
4110,10;36
4140,10;87
4170,10;119
4200,10;107
4230,10;18
4260,10;73
4290,10;121
4320,10;139
4350,10;4
4380,10;62
4410,10;104
4440,10;140
4470,10;7
4500,10;57
4530,10;109
4560,10;127
4590,10;31
4620,10;65
4650,10;94
4680,10;94
4710,10;71
4740,10;63
4770,10;69
4800,10;90
4830,10;111
4860,10;65
4890,10;41
4920,10;88
4950,10;115
4980,10;75
5010,10;47
5040,10;92
5070,10;70
5100,10;90
5130,10;110
5160,10;53
5190,10;43
5220,10;109
5250,10;119
5280,10;60
5310,10;70
5340,10;82
5370,10;99
5400,10;100
5430,10;62
5460,10;55
5490,10;99
5520,10;106
5550,10;72
5580,10;45
5610,10;98
5640,10;132
5670,10;67
5700,10;73
5730,10;110
5760,10;102
5790,10;77
5820,10;57
5850,10;101
5880,10;100
5910,10;62
5940,10;44
5970,10;91
6000,10;92
6030,10;81
6060,10;31
6090,10;75
6120,10;92
6150,10;98
6180,10;44
6210,10;46
6240,10;85
6270,10;124
6300,10;44
6330,10;55
6360,10;86
6390,10;70
6420,10;108
6450,10;27
6480,10;46
6510,10;86
6540,10;106
6570,10;36
6600,10;39
6630,10;87
6660,10;94
6690,10;41
6720,10;31
6750,10;80
6780,10;89
6810,10;40
6840,10;49
6870,10;68
6900,10;74
6930,10;47
6960,10;53
6990,10;54
7020,10;79
7050,10;59
7080,10;45
7110,10;48
7140,10;75
7170,10;47
7200,10;36
7230,10;61
7260,10;71
7290,10;38
7320,10;30
7350,10;57
7380,10;62
7410,10;54
7440,10;15
7470,10;41
7500,10;66
7530,10;46
7560,10;27
7590,10;40
7620,10;51
7650,10;57
7680,10;37
7710,10;34
7740,10;54
7770,10;66
7800,10;28
7830,10;33
7860,10;54
7890,10;63
7920,10;27
7950,10;52
7980,10;68
8010,10;47
8040,10;42
8070,10;65
8100,10;65
8130,10;41
8160,10;41
8190,10;73
8220,10;83
8250,10;46
8280,10;20
8310,10;76
8340,10;92
8370,10;46
8400,10;48
8430,10;40
8460,10;92
8490,10;42
8520,10;50
8550,10;46
8580,10;64
8610,10;47
8640,10;51
8670,10;53
8700,10;80
8730,10;88
8760,10;39
8790,10;65
8820,10;111
8850,10;51
8880,10;40
8910,10;49
8940,10;64
8970,10;58
9000,10;53
9030,10;58
9060,10;43
9090,10;52
9120,10;53
9150,10;37
9180,10;58
9210,10;51
9240,10;40
9270,10;47
9300,10;44
9330,10;39
9360,10;46
9390,10;33
9420,10;34
9450,10;37
9480,10;41
9510,10;22
9540,10;30
9570,10;40
9600,10;26
9630,10;21
9660,10;37
9690,10;45
9720,10;19
9750,10;27
9780,10;34
9810,10;34
9840,10;19
9870,10;43
9900,10;41
9930,10;18
9960,10;37
9990,10;41
10020,10;18
10050,10;62
10080,10;30
10110,10;27
10140,10;31
10170,10;50
10200,10;35
10230,10;21
10260,10;34
10290,10;46
10320,10;16
10350,10;42
10380,10;47
10410,10;38
10440,10;22
10470,10;33
10500,10;44
10530,10;19
10560,10;31
10590,10;39
10620,10;14
10650,10;30
10680,10;26
10710,10;18
10740,10;38
10770,10;15
10800,10;17
10830,10;20
10860,10;20
10890,10;31
10920,10;22
10950,10;10
10980,10;18
11010,10;8
11040,10;18
11070,10;27
11100,10;16
11130,10;15
11160,10;24
11190,10;12
11220,10;10
11250,10;18
11280,10;8
11310,10;8
11340,10;10
11370,10;10
11400,10;16
11430,10;8
11460,10;68
11490,10;13
11520,10;18
11550,10;28
11580,10;10
11610,10;16
11640,10;39
11670,10;4
11700,10;13
11730,10;10
11760,10;11
11790,10;7
11820,10;15
11850,10;9
11880,10;9
11910,10;7
11940,10;12
11970,10;7
12000,10;12
12030,10;2
12060,10;4
12090,10;6
12120,10;5
12150,10;7
12180,10;1
12210,10;8
12240,10;5
12270,10;5
12300,10;9
12330,10;7
12360,10;16
12390,10;5
12420,10;2
12450,10;4
12480,10;11
12510,10;6
12540,10;20
12570,10;6
12600,10;5
12630,10;2
12660,10;30
12690,10;7
12720,10;6
12750,10;42
12780,10;2
12810,10;15
12840,10;20
12870,10;14
12900,10;13
12930,10;13
12960,10;11
12990,10;17
13020,10;6
13050,10;2
13080,10;9
13110,10;9
13140,10;7
13170,10;3
13200,10;9
13230,10;39
13260,10;8
13290,10;13
13320,10;13
13350,10;3
13380,10;3
13410,10;19
13440,10;31
13470,10;18
13500,10;18
13530,10;10
13560,10;12
13590,10;17
13620,10;12
13650,10;20
13680,10;46
13710,10;5
13740,10;23
13770,10;26
13800,10;7
13830,10;23
13860,10;33
13890,10;5
13920,10;19
13950,10;26
13980,10;12
14010,10;28
14040,10;22
14070,10;14
14100,10;20
14130,10;11
14160,10;14
14190,10;27
14220,10;14
14250,10;17
14280,10;31
14310,10;11
14340,10;18
14370,10;10
14400,10;6
14430,10;18
14460,10;5
14490,10;8
14520,10;9
14550,10;4
14580,10;0
14610,10;4
14640,10;10
14670,10;7
14700,10;5
14730,10;5
14760,10;3
14790,10;3
14820,10;7
14850,10;4
14880,10;3
14910,10;1
14940,10;2
14970,10;4
15000,10;8
15030,10;7
15060,10;6
15090,10;3
15120,10;2
15150,10;10
15180,10;1
15210,10;3
15240,10;6
15270,10;5
15300,10;8
15330,10;6
15360,10;3
15390,10;7
15420,10;3
15450,10;5
15480,10;3
15510,10;2
15540,10;0
15570,10;5
15600,10;0
15630,10;1
15660,10;1
15690,10;3
15720,10;0
15750,10;4
15780,10;1
15810,10;2
15840,10;0
15870,10;0
15900,10;0
15930,10;1
15960,10;1
15990,10;1
16020,10;2
16050,10;2
16080,10;0
16110,10;0
16140,10;1
16170,10;1
16200,10;2
16230,10;2
16260,10;1
16290,10;1
16320,10;7
16350,10;1
16380,10;0
16410,10;3
16440,10;0
16470,10;0
16500,10;3
16530,10;1
16560,10;0
16590,10;4
16620,10;1
16650,10;0
16680,10;1
16710,10;5
16740,10;0
16770,10;0
16800,10;0
16830,10;1
16860,10;6
16890,10;3
16920,10;1
16950,10;2
16980,10;4
17010,10;1
17040,10;0
17070,10;2
17100,10;2
17130,10;0
17160,10;4
17190,10;1
17220,10;1
17250,10;1
17280,10;3
