time;num_of_active_hosts_new
300,10;800
600,10;54
900,10;56
1200,10;60
1500,10;56
1800,10;58
2100,10;57
2400,10;57
2700,10;56
3000,10;57
3300,10;52
3600,10;56
3900,10;53
4200,10;56
4500,10;54
4800,10;54
5100,10;52
5400,10;48
5700,10;50
6000,10;50
6300,10;53
6600,10;49
6900,10;50
7200,10;46
7500,10;51
7800,10;51
8100,10;53
8400,10;51
8700,10;51
9000,10;49
9300,10;51
9600,10;53
9900,10;47
10200,10;45
10500,10;46
10800,10;48
11100,10;43
11400,10;46
11700,10;49
12000,10;45
12300,10;45
12600,10;46
12900,10;44
13200,10;45
13500,10;44
13800,10;41
14100,10;44
14400,10;46
14700,10;49
15000,10;46
15300,10;44
15600,10;49
15900,10;42
16200,10;44
16500,10;46
16800,10;45
17100,10;47
17400,10;48
17700,10;48
18000,10;49
18300,10;48
18600,10;45
18900,10;47
19200,10;45
19500,10;49
19800,10;50
20100,10;45
20400,10;46
20700,10;45
21000,10;49
21300,10;49
21600,10;47
21900,10;48
22200,10;44
22500,10;48
22800,10;51
23100,10;50
23400,10;45
23700,10;51
24000,10;47
24300,10;48
24600,10;49
24900,10;50
25200,10;51
25500,10;47
25800,10;46
26100,10;45
26400,10;50
26700,10;48
27000,10;49
27300,10;48
27600,10;50
27900,10;45
28200,10;49
28500,10;55
28800,10;52
29100,10;50
29400,10;45
29700,10;46
30000,10;46
30300,10;50
30600,10;50
30900,10;49
31200,10;48
31500,10;48
31800,10;44
32100,10;48
32400,10;46
32700,10;50
33000,10;51
33300,10;51
33600,10;51
33900,10;50
34200,10;49
34500,10;45
34800,10;47
35100,10;47
35400,10;47
35700,10;50
36000,10;51
36300,10;46
36600,10;45
36900,10;47
37200,10;50
37500,10;50
37800,10;48
38100,10;47
38400,10;47
38700,10;45
39000,10;46
39300,10;46
39600,10;48
39900,10;46
40200,10;47
40500,10;50
40800,10;50
41100,10;48
41400,10;50
41700,10;48
42000,10;51
42300,10;49
42600,10;50
42900,10;47
43200,10;49
43500,10;48
43800,10;47
44100,10;47
44400,10;47
44700,10;46
45000,10;46
45300,10;47
45600,10;50
45900,10;50
46200,10;50
46500,10;46
46800,10;49
47100,10;48
47400,10;49
47700,10;50
48000,10;51
48300,10;49
48600,10;50
48900,10;51
49200,10;46
49500,10;49
49800,10;51
50100,10;50
50400,10;49
50700,10;50
51000,10;45
51300,10;49
51600,10;50
51900,10;48
52200,10;50
52500,10;52
52800,10;47
53100,10;50
53400,10;51
53700,10;48
54000,10;51
54300,10;50
54600,10;49
54900,10;49
55200,10;48
55500,10;48
55800,10;49
56100,10;48
56400,10;48
56700,10;50
57000,10;45
57300,10;47
57600,10;48
57900,10;47
58200,10;50
58500,10;48
58800,10;48
59100,10;49
59400,10;48
59700,10;47
60000,10;45
60300,10;47
60600,10;49
60900,10;49
61200,10;45
61500,10;47
61800,10;47
62100,10;48
62400,10;48
62700,10;47
63000,10;46
63300,10;48
63600,10;45
63900,10;44
64200,10;44
64500,10;49
64800,10;47
65100,10;44
65400,10;48
65700,10;49
66000,10;46
66300,10;47
66600,10;48
66900,10;43
67200,10;40
67500,10;43
67800,10;45
68100,10;43
68400,10;44
68700,10;43
69000,10;44
69300,10;42
69600,10;43
69900,10;40
70200,10;41
70500,10;41
70800,10;45
71100,10;44
71400,10;45
71700,10;42
72000,10;43
72300,10;39
72600,10;42
72900,10;42
73200,10;41
73500,10;43
73800,10;45
74100,10;46
74400,10;40
74700,10;42
75000,10;40
75300,10;39
75600,10;40
75900,10;45
76200,10;40
76500,10;38
76800,10;38
77100,10;44
77400,10;37
77700,10;44
78000,10;37
78300,10;40
78600,10;36
78900,10;39
79200,10;41
79500,10;38
79800,10;40
80100,10;41
80400,10;41
80700,10;41
81000,10;42
81300,10;39
81600,10;38
81900,10;40
82200,10;43
82500,10;41
82800,10;39
83100,10;40
83400,10;39
83700,10;43
84000,10;39
84300,10;38
84600,10;36
84900,10;37
85200,10;36
85500,10;40
85800,10;38
86100,10;39
