migration_time;num_of_mig_cum
300,10;882
600,10;997
900,10;1075
1200,10;1147
1500,10;1213
1800,10;1291
2100,10;1362
2400,10;1417
2700,10;1487
3000,10;1540
3300,10;1604
3600,10;1677
3900,10;1720
4200,10;1765
4500,10;1842
4800,10;1903
5100,10;1955
5400,10;1991
5700,10;2036
6000,10;2088
6300,10;2149
6600,10;2195
6900,10;2249
7200,10;2304
7500,10;2348
7800,10;2404
8100,10;2439
8400,10;2482
8700,10;2538
9000,10;2582
9300,10;2624
9600,10;2691
9900,10;2755
10200,10;2801
10500,10;2848
10800,10;2926
11100,10;2993
11400,10;3045
11700,10;3082
12000,10;3120
12300,10;3169
12600,10;3215
12900,10;3247
13200,10;3288
13500,10;3341
13800,10;3387
14100,10;3428
14400,10;3491
14700,10;3533
15000,10;3575
15300,10;3631
15600,10;3677
15900,10;3733
16200,10;3773
16500,10;3821
16800,10;3872
17100,10;3920
17400,10;3980
17700,10;4028
18000,10;4087
18300,10;4127
18600,10;4177
18900,10;4245
19200,10;4289
19500,10;4335
19800,10;4389
20100,10;4428
20400,10;4504
20700,10;4551
21000,10;4602
21300,10;4639
21600,10;4688
21900,10;4730
22200,10;4772
22500,10;4828
22800,10;4864
23100,10;4917
23400,10;4959
23700,10;5011
24000,10;5052
24300,10;5093
24600,10;5134
24900,10;5184
25200,10;5230
25500,10;5270
25800,10;5322
26100,10;5364
26400,10;5411
26700,10;5467
27000,10;5505
27300,10;5535
27600,10;5612
27900,10;5652
28200,10;5710
28500,10;5768
28800,10;5812
29100,10;5867
29400,10;5908
29700,10;5956
30000,10;6000
30300,10;6051
30600,10;6099
30900,10;6140
31200,10;6208
31500,10;6257
31800,10;6302
32100,10;6363
32400,10;6413
32700,10;6469
33000,10;6520
33300,10;6563
33600,10;6614
33900,10;6669
34200,10;6724
34500,10;6784
34800,10;6831
35100,10;6867
35400,10;6915
35700,10;6961
36000,10;7035
36300,10;7079
36600,10;7129
36900,10;7187
37200,10;7230
37500,10;7278
37800,10;7324
38100,10;7382
38400,10;7449
38700,10;7498
39000,10;7577
39300,10;7619
39600,10;7673
39900,10;7718
40200,10;7768
40500,10;7813
40800,10;7868
41100,10;7907
41400,10;7945
41700,10;7997
42000,10;8045
42300,10;8088
42600,10;8144
42900,10;8186
43200,10;8221
43500,10;8273
43800,10;8320
44100,10;8364
44400,10;8400
44700,10;8438
45000,10;8495
45300,10;8543
45600,10;8588
45900,10;8622
46200,10;8683
46500,10;8723
46800,10;8784
47100,10;8825
47400,10;8881
47700,10;8927
48000,10;8984
48300,10;9014
48600,10;9074
48900,10;9130
49200,10;9179
49500,10;9227
49800,10;9269
50100,10;9323
50400,10;9370
50700,10;9415
51000,10;9458
51300,10;9502
51600,10;9552
51900,10;9601
52200,10;9639
52500,10;9696
52800,10;9739
53100,10;9793
53400,10;9833
53700,10;9871
54000,10;9929
54300,10;9979
54600,10;10030
54900,10;10075
55200,10;10114
55500,10;10149
55800,10;10191
56100,10;10242
56400,10;10299
56700,10;10351
57000,10;10390
57300,10;10443
57600,10;10485
57900,10;10531
58200,10;10575
58500,10;10632
58800,10;10675
59100,10;10720
59400,10;10766
59700,10;10806
60000,10;10842
60300,10;10896
60600,10;10939
60900,10;10980
61200,10;11022
61500,10;11080
61800,10;11127
62100,10;11173
62400,10;11225
62700,10;11288
63000,10;11356
63300,10;11401
63600,10;11456
63900,10;11496
64200,10;11538
64500,10;11602
64800,10;11642
65100,10;11690
65400,10;11744
65700,10;11791
66000,10;11832
66300,10;11893
66600,10;11941
66900,10;11971
67200,10;12003
67500,10;12046
67800,10;12111
68100,10;12145
68400,10;12182
68700,10;12221
69000,10;12269
69300,10;12303
69600,10;12339
69900,10;12380
70200,10;12426
70500,10;12479
70800,10;12539
71100,10;12591
71400,10;12639
71700,10;12685
72000,10;12768
72300,10;12807
72600,10;12844
72900,10;12883
73200,10;12923
73500,10;12962
73800,10;13007
74100,10;13061
74400,10;13138
74700,10;13179
75000,10;13210
75300,10;13245
75600,10;13300
75900,10;13368
76200,10;13404
76500,10;13439
76800,10;13480
77100,10;13567
77400,10;13623
77700,10;13687
78000,10;13728
78300,10;13770
78600,10;13813
78900,10;13862
79200,10;13907
79500,10;13945
79800,10;13998
80100,10;14044
80400,10;14095
80700,10;14135
81000,10;14185
81300,10;14219
81600,10;14260
81900,10;14301
82200,10;14343
82500,10;14378
82800,10;14434
83100,10;14486
83400,10;14533
83700,10;14570
84000,10;14607
84300,10;14654
84600,10;14685
84900,10;14704
85200,10;14727
85500,10;14765
85800,10;14801
86100,10;14833
