time;num_of_active_hosts_new
300,10;800
600,10;47
900,10;49
1200,10;51
1500,10;50
1800,10;52
2100,10;51
2400,10;50
2700,10;48
3000,10;50
3300,10;47
3600,10;49
3900,10;47
4200,10;51
4500,10;53
4800,10;51
5100,10;48
5400,10;45
5700,10;47
6000,10;46
6300,10;49
6600,10;46
6900,10;46
7200,10;46
7500,10;48
7800,10;49
8100,10;50
8400,10;49
8700,10;48
9000,10;44
9300,10;48
9600,10;50
9900,10;46
10200,10;43
10500,10;45
10800,10;47
11100,10;41
11400,10;44
11700,10;46
12000,10;44
12300,10;46
12600,10;46
12900,10;43
13200,10;44
13500,10;43
13800,10;43
14100,10;45
14400,10;44
14700,10;48
15000,10;46
15300,10;45
15600,10;49
15900,10;41
16200,10;42
16500,10;45
16800,10;45
17100,10;46
17400,10;48
17700,10;46
18000,10;47
18300,10;47
18600,10;46
18900,10;48
19200,10;44
19500,10;49
19800,10;50
20100,10;44
20400,10;46
20700,10;47
21000,10;49
21300,10;49
21600,10;47
21900,10;49
22200,10;43
22500,10;47
22800,10;49
23100,10;49
23400,10;46
23700,10;52
24000,10;47
24300,10;48
24600,10;49
24900,10;48
25200,10;48
25500,10;47
25800,10;47
26100,10;45
26400,10;49
26700,10;45
27000,10;47
27300,10;47
27600,10;48
27900,10;46
28200,10;46
28500,10;54
28800,10;51
29100,10;51
29400,10;48
29700,10;48
30000,10;48
30300,10;49
30600,10;51
30900,10;46
31200,10;47
31500,10;47
31800,10;43
32100,10;49
32400,10;48
32700,10;52
33000,10;48
33300,10;49
33600,10;50
33900,10;51
34200,10;47
34500,10;46
34800,10;49
35100,10;47
35400,10;48
35700,10;48
36000,10;52
36300,10;46
36600,10;45
36900,10;47
37200,10;48
37500,10;51
37800,10;47
38100,10;49
38400,10;48
38700,10;48
39000,10;49
39300,10;50
39600,10;50
39900,10;46
40200,10;48
40500,10;50
40800,10;49
41100,10;49
41400,10;50
41700,10;48
42000,10;51
42300,10;49
42600,10;50
42900,10;48
43200,10;48
43500,10;51
43800,10;49
44100,10;49
44400,10;48
44700,10;48
45000,10;46
45300,10;49
45600,10;50
45900,10;49
46200,10;52
46500,10;46
46800,10;50
47100,10;49
47400,10;51
47700,10;49
48000,10;51
48300,10;50
48600,10;52
48900,10;53
49200,10;49
49500,10;49
49800,10;50
50100,10;50
50400,10;49
50700,10;50
51000,10;49
51300,10;52
51600,10;50
51900,10;50
52200,10;51
52500,10;53
52800,10;49
53100,10;51
53400,10;49
53700,10;48
54000,10;50
54300,10;51
54600,10;51
54900,10;50
55200,10;49
55500,10;49
55800,10;49
56100,10;49
56400,10;49
56700,10;52
57000,10;47
57300,10;48
57600,10;48
57900,10;48
58200,10;50
58500,10;49
58800,10;49
59100,10;48
59400,10;47
59700,10;47
60000,10;48
60300,10;47
60600,10;49
60900,10;50
61200,10;46
61500,10;47
61800,10;48
62100,10;47
62400,10;48
62700,10;49
63000,10;47
63300,10;50
63600,10;46
63900,10;44
64200,10;45
64500,10;48
64800,10;45
65100,10;43
65400,10;49
65700,10;49
66000,10;48
66300,10;48
66600,10;50
66900,10;44
67200,10;43
67500,10;44
67800,10;46
68100,10;45
68400,10;44
68700,10;45
69000,10;45
69300,10;43
69600,10;43
69900,10;42
70200,10;41
70500,10;42
70800,10;45
71100,10;42
71400,10;46
71700,10;44
72000,10;46
72300,10;40
72600,10;44
72900,10;42
73200,10;39
73500,10;46
73800,10;46
74100,10;44
74400,10;43
74700,10;41
75000,10;43
75300,10;41
75600,10;41
75900,10;46
76200,10;41
76500,10;38
76800,10;38
77100,10;43
77400,10;37
77700,10;45
78000,10;37
78300,10;40
78600,10;36
78900,10;40
79200,10;43
79500,10;41
79800,10;42
80100,10;42
80400,10;41
80700,10;40
81000,10;45
81300,10;38
81600,10;37
81900,10;41
82200,10;43
82500,10;38
82800,10;40
83100,10;41
83400,10;40
83700,10;43
84000,10;39
84300,10;40
84600,10;37
84900,10;39
85200,10;38
85500,10;42
85800,10;37
86100,10;39
