time;num_of_active_hosts_new
300,10;800
600,10;368
900,10;261
1200,10;202
1500,10;165
1800,10;136
2100,10;117
2400,10;102
2700,10;90
3000,10;81
3300,10;72
3600,10;67
3900,10;59
4200,10;59
4500,10;59
4800,10;59
5100,10;59
5400,10;59
5700,10;58
6000,10;58
6300,10;58
6600,10;58
6900,10;56
7200,10;55
7500,10;55
7800,10;55
8100,10;55
8400,10;54
8700,10;54
9000,10;54
9300,10;54
9600,10;54
9900,10;53
10200,10;53
10500,10;53
10800,10;53
11100,10;53
11400,10;53
11700,10;52
12000,10;52
12300,10;51
12600,10;50
12900,10;49
13200,10;48
13500,10;48
13800,10;46
14100,10;46
14400,10;45
14700,10;45
15000,10;45
15300,10;45
15600,10;45
15900,10;44
16200,10;44
16500,10;44
16800,10;44
17100,10;98
17400,10;96
17700,10;88
18000,10;67
18300,10;65
18600,10;61
18900,10;61
19200,10;59
19500,10;58
19800,10;58
20100,10;58
20400,10;58
20700,10;58
21000,10;58
21300,10;56
21600,10;55
21900,10;54
22200,10;54
22500,10;53
22800,10;53
23100,10;53
23400,10;52
23700,10;52
24000,10;52
24300,10;52
24600,10;52
24900,10;52
25200,10;52
25500,10;51
25800,10;51
26100,10;50
26400,10;50
26700,10;49
27000,10;49
27300,10;48
27600,10;48
27900,10;48
28200,10;48
28500,10;153
28800,10;104
29100,10;76
29400,10;64
29700,10;64
30000,10;63
30300,10;63
30600,10;63
30900,10;63
31200,10;62
31500,10;62
31800,10;61
32100,10;60
32400,10;60
32700,10;60
33000,10;59
33300,10;57
33600,10;54
33900,10;53
34200,10;53
34500,10;52
34800,10;52
35100,10;52
35400,10;52
35700,10;52
36000,10;52
36300,10;50
36600,10;50
36900,10;49
37200,10;49
37500,10;48
37800,10;47
38100,10;47
38400,10;47
38700,10;47
39000,10;47
39300,10;47
39600,10;92
39900,10;91
40200,10;89
40500,10;86
40800,10;85
41100,10;76
41400,10;76
41700,10;73
42000,10;73
42300,10;71
42600,10;69
42900,10;68
43200,10;66
43500,10;65
43800,10;65
44100,10;64
44400,10;64
44700,10;63
45000,10;62
45300,10;62
45600,10;61
45900,10;60
46200,10;60
46500,10;58
46800,10;58
47100,10;57
47400,10;57
47700,10;57
48000,10;56
48300,10;55
48600,10;55
48900,10;55
49200,10;55
49500,10;55
49800,10;54
50100,10;54
50400,10;54
50700,10;54
51000,10;53
51300,10;52
51600,10;51
51900,10;51
52200,10;51
52500,10;51
52800,10;50
53100,10;50
53400,10;50
53700,10;50
54000,10;50
54300,10;48
54600,10;48
54900,10;48
55200,10;48
55500,10;55
55800,10;55
56100,10;55
56400,10;55
56700,10;55
57000,10;54
57300,10;53
57600,10;52
57900,10;52
58200,10;52
58500,10;51
58800,10;51
59100,10;51
59400,10;50
59700,10;49
60000,10;49
60300,10;49
60600,10;49
60900,10;49
61200,10;48
61500,10;48
61800,10;48
62100,10;48
62400,10;47
62700,10;47
63000,10;47
63300,10;47
63600,10;47
63900,10;47
64200,10;47
64500,10;47
64800,10;46
65100,10;46
65400,10;86
65700,10;86
66000,10;84
66300,10;69
66600,10;68
66900,10;52
67200,10;48
67500,10;48
67800,10;48
68100,10;48
68400,10;47
68700,10;47
69000,10;47
69300,10;46
69600,10;46
69900,10;46
70200,10;45
70500,10;45
70800,10;45
71100,10;45
71400,10;45
71700,10;45
72000,10;44
72300,10;43
72600,10;43
72900,10;43
73200,10;42
73500,10;92
73800,10;89
74100,10;85
74400,10;55
74700,10;48
75000,10;48
75300,10;48
75600,10;48
75900,10;48
76200,10;47
76500,10;47
76800,10;47
77100,10;47
77400,10;42
77700,10;88
78000,10;75
78300,10;69
78600,10;49
78900,10;49
79200,10;49
79500,10;49
79800,10;49
80100,10;49
80400,10;49
80700,10;49
81000,10;49
81300,10;49
81600,10;48
81900,10;48
82200,10;48
82500,10;48
82800,10;48
83100,10;48
83400,10;48
83700,10;48
84000,10;48
84300,10;46
84600,10;44
84900,10;44
85200,10;44
85500,10;44
85800,10;44
86100,10;44
