migration_time;num_of_mig
30,10;590
60,10;296
90,10;213
120,10;177
150,10;157
180,10;127
210,10;114
240,10;88
270,10;92
300,10;93
330,10;79
360,10;78
390,10;90
420,10;98
450,10;91
480,10;81
510,10;64
540,10;67
570,10;82
600,10;88
630,10;85
660,10;89
690,10;93
720,10;106
750,10;121
780,10;117
810,10;103
840,10;86
870,10;96
900,10;106
930,10;124
960,10;110
990,10;89
1020,10;94
1050,10;94
1080,10;98
1110,10;87
1140,10;85
1170,10;90
1200,10;84
1230,10;84
1260,10;93
1290,10;125
1320,10;94
1350,10;93
1380,10;79
1410,10;77
1440,10;111
1470,10;93
1500,10;90
1530,10;91
1560,10;80
1590,10;61
1620,10;92
1650,10;85
1680,10;92
1710,10;110
1740,10;103
1770,10;99
1800,10;105
1830,10;96
1860,10;116
1890,10;84
1920,10;89
1950,10;105
1980,10;89
2010,10;81
2040,10;77
2070,10;105
2100,10;100
2130,10;94
2160,10;91
2190,10;81
2220,10;94
2250,10;89
2280,10;107
2310,10;87
2340,10;103
2370,10;101
2400,10;96
2430,10;92
2460,10;110
2490,10;93
2520,10;84
2550,10;68
2580,10;75
2610,10;95
2640,10;87
2670,10;105
2700,10;95
2730,10;121
2760,10;83
2790,10;100
2820,10;126
2850,10;111
2880,10;114
2910,10;76
2940,10;77
2970,10;68
3000,10;80
3030,10;82
3060,10;89
3090,10;81
3120,10;104
3150,10;74
3180,10;89
3210,10;95
3240,10;123
3270,10;123
3300,10;93
3330,10;100
3360,10;85
3390,10;80
3420,10;73
3450,10;70
3480,10;88
3510,10;83
3540,10;110
3570,10;113
3600,10;87
3630,10;75
3660,10;73
3690,10;95
3720,10;77
3750,10;81
3780,10;89
3810,10;96
3840,10;80
3870,10;77
3900,10;100
3930,10;99
3960,10;93
3990,10;104
4020,10;108
4050,10;100
4080,10;98
4110,10;90
4140,10;78
4170,10;86
4200,10;101
4230,10;93
4260,10;90
4290,10;89
4320,10;78
4350,10;78
4380,10;73
4410,10;88
4440,10;91
4470,10;82
4500,10;100
4530,10;92
4560,10;100
4590,10;100
4620,10;92
4650,10;106
4680,10;101
4710,10;84
4740,10;85
4770,10;74
4800,10;91
4830,10;91
4860,10;104
4890,10;106
4920,10;81
4950,10;92
4980,10;98
5010,10;94
5040,10;83
5070,10;78
5100,10;86
5130,10;82
5160,10;85
5190,10;110
5220,10;90
5250,10;89
5280,10;94
5310,10;76
5340,10;88
5370,10;111
5400,10;90
5430,10;86
5460,10;77
5490,10;89
5520,10;103
5550,10;92
5580,10;77
5610,10;89
5640,10;83
5670,10;87
5700,10;75
5730,10;67
5760,10;73
5790,10;86
5820,10;117
5850,10;84
5880,10;88
5910,10;78
5940,10;71
5970,10;79
6000,10;77
6030,10;111
6060,10;91
6090,10;103
6120,10;75
6150,10;83
6180,10;77
6210,10;91
6240,10;85
6270,10;87
6300,10;92
6330,10;81
6360,10;64
6390,10;79
6420,10;92
6450,10;80
6480,10;92
6510,10;99
6540,10;82
6570,10;81
6600,10;94
6630,10;80
6660,10;90
6690,10;77
6720,10;79
6750,10;118
6780,10;85
6810,10;101
6840,10;81
6870,10;88
6900,10;73
6930,10;72
6960,10;79
6990,10;64
