time;num_of_active_hosts_new
300,10;800
600,10;321
900,10;220
1200,10;167
1500,10;131
1800,10;108
2100,10;92
2400,10;82
2700,10;73
3000,10;68
3300,10;63
3600,10;57
3900,10;53
4200,10;51
4500,10;48
4800,10;48
5100,10;43
5400,10;43
5700,10;46
6000,10;46
6300,10;50
6600,10;50
6900,10;50
7200,10;47
7500,10;47
7800,10;47
8100,10;48
8400,10;48
8700,10;48
9000,10;48
9300,10;48
9600,10;48
9900,10;45
10200,10;45
10500,10;45
10800,10;44
11100,10;44
11400,10;44
11700,10;45
12000,10;45
12300,10;44
12600,10;44
12900,10;44
13200,10;44
13500,10;43
13800,10;43
14100,10;43
14400,10;46
14700,10;46
15000,10;46
15300,10;46
15600,10;46
15900,10;42
16200,10;41
16500,10;46
16800,10;46
17100,10;46
17400,10;46
17700,10;46
18000,10;45
18300,10;45
18600,10;45
18900,10;45
19200,10;45
19500,10;45
19800,10;45
20100,10;45
20400,10;44
20700,10;44
21000,10;44
21300,10;44
21600,10;44
21900,10;44
22200,10;44
22500,10;44
22800,10;45
23100,10;45
23400,10;45
23700,10;50
24000,10;48
24300,10;48
24600,10;48
24900,10;48
25200,10;48
25500,10;47
25800,10;47
26100,10;47
26400,10;47
26700,10;45
27000,10;45
27300,10;45
27600,10;45
27900,10;44
28200,10;45
28500,10;67
28800,10;56
29100,10;53
29400,10;49
29700,10;48
30000,10;46
30300,10;46
30600,10;46
30900,10;45
31200,10;45
31500,10;45
31800,10;45
32100,10;45
32400,10;44
32700,10;50
33000,10;50
33300,10;49
33600,10;49
33900,10;49
34200,10;48
34500,10;47
34800,10;47
35100,10;46
35400,10;46
35700,10;46
36000,10;46
36300,10;46
36600,10;45
36900,10;45
37200,10;45
37500,10;45
37800,10;45
38100,10;45
38400,10;45
38700,10;45
39000,10;45
39300,10;45
39600,10;45
39900,10;45
40200,10;45
40500,10;45
40800,10;45
41100,10;45
41400,10;45
41700,10;45
42000,10;51
42300,10;50
42600,10;49
42900,10;47
43200,10;47
43500,10;47
43800,10;47
44100,10;47
44400,10;47
44700,10;47
45000,10;47
45300,10;46
45600,10;49
45900,10;48
46200,10;47
46500,10;47
46800,10;47
47100,10;47
47400,10;47
47700,10;47
48000,10;47
48300,10;47
48600,10;47
48900,10;47
49200,10;43
49500,10;43
49800,10;56
50100,10;55
50400,10;53
50700,10;51
51000,10;51
51300,10;50
51600,10;50
51900,10;50
52200,10;50
52500,10;50
52800,10;46
53100,10;46
53400,10;46
53700,10;46
54000,10;51
54300,10;51
54600,10;51
54900,10;51
55200,10;51
55500,10;48
55800,10;48
56100,10;46
56400,10;45
56700,10;52
57000,10;50
57300,10;50
57600,10;49
57900,10;49
58200,10;48
58500,10;48
58800,10;48
59100,10;48
59400,10;48
59700,10;48
60000,10;47
60300,10;47
60600,10;47
60900,10;47
61200,10;46
61500,10;46
61800,10;46
62100,10;46
62400,10;46
62700,10;46
63000,10;45
63300,10;44
63600,10;44
63900,10;43
64200,10;43
64500,10;47
64800,10;46
65100,10;46
65400,10;46
65700,10;46
66000,10;46
66300,10;46
66600,10;46
66900,10;42
67200,10;42
67500,10;42
67800,10;42
68100,10;42
68400,10;42
68700,10;42
69000,10;42
69300,10;42
69600,10;42
69900,10;42
70200,10;42
70500,10;41
70800,10;41
71100,10;40
71400,10;42
71700,10;42
72000,10;42
72300,10;42
72600,10;42
72900,10;41
73200,10;40
73500,10;40
73800,10;42
74100,10;41
74400,10;41
74700,10;41
75000,10;40
75300,10;40
75600,10;40
75900,10;46
76200,10;41
76500,10;41
76800,10;41
77100,10;40
77400,10;34
77700,10;50
78000,10;44
78300,10;43
78600,10;38
78900,10;38
79200,10;43
79500,10;41
79800,10;41
80100,10;41
80400,10;41
80700,10;41
81000,10;41
81300,10;38
81600,10;37
81900,10;37
82200,10;46
82500,10;39
82800,10;37
83100,10;40
83400,10;39
83700,10;39
84000,10;39
84300,10;39
84600,10;37
84900,10;37
85200,10;35
85500,10;40
85800,10;37
86100,10;37
