migration_time;num_of_mig_cum
30,10;457
60,10;781
90,10;1037
120,10;1239
150,10;1405
180,10;1564
210,10;1709
240,10;1832
270,10;1984
300,10;2181
330,10;2284
360,10;2421
390,10;2648
420,10;3018
450,10;3452
480,10;3929
510,10;4256
540,10;4533
570,10;4963
600,10;5413
630,10;5817
660,10;6030
690,10;6287
720,10;6656
750,10;7162
780,10;7493
810,10;7812
840,10;8149
870,10;8530
900,10;8871
930,10;9303
960,10;9577
990,10;9712
1020,10;9938
1050,10;10171
1080,10;10484
1110,10;10847
1140,10;11243
1170,10;11469
1200,10;11665
1230,10;11976
1260,10;12331
1290,10;12653
1320,10;13026
1350,10;13474
1380,10;13751
1410,10;14068
1440,10;14407
1470,10;14862
1500,10;15064
1530,10;15333
1560,10;15764
1590,10;15991
1620,10;16390
1650,10;16740
1680,10;16934
1710,10;17305
1740,10;17624
1770,10;17977
1800,10;18344
1830,10;18778
1860,10;18952
1890,10;19335
1920,10;19533
1950,10;19844
1980,10;20241
2010,10;20433
2040,10;20678
2070,10;20879
2100,10;21230
2130,10;21584
2160,10;21697
2190,10;22061
2220,10;22291
2250,10;22604
2280,10;22972
2310,10;23125
2340,10;23284
2370,10;23601
2400,10;23804
2430,10;24183
2460,10;24544
2490,10;24896
2520,10;25278
2550,10;25638
2580,10;25980
2610,10;26314
2640,10;26761
2670,10;26947
2700,10;27259
2730,10;27606
2760,10;28019
2790,10;28190
2820,10;28470
2850,10;28843
2880,10;29145
2910,10;29324
2940,10;29566
2970,10;29886
3000,10;30194
3030,10;30560
3060,10;30909
3090,10;31165
3120,10;31453
3150,10;31883
3180,10;32135
3210,10;32496
3240,10;32776
3270,10;33177
3300,10;33447
3330,10;33784
3360,10;34153
3390,10;34513
3420,10;34746
3450,10;35034
3480,10;35428
3510,10;35712
3540,10;36045
3570,10;36370
3600,10;36748
3630,10;36952
3660,10;37248
3690,10;37646
3720,10;37891
3750,10;38130
3780,10;38484
3810,10;38823
3840,10;39203
3870,10;39497
3900,10;39829
3930,10;40144
3960,10;40505
3990,10;40757
4020,10;41087
4050,10;41458
4080,10;41666
4110,10;41896
4140,10;42226
4170,10;42542
4200,10;42936
4230,10;43214
4260,10;43484
4290,10;43843
4320,10;44194
4350,10;44428
4380,10;44710
4410,10;45073
4440,10;45392
4470,10;45601
4500,10;45882
