time;num_of_active_hosts
30,10;776
60,10;320
90,10;225
120,10;172
150,10;136
180,10;112
210,10;94
240,10;86
270,10;74
300,10;79
330,10;69
360,10;65
390,10;64
420,10;76
450,10;80
480,10;79
510,10;78
540,10;78
570,10;80
600,10;81
630,10;99
660,10;83
690,10;67
720,10;59
750,10;95
780,10;116
810,10;85
840,10;87
870,10;71
900,10;80
930,10;103
960,10;84
990,10;83
1020,10;64
1050,10;79
1080,10;73
1110,10;58
1140,10;83
1170,10;103
1200,10;85
1230,10;79
1260,10;63
1290,10;69
1320,10;71
1350,10;74
1380,10;82
1410,10;69
1440,10;76
1470,10;89
1500,10;81
1530,10;77
1560,10;103
1590,10;73
1620,10;65
1650,10;73
1680,10;68
1710,10;89
1740,10;83
1770,10;81
1800,10;81
1830,10;66
1860,10;61
1890,10;68
1920,10;61
1950,10;86
1980,10;95
2010,10;87
2040,10;79
2070,10;75
2100,10;83
2130,10;76
2160,10;73
2190,10;82
2220,10;59
2250,10;97
2280,10;77
2310,10;79
2340,10;73
2370,10;100
2400,10;87
2430,10;93
2460,10;73
2490,10;67
2520,10;75
2550,10;92
2580,10;82
2610,10;75
2640,10;99
2670,10;71
2700,10;80
2730,10;81
2760,10;90
2790,10;59
2820,10;74
2850,10;102
2880,10;83
2910,10;86
2940,10;62
2970,10;62
3000,10;74
3030,10;85
3060,10;78
3090,10;81
3120,10;71
3150,10;72
3180,10;62
3210,10;81
3240,10;82
3270,10;100
3300,10;71
3330,10;81
3360,10;75
3390,10;79
3420,10;62
3450,10;60
3480,10;74
3510,10;71
3540,10;82
3570,10;80
3600,10;97
3630,10;61
3660,10;61
3690,10;86
3720,10;79
3750,10;95
3780,10;80
3810,10;78
3840,10;81
3870,10;77
3900,10;80
3930,10;80
3960,10;71
3990,10;67
4020,10;99
4050,10;90
4080,10;81
4110,10;74
4140,10;74
4170,10;63
4200,10;90
4230,10;76
4260,10;88
4290,10;73
4320,10;78
4350,10;83
4380,10;82
4410,10;78
4440,10;75
4470,10;87
4500,10;73
4530,10;84
4560,10;82
4590,10;76
4620,10;67
4650,10;68
4680,10;102
4710,10;83
4740,10;89
4770,10;78
4800,10;80
4830,10;79
4860,10;84
4890,10;81
4920,10;72
4950,10;75
4980,10;87
5010,10;81
5040,10;75
5070,10;84
5100,10;73
5130,10;86
5160,10;65
5190,10;69
5220,10;65
5250,10;80
5280,10;67
5310,10;89
5340,10;81
5370,10;74
5400,10;82
5430,10;73
5460,10;99
5490,10;78
5520,10;81
5550,10;81
5580,10;79
5610,10;74
5640,10;88
5670,10;90
5700,10;64
5730,10;73
5760,10;63
5790,10;64
5820,10;73
5850,10;78
5880,10;67
5910,10;75
5940,10;71
5970,10;82
6000,10;83
6030,10;77
6060,10;93
6090,10;76
6120,10;77
6150,10;74
6180,10;74
6210,10;93
6240,10;72
6270,10;79
6300,10;70
6330,10;70
6360,10;61
6390,10;60
6420,10;75
6450,10;110
6480,10;83
6510,10;82
6540,10;96
6570,10;75
6600,10;75
6630,10;90
6660,10;80
6690,10;62
6720,10;51
6750,10;78
6780,10;78
6810,10;70
6840,10;59
6870,10;76
6900,10;71
6930,10;64
6960,10;74
6990,10;63
7020,10;73
7050,10;71
7080,10;82
7110,10;59
7140,10;82
7170,10;75
7200,10;81
7230,10;64
7260,10;67
7290,10;56
7320,10;61
7350,10;96
7380,10;81
7410,10;72
7440,10;61
7470,10;52
7500,10;69
7530,10;74
7560,10;73
7590,10;79
7620,10;61
7650,10;64
7680,10;67
7710,10;86
7740,10;61
7770,10;77
7800,10;69
7830,10;72
7860,10;56
7890,10;70
7920,10;66
7950,10;69
7980,10;62
8010,10;66
8040,10;57
8070,10;69
8100,10;75
8130,10;70
8160,10;53
8190,10;78
8220,10;99
8250,10;71
8280,10;66
8310,10;62
8340,10;68
8370,10;61
8400,10;56
8430,10;49
8460,10;53
8490,10;61
8520,10;58
8550,10;92
8580,10;71
8610,10;86
8640,10;74
8670,10;69
8700,10;79
8730,10;66
8760,10;70
8790,10;71
8820,10;54
8850,10;52
8880,10;75
8910,10;70
8940,10;68
8970,10;70
9000,10;82
9030,10;72
9060,10;82
9090,10;77
9120,10;83
9150,10;72
9180,10;64
9210,10;63
9240,10;80
9270,10;92
9300,10;71
9330,10;63
9360,10;58
9390,10;97
9420,10;86
9450,10;79
9480,10;67
9510,10;62
9540,10;55
9570,10;73
9600,10;87
9630,10;67
9660,10;55
9690,10;59
9720,10;75
9750,10;62
9780,10;65
9810,10;83
9840,10;72
9870,10;80
9900,10;56
9930,10;65
9960,10;69
9990,10;68
10020,10;59
10050,10;74
10080,10;80
10110,10;80
10140,10;72
10170,10;67
10200,10;89
10230,10;66
10260,10;59
10290,10;73
10320,10;65
10350,10;87
10380,10;80
10410,10;82
10440,10;62
10470,10;69
10500,10;59
10530,10;81
10560,10;62
10590,10;84
10620,10;88
10650,10;72
10680,10;76
10710,10;70
10740,10;76
10770,10;62
10800,10;79
10830,10;76
10860,10;56
10890,10;74
10920,10;76
10950,10;81
10980,10;63
11010,10;87
11040,10;78
11070,10;75
11100,10;71
11130,10;87
11160,10;79
11190,10;75
11220,10;69
11250,10;61
11280,10;94
11310,10;69
11340,10;77
11370,10;83
11400,10;86
11430,10;69
11460,10;60
11490,10;104
11520,10;82
11550,10;69
11580,10;63
11610,10;60
11640,10;59
11670,10;77
11700,10;80
11730,10;83
11760,10;72
11790,10;66
11820,10;50
11850,10;73
11880,10;66
11910,10;101
11940,10;69
11970,10;72
12000,10;71
12030,10;66
12060,10;72
12090,10;59
12120,10;82
12150,10;78
12180,10;73
12210,10;76
12240,10;86
12270,10;66
12300,10;56
12330,10;87
12360,10;94
12390,10;90
12420,10;85
12450,10;63
12480,10;77
12510,10;70
12540,10;70
12570,10;65
12600,10;74
12630,10;62
12660,10;70
12690,10;82
12720,10;81
12750,10;85
12780,10;91
12810,10;74
12840,10;89
12870,10;73
12900,10;78
12930,10;79
12960,10;65
12990,10;68
13020,10;85
13050,10;69
13080,10;81
13110,10;66
13140,10;63
13170,10;85
13200,10;89
13230,10;78
13260,10;72
13290,10;63
13320,10;76
13350,10;69
13380,10;88
13410,10;66
13440,10;71
13470,10;78
13500,10;74
13530,10;87
13560,10;61
13590,10;79
13620,10;82
13650,10;77
13680,10;76
13710,10;74
13740,10;71
13770,10;63
13800,10;60
13830,10;78
13860,10;76
13890,10;74
13920,10;50
13950,10;81
13980,10;88
14010,10;77
14040,10;84
14070,10;77
14100,10;76
14130,10;83
14160,10;62
14190,10;59
14220,10;80
14250,10;86
14280,10;87
14310,10;91
14340,10;79
14370,10;68
14400,10;76
14430,10;62
14460,10;81
14490,10;78
14520,10;71
14550,10;69
14580,10;66
14610,10;69
14640,10;79
14670,10;75
14700,10;87
14730,10;73
14760,10;71
14790,10;77
14820,10;71
14850,10;82
14880,10;81
14910,10;79
14940,10;75
14970,10;73
15000,10;63
15030,10;60
15060,10;76
15090,10;76
15120,10;68
15150,10;63
15180,10;90
15210,10;71
15240,10;70
15270,10;63
15300,10;89
15330,10;66
15360,10;50
15390,10;69
15420,10;89
15450,10;83
15480,10;68
15510,10;64
15540,10;73
15570,10;59
15600,10;67
15630,10;59
15660,10;65
15690,10;64
15720,10;81
15750,10;76
15780,10;72
15810,10;74
15840,10;70
15870,10;56
15900,10;78
15930,10;67
15960,10;56
15990,10;69
16020,10;80
16050,10;60
16080,10;59
16110,10;55
16140,10;60
16170,10;68
16200,10;71
16230,10;87
16260,10;61
16290,10;51
16320,10;50
16350,10;93
16380,10;67
16410,10;76
16440,10;54
16470,10;53
16500,10;49
16530,10;61
16560,10;82
16590,10;77
16620,10;69
16650,10;62
16680,10;65
16710,10;69
16740,10;78
16770,10;65
16800,10;54
16830,10;70
16860,10;89
16890,10;57
16920,10;55
16950,10;75
16980,10;68
17010,10;71
17040,10;58
17070,10;62
17100,10;49
17130,10;69
17160,10;61
17190,10;79
17220,10;50
17250,10;75
17280,10;73
