migration_time;num_of_mig
300,10;368
600,10;263
900,10;205
1200,10;165
1500,10;147
1800,10;117
2100,10;105
2400,10;98
2700,10;99
3000,10;100
3300,10;95
3600,10;91
3900,10;99
4200,10;101
4500,10;104
4800,10;117
5100,10;87
5400,10;90
5700,10;87
6000,10;99
6300,10;78
6600,10;58
6900,10;96
7200,10;67
7500,10;82
7800,10;85
8100,10;73
8400,10;59
8700,10;90
9000,10;70
9300,10;94
9600,10;95
9900,10;87
10200,10;74
10500,10;59
10800,10;55
11100,10;95
11400,10;72
11700,10;71
12000,10;79
12300,10;89
12600,10;59
12900,10;79
13200,10;87
13500,10;65
13800,10;85
14100,10;70
14400,10;61
14700,10;98
15000,10;79
15300,10;82
15600,10;104
15900,10;55
16200,10;47
16500,10;66
16800,10;78
17100,10;91
17400,10;65
17700,10;90
18000,10;94
18300,10;70
18600,10;71
18900,10;57
19200,10;75
19500,10;80
19800,10;82
20100,10;83
20400,10;79
20700,10;89
21000,10;113
21300,10;63
21600,10;69
21900,10;71
22200,10;102
22500,10;89
22800,10;50
23100,10;68
23400,10;74
23700,10;79
24000,10;58
24300,10;66
24600,10;116
24900,10;67
25200,10;105
25500,10;64
25800,10;93
26100,10;90
26400,10;77
26700,10;84
27000,10;100
27300,10;87
27600,10;91
27900,10;100
28200,10;72
28500,10;96
28800,10;76
29100,10;72
29400,10;112
29700,10;85
30000,10;77
30300,10;86
30600,10;86
30900,10;77
31200,10;93
31500,10;104
31800,10;65
32100,10;102
32400,10;76
32700,10;58
33000,10;76
33300,10;63
33600,10;69
33900,10;85
34200,10;71
34500,10;56
34800,10;78
35100,10;58
35400,10;75
35700,10;92
36000,10;78
36300,10;70
36600,10;103
36900,10;101
37200,10;73
37500,10;70
37800,10;50
38100,10;91
38400,10;89
38700,10;69
39000,10;108
39300,10;59
39600,10;73
39900,10;70
40200,10;53
40500,10;66
40800,10;91
41100,10;85
41400,10;93
41700,10;83
42000,10;117
42300,10;68
42600,10;54
42900,10;85
43200,10;109
43500,10;66
43800,10;74
44100,10;42
44400,10;78
44700,10;69
45000,10;67
45300,10;80
45600,10;101
45900,10;70
46200,10;101
46500,10;66
46800,10;75
47100,10;88
47400,10;80
47700,10;74
48000,10;86
48300,10;81
48600,10;80
48900,10;94
49200,10;53
49500,10;71
49800,10;65
50100,10;97
50400,10;73
50700,10;82
51000,10;81
51300,10;67
51600,10;78
51900,10;69
52200,10;83
52500,10;72
52800,10;59
53100,10;85
53400,10;75
53700,10;73
54000,10;69
54300,10;98
54600,10;58
54900,10;61
55200,10;80
55500,10;79
55800,10;65
56100,10;66
56400,10;95
56700,10;82
57000,10;68
57300,10;76
57600,10;66
57900,10;68
58200,10;91
58500,10;77
58800,10;91
59100,10;52
59400,10;73
59700,10;51
60000,10;66
60300,10;87
60600,10;87
60900,10;70
61200,10;82
61500,10;72
61800,10;64
62100,10;109
62400,10;57
62700,10;67
63000,10;74
63300,10;69
63600,10;94
63900,10;81
64200,10;67
64500,10;101
64800,10;62
65100,10;75
65400,10;62
65700,10;58
66000,10;69
66300,10;59
66600,10;87
66900,10;58
67200,10;53
67500,10;50
67800,10;62
68100,10;63
68400,10;69
68700,10;85
69000,10;64
69300,10;70
69600,10;57
69900,10;61
70200,10;97
70500,10;68
70800,10;89
71100,10;69
71400,10;60
71700,10;59
72000,10;62
72300,10;45
72600,10;71
72900,10;52
73200,10;66
73500,10;65
73800,10;54
74100,10;86
74400,10;68
74700,10;56
75000,10;70
75300,10;69
75600,10;66
75900,10;76
76200,10;52
76500,10;51
76800,10;44
77100,10;54
77400,10;56
77700,10;62
78000,10;47
78300,10;50
78600,10;74
78900,10;81
79200,10;80
79500,10;79
79800,10;108
80100,10;29
80400,10;60
80700,10;42
81000,10;84
81300,10;69
81600,10;49
81900,10;60
82200,10;105
82500,10;41
82800,10;48
83100,10;54
83400,10;59
83700,10;44
84000,10;51
84300,10;63
84600,10;39
84900,10;49
85200,10;55
85500,10;70
85800,10;61
86100,10;60
