migration_time;num_of_mig_cum
300,10;591
600,10;894
900,10;1114
1200,10;1296
1500,10;1446
1800,10;1571
2100,10;1686
2400,10;1782
2700,10;1876
3000,10;1962
3300,10;2051
3600,10;2128
3900,10;2223
4200,10;2305
4500,10;2397
4800,10;2488
5100,10;2583
5400,10;2671
5700,10;2768
6000,10;2878
6300,10;2976
6600,10;3054
6900,10;3137
7200,10;3266
7500,10;3383
7800,10;3470
8100,10;3553
8400,10;3642
8700,10;3729
9000,10;3833
9300,10;3961
9600,10;4061
9900,10;4145
10200,10;4228
10500,10;4310
10800,10;4386
11100,10;4470
11400,10;4559
11700,10;4655
12000,10;4753
12300,10;4831
12600,10;4903
12900,10;4986
13200,10;5080
13500,10;5151
13800,10;5237
14100,10;5339
14400,10;5450
14700,10;5553
15000,10;5647
15300,10;5733
15600,10;5812
15900,10;5889
16200,10;5974
16500,10;6077
16800,10;6173
17100,10;6274
17400,10;6370
17700,10;6464
18000,10;6547
18300,10;6646
18600,10;6750
18900,10;6842
19200,10;6958
19500,10;7064
19800,10;7153
20100,10;7250
20400,10;7326
20700,10;7415
21000,10;7508
21300,10;7586
21600,10;7665
21900,10;7739
22200,10;7828
22500,10;7920
22800,10;8012
23100,10;8100
23400,10;8186
23700,10;8275
24000,10;8360
24300,10;8464
24600,10;8549
24900,10;8617
25200,10;8696
25500,10;8769
25800,10;8848
26100,10;8968
26400,10;9065
26700,10;9164
27000,10;9261
27300,10;9343
27600,10;9428
27900,10;9524
28200,10;9627
28500,10;9733
28800,10;9806
29100,10;9880
29400,10;9958
29700,10;10035
30000,10;10107
30300,10;10214
30600,10;10292
30900,10;10354
31200,10;10435
31500,10;10515
31800,10;10617
32100,10;10739
32400,10;10837
32700,10;10931
33000,10;11028
33300,10;11118
33600,10;11207
33900,10;11290
34200,10;11362
34500,10;11452
34800,10;11535
35100,10;11620
35400,10;11702
35700,10;11793
36000,10;11878
36300,10;11943
36600,10;12018
36900,10;12128
37200,10;12218
37500,10;12309
37800,10;12423
38100,10;12499
38400,10;12576
38700,10;12670
39000,10;12754
39300,10;12840
39600,10;12931
39900,10;13021
40200,10;13141
40500,10;13236
40800,10;13308
41100,10;13396
41400,10;13483
41700,10;13562
42000,10;13633
42300,10;13704
42600,10;13786
42900,10;13871
43200,10;13962
43500,10;14033
43800,10;14119
44100,10;14210
44400,10;14288
44700,10;14393
45000,10;14509
45300,10;14596
45600,10;14703
45900,10;14808
46200,10;14908
46500,10;15004
46800,10;15083
47100,10;15177
47400,10;15281
47700,10;15392
48000,10;15481
48300,10;15590
48600,10;15683
48900,10;15758
49200,10;15852
49500,10;15951
49800,10;16030
50100,10;16102
50400,10;16173
50700,10;16246
51000,10;16348
51300,10;16456
51600,10;16547
51900,10;16637
52200,10;16742
52500,10;16836
52800,10;16926
53100,10;17024
53400,10;17118
53700,10;17212
54000,10;17293
54300,10;17368
54600,10;17444
54900,10;17526
55200,10;17624
55500,10;17722
55800,10;17822
56100,10;17901
56400,10;18022
56700,10;18109
57000,10;18204
57300,10;18286
57600,10;18378
57900,10;18487
58200,10;18572
58500,10;18665
58800,10;18782
59100,10;18879
59400,10;18964
59700,10;19041
60000,10;19122
60300,10;19215
60600,10;19295
60900,10;19375
61200,10;19460
61500,10;19542
61800,10;19620
62100,10;19706
62400,10;19790
62700,10;19888
63000,10;19970
63300,10;20045
63600,10;20116
63900,10;20182
64200,10;20275
64500,10;20366
64800,10;20452
65100,10;20529
65400,10;20619
65700,10;20705
66000,10;20797
66300,10;20904
66600,10;20988
66900,10;21055
67200,10;21126
67500,10;21199
67800,10;21277
68100,10;21350
68400,10;21429
68700,10;21536
69000,10;21634
69300,10;21731
69600,10;21809
69900,10;21870
70200,10;21929
70500,10;22027
70800,10;22125
71100,10;22224
71400,10;22316
71700,10;22393
72000,10;22458
72300,10;22537
72600,10;22624
72900,10;22690
73200,10;22773
73500,10;22889
73800,10;22980
74100,10;23058
74400,10;23129
74700,10;23221
75000,10;23293
75300,10;23367
75600,10;23465
75900,10;23544
76200,10;23614
76500,10;23693
76800,10;23799
77100,10;23885
77400,10;23981
77700,10;24062
78000,10;24155
78300,10;24226
78600,10;24303
78900,10;24396
79200,10;24494
79500,10;24552
79800,10;24653
80100,10;24727
80400,10;24810
80700,10;24895
81000,10;24972
81300,10;25064
81600,10;25140
81900,10;25251
82200,10;25338
82500,10;25412
82800,10;25527
83100,10;25591
83400,10;25670
83700,10;25751
84000,10;25826
84300,10;25891
84600,10;25968
84900,10;26041
85200,10;26112
85500,10;26182
85800,10;26265
86100,10;26344
