migration_time;num_of_mig_cum
30,10;590
60,10;886
90,10;1099
120,10;1276
150,10;1433
180,10;1560
210,10;1678
240,10;1772
270,10;1872
300,10;1961
330,10;2038
360,10;2114
390,10;2200
420,10;2288
450,10;2383
480,10;2474
510,10;2560
540,10;2651
570,10;2766
600,10;2868
630,10;2971
660,10;3050
690,10;3117
720,10;3233
750,10;3354
780,10;3465
810,10;3556
840,10;3650
870,10;3735
900,10;3852
930,10;3962
960,10;4057
990,10;4136
1020,10;4220
1050,10;4317
1080,10;4385
1110,10;4476
1140,10;4584
1170,10;4690
1200,10;4786
1230,10;4864
1260,10;4950
1290,10;5025
1320,10;5118
1350,10;5211
1380,10;5289
1410,10;5366
1440,10;5460
1470,10;5550
1500,10;5633
1530,10;5752
1560,10;5849
1590,10;5919
1620,10;5999
1650,10;6089
1680,10;6186
1710,10;6295
1740,10;6385
1770,10;6489
1800,10;6566
1830,10;6633
1860,10;6721
1890,10;6804
1920,10;6887
1950,10;6991
1980,10;7092
2010,10;7170
2040,10;7253
2070,10;7341
2100,10;7430
2130,10;7519
2160,10;7602
2190,10;7699
2220,10;7789
2250,10;7887
2280,10;7973
2310,10;8053
2340,10;8167
2370,10;8272
2400,10;8368
2430,10;8457
2460,10;8541
2490,10;8623
2520,10;8735
2550,10;8849
2580,10;8940
2610,10;9035
2640,10;9140
2670,10;9213
2700,10;9298
2730,10;9391
2760,10;9483
2790,10;9550
2820,10;9662
2850,10;9759
2880,10;9862
2910,10;9947
2940,10;10027
2970,10;10097
3000,10;10179
3030,10;10288
3060,10;10372
3090,10;10461
3120,10;10551
3150,10;10627
3180,10;10721
3210,10;10830
3240,10;10927
3270,10;11026
3300,10;11114
3330,10;11218
3360,10;11315
3390,10;11402
3420,10;11467
3450,10;11551
3480,10;11626
3510,10;11715
3540,10;11793
3570,10;11891
3600,10;12010
3630,10;12073
3660,10;12163
3690,10;12242
3720,10;12326
3750,10;12436
3780,10;12518
3810,10;12596
3840,10;12700
3870,10;12801
3900,10;12888
3930,10;12971
3960,10;13044
3990,10;13145
4020,10;13247
4050,10;13329
4080,10;13409
4110,10;13485
4140,10;13555
4170,10;13637
4200,10;13736
4230,10;13828
4260,10;13912
4290,10;13995
4320,10;14106
4350,10;14198
4380,10;14283
4410,10;14387
4440,10;14469
4470,10;14554
4500,10;14652
4530,10;14746
4560,10;14829
4590,10;14924
4620,10;14996
4650,10;15097
4680,10;15193
4710,10;15301
4740,10;15400
4770,10;15485
4800,10;15570
4830,10;15659
4860,10;15756
4890,10;15834
4920,10;15911
4950,10;16005
4980,10;16089
5010,10;16176
5040,10;16258
5070,10;16337
5100,10;16433
5130,10;16507
5160,10;16574
5190,10;16638
5220,10;16731
5250,10;16815
5280,10;16902
5310,10;17001
5340,10;17076
5370,10;17181
5400,10;17268
5430,10;17366
5460,10;17464
5490,10;17560
5520,10;17653
5550,10;17752
5580,10;17836
5610,10;17924
5640,10;18015
5670,10;18116
5700,10;18182
5730,10;18264
5760,10;18329
5790,10;18421
5820,10;18511
5850,10;18582
5880,10;18682
5910,10;18773
5940,10;18855
5970,10;18941
6000,10;19039
6030,10;19139
6060,10;19220
6090,10;19300
6120,10;19390
6150,10;19470
6180,10;19572
6210,10;19660
6240,10;19735
6270,10;19805
6300,10;19908
6330,10;19986
6360,10;20076
6390,10;20164
6420,10;20307
6450,10;20418
6480,10;20504
6510,10;20599
6540,10;20701
6570,10;20795
6600,10;20890
6630,10;20978
6660,10;21049
6690,10;21135
6720,10;21208
6750,10;21301
6780,10;21378
6810,10;21461
6840,10;21551
6870,10;21623
6900,10;21695
6930,10;21771
6960,10;21840
6990,10;21937
7020,10;22013
7050,10;22105
7080,10;22181
7110,10;22266
7140,10;22349
7170,10;22429
7200,10;22525
7230,10;22608
7260,10;22685
7290,10;22757
7320,10;22852
7350,10;22947
7380,10;23038
7410,10;23102
7440,10;23167
7470,10;23236
7500,10;23321
7530,10;23393
7560,10;23502
7590,10;23579
7620,10;23646
7650,10;23719
7680,10;23823
7710,10;23897
7740,10;23997
7770,10;24080
7800,10;24164
7830,10;24241
7860,10;24311
7890,10;24415
7920,10;24489
7950,10;24565
7980,10;24631
8010,10;24704
8040,10;24776
8070,10;24857
8100,10;24941
8130,10;25000
8160,10;25084
8190,10;25199
8220,10;25282
8250,10;25365
8280,10;25434
8310,10;25505
8340,10;25570
8370,10;25630
8400,10;25717
8430,10;25773
8460,10;25847
8490,10;25917
8520,10;26023
8550,10;26103
8580,10;26192
8610,10;26284
8640,10;26381
8670,10;26461
8700,10;26541
8730,10;26614
8760,10;26686
8790,10;26744
8820,10;26798
8850,10;26866
8880,10;26941
8910,10;27021
8940,10;27107
8970,10;27193
9000,10;27270
9030,10;27353
9060,10;27447
9090,10;27543
9120,10;27631
9150,10;27704
9180,10;27789
9210,10;27874
9240,10;27973
9270,10;28065
9300,10;28132
9330,10;28199
9360,10;28293
9390,10;28394
9420,10;28492
9450,10;28569
9480,10;28648
9510,10;28714
9540,10;28784
9570,10;28872
9600,10;28976
9630,10;29044
9660,10;29119
9690,10;29190
9720,10;29266
9750,10;29338
9780,10;29425
9810,10;29503
9840,10;29584
9870,10;29652
9900,10;29719
9930,10;29792
9960,10;29868
9990,10;29941
10020,10;30010
10050,10;30091
10080,10;30208
10110,10;30297
10140,10;30375
10170,10;30463
10200,10;30539
10230,10;30610
10260,10;30683
10290,10;30764
10320,10;30858
10350,10;30974
10380,10;31058
10410,10;31148
10440,10;31213
10470,10;31296
10500,10;31370
10530,10;31445
10560,10;31541
10590,10;31660
10620,10;31743
10650,10;31814
10680,10;31910
10710,10;32020
10740,10;32095
10770,10;32176
10800,10;32271
10830,10;32356
10860,10;32425
10890,10;32517
10920,10;32611
10950,10;32695
10980,10;32777
11010,10;32869
11040,10;32959
11070,10;33068
11100,10;33163
11130,10;33255
11160,10;33338
11190,10;33440
11220,10;33517
11250,10;33605
11280,10;33713
11310,10;33792
11340,10;33873
11370,10;33958
11400,10;34046
11430,10;34140
11460,10;34231
11490,10;34321
11520,10;34396
11550,10;34461
11580,10;34525
11610,10;34580
11640,10;34641
11670,10;34721
11700,10;34809
11730,10;34887
11760,10;34966
11790,10;35021
11820,10;35084
11850,10;35159
11880,10;35252
11910,10;35339
11940,10;35411
11970,10;35483
12000,10;35553
12030,10;35625
12060,10;35693
12090,10;35785
12120,10;35877
12150,10;35959
12180,10;36038
12210,10;36120
12240,10;36195
12270,10;36270
12300,10;36370
12330,10;36484
12360,10;36581
12390,10;36673
12420,10;36749
12450,10;36818
12480,10;36895
12510,10;36992
12540,10;37073
12570,10;37141
12600,10;37205
12630,10;37278
12660,10;37364
12690,10;37458
12720,10;37542
12750,10;37643
12780,10;37733
12810,10;37843
12840,10;37929
12870,10;38012
12900,10;38118
12930,10;38194
12960,10;38308
12990,10;38404
13020,10;38493
13050,10;38583
13080,10;38682
13110,10;38768
13140,10;38851
13170,10;38945
13200,10;39029
13230,10;39102
13260,10;39188
13290,10;39267
13320,10;39348
13350,10;39434
13380,10;39526
13410,10;39598
13440,10;39689
13470,10;39764
13500,10;39853
13530,10;39925
13560,10;40015
13590,10;40130
13620,10;40218
13650,10;40295
13680,10;40363
13710,10;40433
13740,10;40513
13770,10;40606
13800,10;40683
13830,10;40766
13860,10;40837
13890,10;40907
13920,10;40986
13950,10;41075
13980,10;41157
14010,10;41242
14040,10;41348
14070,10;41427
14100,10;41512
14130,10;41584
14160,10;41667
14190,10;41743
14220,10;41854
14250,10;41949
14280,10;42036
14310,10;42133
14340,10;42211
14370,10;42290
14400,10;42363
14430,10;42438
14460,10;42525
14490,10;42618
14520,10;42686
14550,10;42748
14580,10;42819
14610,10;42898
14640,10;42977
14670,10;43059
14700,10;43152
14730,10;43235
14760,10;43313
14790,10;43382
14820,10;43465
14850,10;43551
14880,10;43654
14910,10;43730
14940,10;43805
14970,10;43879
15000,10;43939
15030,10;44014
15060,10;44094
15090,10;44165
15120,10;44265
15150,10;44358
15180,10;44454
15210,10;44532
15240,10;44613
15270,10;44721
15300,10;44802
15330,10;44865
15360,10;44931
15390,10;45026
15420,10;45116
15450,10;45193
15480,10;45256
15510,10;45339
15540,10;45406
15570,10;45474
15600,10;45550
15630,10;45618
15660,10;45710
15690,10;45806
15720,10;45897
15750,10;46005
15780,10;46087
15810,10;46179
15840,10;46247
15870,10;46330
15900,10;46402
15930,10;46464
15960,10;46530
15990,10;46613
16020,10;46679
16050,10;46736
16080,10;46796
16110,10;46874
16140,10;46946
16170,10;47014
